#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 6.9718e-05 0.00355562 6.9718e-05 8.625 8.875 28687
9.00 0.000353038 0.0146903 0.000353038 8.875 9.125 50986
9.25 0.000444439 0.0362727 0.000444439 9.125 9.375 245253
9.50 0.000270169 0.0691798 0.000244191 9.375 9.625 962362
9.75 0.00033465 0.129447 1.24185e-05 9.625 9.875 2.73718e+06
10.00 0.000427633 0.148104 0 9.875 10.125 3.76491e+06
10.25 0.000449673 0.147099 8.95683e-05 10.125 10.375 2.68862e+06
10.50 0.000519811 0.140741 9.26609e-05 10.375 10.625 1.68523e+06
10.75 0.000776895 0.136246 0.000121499 10.625 10.875 1.04647e+06
11.00 0.00155971 0.135015 0.000120876 10.875 11.125 636017
11.25 0.00346964 0.140875 -0.00058649 11.125 11.375 368050
11.50 0.00951802 0.148619 -0.00231042 11.375 11.625 213700
11.75 0.0311249 0.156324 -0.00402516 11.625 11.875 123149
12.00 0.100747 0.159559 -0.00188214 11.875 12.125 70692
12.25 0.219417 0.139055 0.00702965 12.125 12.375 40243
12.50 0.282044 0.14581 0.0167218 12.375 12.625 22422
12.75 0.24297 0.171569 0.0177648 12.625 12.875 12376
13.00 0.199037 0.156707 0.028605 12.875 13.125 6647
13.25 0.193866 0.12516 0.0366403 13.125 13.375 3456
13.50 0.179941 0.105689 0.039528 13.375 13.625 1695
13.75 0.158163 0.0918367 0.0402876 13.625 13.875 784
14.00 0.188679 0.0857687 0.0754717 13.875 14.125 318
14.25 0.131148 0.0573771 0.0491803 14.125 14.375 122
14.50 0.0769231 0.115385 0.0384615 14.375 14.625 26
14.75 0 0.333333 0 14.625 14.875 3
15.00 0 0.5 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
