#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.00610483 0.00603258 0.00606871 8.625 8.875 27683
9.00 0.0191691 0.0189177 0.0190853 8.875 9.125 47733
9.25 0.0347019 0.0405965 0.0345411 9.125 9.375 217654
9.50 0.035441 0.0766453 0.0349896 9.375 9.625 759968
9.75 0.0356224 0.147269 0.0335434 9.625 9.875 2.0794e+06
10.00 0.0329571 0.179297 0.0286018 9.875 10.125 3.26252e+06
10.25 0.0274303 0.165401 0.0192718 10.125 10.375 2.46356e+06
10.50 0.0228578 0.167686 0.0120496 10.375 10.625 1.56708e+06
10.75 0.0219279 0.149576 0.00396262 10.625 10.875 974373
11.00 0.0264734 0.141855 -0.00301903 10.875 11.125 602604
11.25 0.0388597 0.149637 -0.00883206 11.125 11.375 358804
11.50 0.0679383 0.154827 -0.00961705 11.375 11.625 211795
11.75 0.126993 0.160297 -0.00828689 11.625 11.875 124810
12.00 0.244107 0.157096 -0.000992715 11.875 12.125 72714
12.25 0.411676 0.142296 0 12.125 12.375 42208
12.50 0.52295 0.128832 0.0146699 12.375 12.625 24444
12.75 0.501035 0.163393 0.0246205 12.625 12.875 14015
13.00 0.40761 0.184032 0.0386159 12.875 13.125 7858
13.25 0.325817 0.176971 0.0362701 13.125 13.375 4346
13.50 0.263722 0.168302 0.0274442 13.375 13.625 2332
13.75 0.217319 0.153486 0.023128 13.625 13.875 1201
14.00 0.202822 0.118733 0.0458554 13.875 14.125 567
14.25 0.19403 0.0970149 0.0559701 14.125 14.375 268
14.50 0.197531 0.0864198 0.037037 14.375 14.625 81
14.75 0.15625 0.0625 0.0625 14.625 14.875 32
15.00 0 0.333333 0 14.875 15.125 3
15.25 0 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
