#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0028627 0.00503836 0.0028627 8.625 8.875 26199
9.00 0.00934739 0.0163633 0.00934739 8.875 9.125 46751
9.25 0.0157747 0.0374955 0.0157701 9.125 9.375 220480
9.50 0.0140438 0.0752689 0.013982 9.375 9.625 809112
9.75 0.0138501 0.147032 0.0129297 9.625 9.875 2.25860e+06
10.00 0.0124918 0.172227 0.0107347 9.875 10.125 3.469e+06
10.25 0.0101615 0.171832 0.00810599 10.125 10.375 2.55483e+06
10.50 0.00822016 0.161959 0.00559851 10.375 10.625 1.6142e+06
10.75 0.0073962 0.147775 0.00247977 10.625 10.875 1.00295e+06
11.00 0.00856018 0.143984 -0.000989411 10.875 11.125 617861
11.25 0.0128229 0.153591 -0.00583056 11.125 11.375 363803
11.50 0.0275778 0.159792 -0.00963555 11.375 11.625 213360
11.75 0.0678921 0.162684 -0.0133016 11.625 11.875 124801
12.00 0.170313 0.168894 -0.00482522 11.875 12.125 72590
12.25 0.331301 0.144348 0.00277716 12.125 12.375 41826
12.50 0.424429 0.138934 0.0152464 12.375 12.625 23759
12.75 0.386531 0.177593 0.0176988 12.625 12.875 13616
13.00 0.300788 0.178681 0.0257947 12.875 13.125 7487
13.25 0.242707 0.157392 0.0347105 13.125 13.375 4079
13.50 0.214759 0.125496 0.0286785 13.375 13.625 2114
13.75 0.193396 0.10989 0.0372058 13.625 13.875 1060
14.00 0.191057 0.0955285 0.0578602 13.875 14.125 492
14.25 0.182243 0.0841121 0.0448022 14.125 14.375 214
14.50 0.104167 0.0416667 0.0416667 14.375 14.625 48
14.75 0.210526 0.0526316 0.105263 14.625 14.875 19
15.00 0 1 0 14.875 15.125 1
15.25 0 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
