#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 2.4199e-05 0 8.625 8.875 206620
9.00 6.01153e-06 0.000144277 6.01153e-06 8.875 9.125 332694
9.25 1.04723e-05 0.000870948 1.04723e-05 9.125 9.375 1.14588e+06
9.50 0.000129928 0.00357758 0.000126878 9.375 9.625 3.27875e+06
9.75 0.000329243 0.00722209 0.000320506 9.625 9.875 4.69258e+06
10.00 0.000488209 0.011267 0.000474614 9.875 10.125 3.53127e+06
10.25 0.00104981 0.0171509 0.00100414 10.125 10.375 2.11943e+06
10.50 0.00148703 0.0202068 0.00142035 10.375 10.625 1.22257e+06
10.75 0.00201085 0.0231678 0.00189198 10.625 10.875 648978
11.00 0.00279948 0.0267669 0.00256678 10.875 11.125 332205
11.25 0.00428444 0.0309262 0.00388487 11.125 11.375 164082
11.50 0.0075277 0.0341117 0.00670424 11.375 11.625 77713
11.75 0.0103807 0.0395701 0.00892185 11.625 11.875 35643
12.00 0.0147456 0.0380593 0.0113877 11.875 12.125 15191
12.25 0.0203285 0.0422935 0.0146393 12.125 12.375 6149
12.50 0.0232234 0.0376219 0.0153274 12.375 12.625 2153
12.75 0.0243161 0.0364742 0.0167173 12.625 12.875 658
13.00 0.0259067 0.015544 0.0207254 12.875 13.125 193
13.25 0.0285714 0.0571429 0.0285714 13.125 13.375 35
13.50 0 0 0 13.375 13.625 4
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
