#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 8.67333e-05 0 8.625 8.875 172944
9.00 3.54643e-06 0.000542603 3.54643e-06 8.875 9.125 281974
9.25 9.85557e-06 0.00295076 9.85557e-06 9.125 9.375 1.01466e+06
9.50 0.000116248 0.0103294 0.00011391 9.375 9.625 2.99359e+06
9.75 0.000359689 0.0189244 0.000349789 9.625 9.875 4.84864e+06
10.00 0.000507979 0.0248047 0.000490701 9.875 10.125 3.82102e+06
10.25 0.00114986 0.0311496 0.00111189 10.125 10.375 2.38637e+06
10.50 0.00193847 0.0375405 0.00185065 10.375 10.625 1.45114e+06
10.75 0.00287055 0.0388923 0.00263161 10.625 10.875 809949
11.00 0.00436813 0.0428956 0.00389376 10.875 11.125 428788
11.25 0.00725625 0.0496755 0.00634103 11.125 11.375 221740
11.50 0.0123998 0.0565373 0.0105626 11.375 11.625 111131
11.75 0.0183001 0.0635755 0.0137433 11.625 11.875 54262
12.00 0.0284286 0.0678521 0.0203405 11.875 12.125 25608
12.25 0.0405709 0.0686962 0.0266483 12.125 12.375 11141
12.50 0.04827 0.0622001 0.0269116 12.375 12.625 4682
12.75 0.0555556 0.0615293 0.0304659 12.625 12.875 1674
13.00 0.0505415 0.0595668 0.0288809 12.875 13.125 554
13.25 0.0890411 0.0479452 0.0479452 13.125 13.375 146
13.50 0 0.0588235 0 13.375 13.625 34
13.75 0 0 0 13.625 13.875 1
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
