#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.00721525 0.0075844 0.00718169 8.625 8.875 29798
9.00 0.0219473 0.0182294 0.0218273 8.875 9.125 50029
9.25 0.0419969 0.0435058 0.0415568 9.125 9.375 222683
9.50 0.0427298 0.0764039 0.0417381 9.375 9.625 755210
9.75 0.0442903 0.14859 0.0410048 9.625 9.875 2.04137e+06
10.00 0.0412561 0.177476 0.034193 9.875 10.125 3.20368e+06
10.25 0.034633 0.169489 0.0222719 10.125 10.375 2.4362e+06
10.50 0.0296278 0.16271 0.0131302 10.375 10.625 1.55293e+06
10.75 0.0294073 0.150716 0.00414112 10.625 10.875 966052
11.00 0.0360963 0.146151 -0.00309176 10.875 11.125 597652
11.25 0.0518757 0.148091 -0.00877741 11.125 11.375 356988
11.50 0.0857248 0.149708 -0.0087713 11.375 11.625 211059
11.75 0.148654 0.158045 -0.00580691 11.625 11.875 124618
12.00 0.268232 0.153793 0.00108239 11.875 12.125 72840
12.25 0.436036 0.141705 0.00138921 12.125 12.375 42219
12.50 0.55184 0.122426 0.014659 12.375 12.625 24489
12.75 0.535282 0.153968 0.0305539 12.625 12.875 14200
13.00 0.446313 0.181205 0.031099 12.875 13.125 7907
13.25 0.356981 0.177541 0.0413346 13.125 13.375 4426
13.50 0.286253 0.178423 0.0300934 13.375 13.625 2386
13.75 0.233415 0.165106 0.02457 13.625 13.875 1221
14.00 0.205387 0.133567 0.0409577 13.875 14.125 594
14.25 0.193548 0.119619 0.0476409 14.125 14.375 279
14.50 0.255319 0.0531915 0.0851064 14.375 14.625 94
14.75 0.138889 0.0555556 0.0555556 14.625 14.875 36
15.00 0 0.333333 0 14.875 15.125 3
15.25 0 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
