#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 295174
9.00 0 0 0 8.875 9.125 471097
9.25 7.17457e-07 7.89203e-06 7.17457e-07 9.125 9.375 1.39381e+06
9.50 3.37425e-06 2.19326e-05 3.37425e-06 9.375 9.625 2.96362e+06
9.75 9.24122e-06 9.11793e-05 8.93318e-06 9.625 9.875 3.24632e+06
10.00 3.01823e-05 0.000275339 2.92805e-05 9.875 10.125 2.21984e+06
10.25 5.04994e-05 0.000680082 4.71844e-05 10.125 10.375 1.20794e+06
10.50 5.34775e-05 0.00126096 5.1806e-05 10.375 10.625 598382
10.75 0.000120461 0.00199403 0.000120461 10.625 10.875 282248
11.00 0.00018031 0.00253936 0.00018031 10.875 11.125 127558
11.25 0.000335953 0.0037322 0.000335953 11.125 11.375 53579
11.50 0.000331424 0.00402505 0.000331424 11.375 11.625 21121
11.75 0.00107224 0.00415494 0.00107224 11.625 11.875 7461
12.00 0.00130321 0.00477845 0.00130321 11.875 12.125 2302
12.25 0.0015674 0.00783699 0.0015674 12.125 12.375 638
12.50 0.00704225 0 0.00704225 12.375 12.625 142
12.75 0 0 0 12.625 12.875 30
13.00 0 0 0 12.875 13.125 3
13.25 0 0 0 13.125 13.375 0
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
