#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.000843603 0 8.625 8.875 60455
9.00 0 0.00484836 0 8.875 9.125 107459
9.25 0 0.0167832 0 9.125 9.375 477562
9.50 1.90719e-05 0.0417163 1.7389e-05 9.375 9.625 1.78273e+06
9.75 0.000106681 0.07288 8.57485e-05 9.625 9.875 3.96509e+06
10.00 0.000187023 0.0819923 0.00014823 9.875 10.125 4.17596e+06
10.25 0.00044704 0.0904701 0.000416901 10.125 10.375 2.82301e+06
10.50 0.000822844 0.0854374 0.000783893 10.375 10.625 1.75975e+06
10.75 0.00142646 0.0838816 0.00131158 10.625 10.875 1.0817e+06
11.00 0.00298179 0.0862034 0.00254135 10.875 11.125 616408
11.25 0.00674264 0.100636 0.00527479 11.125 11.375 344227
11.50 0.0149067 0.113868 0.0099908 11.375 11.625 191391
11.75 0.0329695 0.129469 0.0180474 11.625 11.875 105643
12.00 0.0687887 0.132145 0.0279326 11.875 12.125 57335
12.25 0.115145 0.130744 0.0323135 12.125 12.375 30327
12.50 0.137511 0.118143 0.0331749 12.375 12.625 15766
12.75 0.14029 0.133091 0.0350338 12.625 12.875 7791
13.00 0.124415 0.136214 0.037578 12.875 13.125 3633
13.25 0.117424 0.11787 0.0366162 13.125 13.375 1584
13.50 0.098546 0.088853 0.045148 13.375 13.625 619
13.75 0.103448 0.111144 0.0344828 13.625 13.875 232
14.00 0.0980392 0.0392157 0.0392157 13.875 14.125 51
14.25 0 0.125 0 14.125 14.375 8
14.50 0 1 0 14.375 14.625 1
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
