#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.000682949 0 8.625 8.875 67355
9.00 0 0.00403246 0 8.875 9.125 118290
9.25 0 0.014176 0 9.125 9.375 516930
9.50 2.33031e-05 0.0376726 2.22439e-05 9.375 9.625 1.88816e+06
9.75 0.000113378 0.0669676 9.59915e-05 9.625 9.875 4.0837e+06
10.00 0.000197295 0.0749941 0.000167401 9.875 10.125 4.18155e+06
10.25 0.00047925 0.0841217 0.000456477 10.125 10.375 2.81482e+06
10.50 0.000891126 0.0799633 0.000859199 10.375 10.625 1.75508e+06
10.75 0.00158125 0.0781749 0.00146094 10.625 10.875 1.07446e+06
11.00 0.0032823 0.0819294 0.00283464 10.875 11.125 608719
11.25 0.00730474 0.098613 0.00583508 11.125 11.375 337726
11.50 0.0156142 0.109539 0.0109688 11.375 11.625 186881
11.75 0.0330745 0.125625 0.0198254 11.625 11.875 102496
12.00 0.0656263 0.130543 0.0290356 11.875 12.125 55237
12.25 0.108185 0.129975 0.037484 12.125 12.375 28932
12.50 0.126498 0.110636 0.034855 12.375 12.625 14854
12.75 0.13548 0.130667 0.0385386 12.625 12.875 7204
13.00 0.119169 0.13053 0.0364129 12.875 13.125 3323
13.25 0.111752 0.108783 0.0396539 13.125 13.375 1387
13.50 0.094697 0.0814394 0.0454545 13.375 13.625 528
13.75 0.0939227 0.110497 0.0331492 13.625 13.875 181
14.00 0.105263 0.0263158 0.0526316 13.875 14.125 38
14.25 0 0 0 14.125 14.375 5
14.50 0 1 0 14.375 14.625 1
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
