#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.00100139 0.00400558 0.00100139 8.625 8.875 27961
9.00 0.00301766 0.0154529 0.00301766 8.875 9.125 49376
9.25 0.00496869 0.0354508 0.0049601 9.125 9.375 232858
9.50 0.00392767 0.0736763 0.00388431 9.375 9.625 876347
9.75 0.00378558 0.140094 0.003156 9.625 9.875 2.48099e+06
10.00 0.00330939 0.161175 0.00234288 9.875 10.125 3.62242e+06
10.25 0.00263842 0.167456 0.00190252 10.125 10.375 2.62467e+06
10.50 0.00220969 0.14835 0.00132654 10.375 10.625 1.65181e+06
10.75 0.00231414 0.136199 0.000951133 10.625 10.875 1.02587e+06
11.00 0.00301082 0.137454 -0.000583974 10.875 11.125 628732
11.25 0.00520013 0.14381 -0.00297195 11.125 11.375 366337
11.50 0.013529 0.157496 -0.00700569 11.375 11.625 214354
11.75 0.0411355 0.157476 -0.0108502 11.625 11.875 124102
12.00 0.125607 0.169062 -0.0045688 11.875 12.125 71811
12.25 0.2655 0.144056 0.00224751 12.125 12.375 41307
12.50 0.349436 0.145627 0.0148679 12.375 12.625 23123
12.75 0.300832 0.178582 0.0166362 12.625 12.875 12984
13.00 0.236427 0.167759 0.0200207 12.875 13.125 7165
13.25 0.20686 0.135959 0.030737 13.125 13.375 3732
13.50 0.192004 0.110787 0.0390074 13.375 13.625 1901
13.75 0.176101 0.098059 0.039546 13.625 13.875 954
14.00 0.1775 0.0952273 0.0575 13.875 14.125 400
14.25 0.164634 0.0487805 0.0426829 14.125 14.375 164
14.50 0.151515 0.030303 0.121212 14.375 14.625 33
14.75 0 0.3 0 14.625 14.875 10
15.00 0 0.5 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
