#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0066758 0.00702716 0.00664067 8.625 8.875 28461
9.00 0.020753 0.0188869 0.02063 8.875 9.125 48764
9.25 0.0384521 0.0425641 0.0381789 9.125 9.375 219598
9.50 0.0390142 0.0760639 0.0383343 9.375 9.625 757390
9.75 0.0398786 0.147547 0.0371754 9.625 9.875 2.05943e+06
10.00 0.0372182 0.177668 0.0315448 9.875 10.125 3.23181e+06
10.25 0.0310567 0.165916 0.0203204 10.125 10.375 2.44952e+06
10.50 0.0262338 0.165448 0.0127204 10.375 10.625 1.55975e+06
10.75 0.0255112 0.152673 0.00415332 10.625 10.875 970124
11.00 0.0312037 0.144329 -0.00334776 10.875 11.125 600185
11.25 0.0453976 0.149651 -0.00872191 11.125 11.375 357860
11.50 0.0769391 0.152687 -0.00954158 11.375 11.625 211479
11.75 0.138709 0.158072 -0.00640473 11.625 11.875 124736
12.00 0.256554 0.156885 -0.000485808 11.875 12.125 72741
12.25 0.424219 0.143615 0.000812739 12.125 12.375 42240
12.50 0.538197 0.12707 0.0143368 12.375 12.625 24439
12.75 0.518314 0.160363 0.0244157 12.625 12.875 14115
13.00 0.428246 0.18383 0.0358619 12.875 13.125 7902
13.25 0.342616 0.176766 0.0381891 13.125 13.375 4381
13.50 0.278298 0.169552 0.02883 13.375 13.625 2350
13.75 0.222131 0.164514 0.0219664 13.625 13.875 1220
14.00 0.20104 0.132293 0.038691 13.875 14.125 577
14.25 0.198556 0.0959895 0.0577617 14.125 14.375 277
14.50 0.209302 0.0930233 0.0465116 14.375 14.625 86
14.75 0.151515 0.0606061 0.0606061 14.625 14.875 33
15.00 0 0.333333 0 14.875 15.125 3
15.25 0 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
