#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.00180466 0.00386712 0.00180466 8.625 8.875 27152
9.00 0.00465279 0.0154613 0.00465279 8.875 9.125 48573
9.25 0.00759734 0.0354949 0.00758863 9.125 9.375 229554
9.50 0.00631582 0.0736963 0.00627831 9.375 9.625 853096
9.75 0.00620246 0.145694 0.00550751 9.625 9.875 2.40018e+06
10.00 0.00558444 0.169523 0.00430479 9.875 10.125 3.57136e+06
10.25 0.00438028 0.169785 0.00305279 10.125 10.375 2.60075e+06
10.50 0.00356242 0.152059 0.00246192 10.375 10.625 1.63905e+06
10.75 0.00343794 0.140268 0.00144776 10.625 10.875 1.01863e+06
11.00 0.00423898 0.139844 -0.000585111 10.875 11.125 625386
11.25 0.00670127 0.145748 -0.00379552 11.125 11.375 365453
11.50 0.0165708 0.160831 -0.00802995 11.375 11.625 214051
11.75 0.047931 0.157713 -0.0126438 11.625 11.875 124408
12.00 0.138637 0.171721 -0.00465289 11.875 12.125 72167
12.25 0.287675 0.141957 0.000119507 12.125 12.375 41540
12.50 0.37362 0.141083 0.0167443 12.375 12.625 23275
12.75 0.326686 0.178482 0.0160001 12.625 12.875 13239
13.00 0.255433 0.169411 0.0234774 12.875 13.125 7270
13.25 0.21362 0.14662 0.0283486 13.125 13.375 3862
13.50 0.195332 0.11621 0.0350076 13.375 13.625 1971
13.75 0.181452 0.0987903 0.0372984 13.625 13.875 992
14.00 0.183721 0.0976744 0.0604651 13.875 14.125 430
14.25 0.150838 0.0614525 0.0391061 14.125 14.375 179
14.50 0.184211 0.0263158 0.105263 14.375 14.625 38
14.75 0 0.3 0 14.625 14.875 10
15.00 0 0.5 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
