#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 315543
9.00 0 0 0 8.875 9.125 477643
9.25 0 0 0 9.125 9.375 1.25682e+06
9.50 0 0 0 9.375 9.625 2.33341e+06
9.75 0 1.28132e-06 0 9.625 9.875 2.34142e+06
10.00 1.3337e-06 6.68446e-07 1.3337e-06 9.875 10.125 1.49959e+06
10.25 0 1.27432e-05 0 10.125 10.375 784869
10.50 5.51587e-06 3.8812e-05 5.51587e-06 10.375 10.625 362590
10.75 1.24826e-05 0.000150182 1.24826e-05 10.625 10.875 160223
11.00 0 0.000272129 0 10.875 11.125 66159
11.25 0.000118549 0.000316096 0.000118549 11.125 11.375 25306
11.50 0.000231696 0.000347611 0.000231696 11.375 11.625 8632
11.75 0 0.00116959 0 11.625 11.875 2565
12.00 0 0 0 11.875 12.125 699
12.25 0 0 0 12.125 12.375 126
12.50 0 0 0 12.375 12.625 27
12.75 0 0 0 12.625 12.875 5
13.00 0 0 0 12.875 13.125 0
13.25 0 0 0 13.125 13.375 0
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
