#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0219193 0.0129319 0.0182744 8.625 8.875 40056
9.00 0.0559225 0.0281326 0.0455636 8.875 9.125 64196
9.25 0.085389 0.0552689 0.0709552 9.125 9.375 260291
9.50 0.0847717 0.0863637 0.0669408 9.375 9.625 765692
9.75 0.0916556 0.139917 0.061163 9.625 9.875 1.93385e+06
10.00 0.0935736 0.175201 0.0446805 9.875 10.125 3.01756e+06
10.25 0.0892755 0.172063 0.0265668 10.125 10.375 2.3343e+06
10.50 0.0873991 0.156601 0.0183931 10.375 10.625 1.49523e+06
10.75 0.0938494 0.135789 0.00753035 10.625 10.875 930395
11.00 0.110096 0.138666 0.00139282 10.875 11.125 575661
11.25 0.139442 0.13773 -0.00190391 11.125 11.375 347894
11.50 0.190041 0.145625 0.00061956 11.375 11.625 207334
11.75 0.266467 0.147789 0.00498569 11.625 11.875 122912
12.00 0.38086 0.147984 0.00725293 11.875 12.125 72268
12.25 0.534718 0.130735 0.00515872 12.125 12.375 42183
12.50 0.647711 0.112501 0.0196756 12.375 12.625 24812
12.75 0.655201 0.125909 0.0393225 12.625 12.875 14420
13.00 0.578652 0.154329 0.0480193 12.875 13.125 8188
13.25 0.504697 0.155058 0.0707805 13.125 13.375 4577
13.50 0.410124 0.166101 0.0596246 13.375 13.625 2509
13.75 0.332854 0.163897 0.05259 13.625 13.875 1391
14.00 0.261696 0.151696 0.0558565 13.875 14.125 684
14.25 0.245714 0.129644 0.06 14.125 14.375 350
14.50 0.210526 0.112782 0.0590112 14.375 14.625 133
14.75 0.216667 0.0666667 0.05 14.625 14.875 60
15.00 0.142857 0.142857 0 14.875 15.125 7
15.25 0 0.5 0 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
