#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.000222977 0 8.625 8.875 94180
9.00 0 0.00154971 0 8.875 9.125 161320
9.25 0 0.00732556 0 9.125 9.375 658516
9.50 3.52407e-05 0.0267896 3.39025e-05 9.375 9.625 2.24173e+06
9.75 0.000162534 0.0502501 0.000155565 9.625 9.875 4.4483e+06
10.00 0.000259005 0.0584187 0.000249348 9.875 10.125 4.14278e+06
10.25 0.000607968 0.0643799 0.000586441 10.125 10.375 2.74685e+06
10.50 0.00120143 0.0636012 0.00116882 10.375 10.625 1.71545e+06
10.75 0.0021866 0.0655905 0.00207007 10.625 10.875 1.03174e+06
11.00 0.00430228 0.0741113 0.00393204 10.875 11.125 571790
11.25 0.00876234 0.0838548 0.00743043 11.125 11.375 311903
11.50 0.0165351 0.0924866 0.0128182 11.375 11.625 169276
11.75 0.0311986 0.10997 0.0213109 11.625 11.875 90581
12.00 0.0555968 0.114979 0.0323944 11.875 12.125 47089
12.25 0.0812797 0.112036 0.0344926 12.125 12.375 23819
12.50 0.102502 0.102512 0.0382955 12.375 12.625 11590
12.75 0.110695 0.112236 0.0425345 12.625 12.875 5339
13.00 0.110219 0.0983566 0.0441767 12.875 13.125 2241
13.25 0.0887372 0.0944255 0.0317896 13.125 13.375 879
13.50 0.0856164 0.10274 0.0479452 13.375 13.625 292
13.75 0.0789474 0.0921053 0.0263158 13.625 13.875 76
14.00 0 0.0769231 0 13.875 14.125 13
14.25 0 1 0 14.125 14.375 1
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
