#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0122368 0.00718407 0.0108037 8.625 8.875 54426
9.00 0.0401405 0.0201696 0.0342168 8.875 9.125 75460
9.25 0.0695283 0.0493693 0.0601685 9.125 9.375 282058
9.50 0.0727363 0.0820338 0.0612431 9.375 9.625 785591
9.75 0.0795307 0.137258 0.0589019 9.625 9.875 1.95354e+06
10.00 0.0806393 0.176138 0.045825 9.875 10.125 3.04832e+06
10.25 0.0750846 0.170881 0.0262225 10.125 10.375 2.35393e+06
10.50 0.0718455 0.156234 0.0178826 10.375 10.625 1.50744e+06
10.75 0.0770154 0.139658 0.00706802 10.625 10.875 938332
11.00 0.0915641 0.143978 0 10.875 11.125 580566
11.25 0.118452 0.141431 -0.00438012 11.125 11.375 350242
11.50 0.167374 0.149645 -0.000897944 11.375 11.625 208366
11.75 0.242759 0.149828 0.00362629 11.625 11.875 123530
12.00 0.35936 0.149326 0.00606355 11.875 12.125 72529
12.25 0.515855 0.131931 0.00529367 12.125 12.375 42353
12.50 0.631401 0.115693 0.0194678 12.375 12.625 24821
12.75 0.635314 0.130372 0.0329429 12.625 12.875 14470
13.00 0.555175 0.160483 0.0527426 12.875 13.125 8165
13.25 0.478431 0.160938 0.058291 13.125 13.375 4590
13.50 0.387355 0.16838 0.0617642 13.375 13.625 2499
13.75 0.312315 0.167776 0.0443357 13.625 13.875 1348
14.00 0.253333 0.143704 0.0533333 13.875 14.125 675
14.25 0.237654 0.126543 0.0524691 14.125 14.375 324
14.50 0.227941 0.105392 0.0514706 14.375 14.625 136
14.75 0.156863 0.0784314 0.0588235 14.625 14.875 51
15.00 0.166667 0.166667 0 14.875 15.125 6
15.25 0 0.5 0 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
