#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.0001418 0 8.625 8.875 105783
9.00 0 0.0014097 0 8.875 9.125 178761
9.25 1.39707e-06 0.00672548 1.39707e-06 9.125 9.375 715785
9.50 4.21966e-05 0.024693 4.09307e-05 9.375 9.625 2.36986e+06
9.75 0.000185523 0.0454883 0.000178506 9.625 9.875 4.56007e+06
10.00 0.000285928 0.0538378 0.000275714 9.875 10.125 4.11292e+06
10.25 0.000689586 0.0594345 0.000668816 10.125 10.375 2.70742e+06
10.50 0.00135641 0.0587251 0.00132035 10.375 10.625 1.6905e+06
10.75 0.00243237 0.0624221 0.00230065 10.625 10.875 1.00807e+06
11.00 0.00466203 0.0700185 0.00427206 10.875 11.125 554265
11.25 0.00907966 0.07913 0.00775569 11.125 11.375 300672
11.50 0.0164273 0.0878979 0.0126381 11.375 11.625 161195
11.75 0.0302758 0.104374 0.0214798 11.625 11.875 85580
12.00 0.0518045 0.109836 0.0316911 11.875 12.125 43973
12.25 0.0748389 0.107145 0.0336824 12.125 12.375 21887
12.50 0.0981371 0.101263 0.0370618 12.375 12.625 10414
12.75 0.103082 0.102743 0.0409347 12.625 12.875 4608
13.00 0.1077 0.0927161 0.0473465 12.875 13.125 1922
13.25 0.079023 0.103448 0.0316092 13.125 13.375 696
13.50 0.0735931 0.0995671 0.034632 13.375 13.625 231
13.75 0.0961538 0.0769231 0.0384615 13.625 13.875 52
14.00 0 0 0 13.875 14.125 5
14.25 0 1 0 14.125 14.375 1
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
