#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.00740908 0.00744129 0.00734465 8.625 8.875 31043
9.00 0.0244636 0.0184875 0.0242323 8.875 9.125 51873
9.25 0.0462069 0.0449696 0.0454363 9.125 9.375 227109
9.50 0.0472708 0.0749201 0.0456421 9.375 9.625 755245
9.75 0.0492035 0.14941 0.0447902 9.625 9.875 2.02522e+06
10.00 0.046059 0.178625 0.0377778 9.875 10.125 3.17729e+06
10.25 0.0390382 0.173299 0.0235825 10.125 10.375 2.42329e+06
10.50 0.0338817 0.159698 0.0139496 10.375 10.625 1.546e+06
10.75 0.0343551 0.148697 0.00420099 10.625 10.875 961923
11.00 0.0420306 0.148154 -0.00287293 10.875 11.125 595233
11.25 0.0596062 0.145676 -0.00968006 11.125 11.375 356238
11.50 0.0960193 0.14953 -0.00772829 11.375 11.625 210666
11.75 0.161695 0.156875 -0.00531532 11.625 11.875 124518
12.00 0.280969 0.152346 0.00153005 11.875 12.125 72791
12.25 0.448102 0.14049 0.00188702 12.125 12.375 42256
12.50 0.564842 0.120481 0.0150153 12.375 12.625 24575
12.75 0.5504 0.151427 0.0309298 12.625 12.875 14246
13.00 0.465843 0.178201 0.031811 12.875 13.125 7934
13.25 0.376061 0.179396 0.0431739 13.125 13.375 4478
13.50 0.306156 0.171905 0.0389903 13.375 13.625 2404
13.75 0.243112 0.164025 0.0261078 13.625 13.875 1234
14.00 0.21157 0.142149 0.0396694 13.875 14.125 605
14.25 0.198606 0.121951 0.0487805 14.125 14.375 287
14.50 0.257426 0.0594059 0.0891089 14.375 14.625 101
14.75 0.128205 0.051282 0.0512821 14.625 14.875 39
15.00 0 0.333333 0 14.875 15.125 3
15.25 0 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
