#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0096187 0.00676531 0.00888234 8.625 8.875 43457
9.00 0.0341216 0.0195485 0.0310043 8.875 9.125 65120
9.25 0.0616356 0.0452889 0.0564731 9.125 9.375 260726
9.50 0.0652462 0.0794412 0.0583239 9.375 9.625 773440
9.75 0.0697568 0.142132 0.055407 9.625 9.875 1.97132e+06
10.00 0.0687742 0.177743 0.0453828 9.875 10.125 3.08137e+06
10.25 0.0623539 0.175618 0.0273991 10.125 10.375 2.37334e+06
10.50 0.0580916 0.159965 0.0159188 10.375 10.625 1.51831e+06
10.75 0.0617258 0.145072 0.00659719 10.625 10.875 945115
11.00 0.0746985 0.147034 -0.00157113 10.875 11.125 585099
11.25 0.0989496 0.144995 -0.00746234 11.125 11.375 352230
11.50 0.145361 0.153427 -0.00355871 11.375 11.625 209127
11.75 0.218905 0.15213 0.00175706 11.625 11.875 123816
12.00 0.337531 0.150338 0.00515172 11.875 12.125 72586
12.25 0.496231 0.132693 0.00408915 12.125 12.375 42315
12.50 0.613337 0.118193 0.0167361 12.375 12.625 24758
12.75 0.613918 0.136519 0.0353504 12.625 12.875 14427
13.00 0.532039 0.166374 0.0485442 12.875 13.125 8084
13.25 0.448752 0.167463 0.0502867 13.125 13.375 4566
13.50 0.364042 0.171117 0.0612196 13.375 13.625 2464
13.75 0.288418 0.175625 0.0320076 13.625 13.875 1321
14.00 0.244548 0.146417 0.0542207 13.875 14.125 642
14.25 0.220126 0.13522 0.0471698 14.125 14.375 318
14.50 0.230769 0.0870602 0.0615385 14.375 14.625 130
14.75 0.162791 0.0697674 0.0697674 14.625 14.875 43
15.00 0.166667 0.166667 0 14.875 15.125 6
15.25 0 0.5 0 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
