#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 3.26958e-05 0 8.625 8.875 183510
9.00 3.37328e-06 0.000414914 3.37328e-06 8.875 9.125 296447
9.25 1.42061e-05 0.00209587 1.42061e-05 9.125 9.375 1.05589e+06
9.50 0.000128064 0.00806183 0.000125788 9.375 9.625 3.0766e+06
9.75 0.00036589 0.0150376 0.000354314 9.625 9.875 4.83752e+06
10.00 0.000514966 0.0201429 0.00049631 9.875 10.125 3.75365e+06
10.25 0.00114584 0.0268545 0.00110611 10.125 10.375 2.31883e+06
10.50 0.00188421 0.0317079 0.00178062 10.375 10.625 1.39475e+06
10.75 0.00266532 0.0331402 0.00246616 10.625 10.875 768387
11.00 0.00382492 0.0376565 0.00346202 10.875 11.125 403669
11.25 0.00637257 0.0435694 0.00562386 11.125 11.375 206510
11.50 0.0101142 0.0491143 0.008812 11.375 11.625 102035
11.75 0.0156161 0.0552761 0.0120267 11.625 11.875 49052
12.00 0.0225361 0.0583609 0.0163791 11.875 12.125 22586
12.25 0.0333819 0.0623761 0.022975 12.125 12.375 9616
12.50 0.0362484 0.0590621 0.0212928 12.375 12.625 3945
12.75 0.0467075 0.06049 0.0267994 12.625 12.875 1306
13.00 0.0484988 0.0415704 0.0323326 12.875 13.125 433
13.25 0.0510204 0.0408163 0.0306122 13.125 13.375 98
13.50 0 0.047619 0 13.375 13.625 21
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
