#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.0100293 0.00697314 0.00925448 8.625 8.875 46464
9.00 0.0359636 0.0192683 0.0320153 8.875 9.125 67624
9.25 0.0630482 0.0454566 0.0567813 9.125 9.375 266320
9.50 0.0668736 0.0802076 0.0590849 9.375 9.625 776510
9.75 0.0720828 0.141937 0.0566955 9.625 9.875 1.96707e+06
10.00 0.0713679 0.177783 0.0455751 9.875 10.125 3.07243e+06
10.25 0.0649689 0.173723 0.0272345 10.125 10.375 2.36829e+06
10.50 0.0607896 0.159206 0.0159908 10.375 10.625 1.51569e+06
10.75 0.0646712 0.144068 0.00632633 10.625 10.875 943480
11.00 0.0781544 0.14722 -0.00124776 10.875 11.125 583934
11.25 0.102939 0.145017 -0.00715441 11.125 11.375 351743
11.50 0.149844 0.152634 -0.0025118 11.375 11.625 208891
11.75 0.22394 0.151849 0.00323381 11.625 11.875 123819
12.00 0.342458 0.150301 0.00538945 11.875 12.125 72549
12.25 0.499882 0.132833 0.00404105 12.125 12.375 42332
12.50 0.618446 0.117531 0.0180426 12.375 12.625 24775
12.75 0.618493 0.135237 0.0335638 12.625 12.875 14427
13.00 0.537589 0.164512 0.0472853 12.875 13.125 8114
13.25 0.452975 0.168641 0.0516603 13.125 13.375 4572
13.50 0.369187 0.172632 0.0590505 13.375 13.625 2473
13.75 0.293585 0.176604 0.0360907 13.625 13.875 1325
14.00 0.249612 0.144798 0.0542636 13.875 14.125 645
14.25 0.222222 0.132716 0.0488476 14.125 14.375 324
14.50 0.229008 0.0940693 0.0610687 14.375 14.625 131
14.75 0.173913 0.0652174 0.0652174 14.625 14.875 46
15.00 0.166667 0.166667 0 14.875 15.125 6
15.25 0 0.5 0 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
