#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.00293595 0.00463571 0.00293595 8.625 8.875 25886
9.00 0.00968111 0.0161496 0.00968111 8.875 9.125 46379
9.25 0.0178043 0.0357001 0.0177997 9.125 9.375 218431
9.50 0.0173521 0.0762331 0.0172893 9.375 9.625 796793
9.75 0.0169954 0.146513 0.0159405 9.625 9.875 2.22007e+06
10.00 0.0153368 0.174603 0.0134466 9.875 10.125 3.43344e+06
10.25 0.0126492 0.176184 0.0101934 10.125 10.375 2.53945e+06
10.50 0.0101267 0.159784 0.00686569 10.375 10.625 1.60575e+06
10.75 0.00913175 0.150198 0.00303712 10.625 10.875 997509
11.00 0.0105877 0.14634 -0.00109673 10.875 11.125 615339
11.25 0.0158739 0.152619 -0.00684607 11.125 11.375 363049
11.50 0.0326591 0.158687 -0.00998758 11.375 11.625 213264
11.75 0.0764498 0.163572 -0.0124159 11.625 11.875 124827
12.00 0.183625 0.16478 -0.00414187 11.875 12.125 72708
12.25 0.346913 0.142106 0.00163117 12.125 12.375 41927
12.50 0.44235 0.138237 0.0134282 12.375 12.625 23877
12.75 0.408304 0.175321 0.0164508 12.625 12.875 13632
13.00 0.315105 0.184895 0.0242909 12.875 13.125 7607
13.25 0.254291 0.163313 0.0350959 13.125 13.375 4137
13.50 0.218635 0.128744 0.0278301 13.375 13.625 2168
13.75 0.194986 0.116125 0.0364495 13.625 13.875 1077
14.00 0.195312 0.0976562 0.0585938 13.875 14.125 512
14.25 0.188073 0.087156 0.0412844 14.125 14.375 218
14.50 0.111111 0.0555556 0.037037 14.375 14.625 54
14.75 0.181818 0.0909091 0.0909091 14.625 14.875 22
15.00 0 1 0 14.875 15.125 1
15.25 0 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
