#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.00299983 0 8.625 8.875 29335
9.00 0 0.0124957 0 8.875 9.125 52658
9.25 0 0.0344338 0 9.125 9.375 250858
9.50 1.58993e-05 0.0654484 -7.94965e-06 9.375 9.625 1.00633e+06
9.75 0.000166256 0.125257 -3.47988e-05 9.625 9.875 2.84502e+06
10.00 0.000270427 0.141059 -2.30409e-05 9.875 10.125 3.81988e+06
10.25 0.000353405 0.142533 9.55798e-05 10.125 10.375 2.71077e+06
10.50 0.000476591 0.13714 0.000290149 10.375 10.625 1.69747e+06
10.75 0.00076374 0.132528 0.000432845 10.625 10.875 1.05402e+06
11.00 0.00154405 0.130658 0.000563632 10.875 11.125 637934
11.25 0.00349997 0.135138 0.00027776 11.125 11.375 368289
11.50 0.00934035 0.149762 -0.000619696 11.375 11.625 212947
11.75 0.0295826 0.15651 -0.00203461 11.625 11.875 122775
12.00 0.0935333 0.155093 0.00112429 11.875 12.125 70082
12.25 0.201895 0.142777 0.00624669 12.125 12.375 39684
12.50 0.258681 0.14465 0.0151542 12.375 12.625 22089
12.75 0.224252 0.166367 0.0209397 12.625 12.875 12098
13.00 0.194025 0.151367 0.0330412 12.875 13.125 6427
13.25 0.186286 0.125323 0.0377115 13.125 13.375 3296
13.50 0.163852 0.111446 0.0362727 13.375 13.625 1599
13.75 0.163488 0.0929925 0.0470494 13.625 13.875 734
14.00 0.17 0.0966667 0.0652703 13.875 14.125 300
14.25 0.147059 0.0490196 0.0686275 14.125 14.375 102
14.50 0 0.15 0 14.375 14.625 20
14.75 0 0.5 0 14.625 14.875 4
15.00 0 0 0 14.875 15.125 1
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
