#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.00836506 0.00673713 0.00786416 8.625 8.875 39928
9.00 0.0317594 0.0194409 0.0298655 8.875 9.125 61777
9.25 0.0579913 0.0445569 0.0537614 9.125 9.375 252486
9.50 0.0612768 0.0777237 0.0560822 9.375 9.625 768105
9.75 0.0649407 0.141845 0.0528836 9.625 9.875 1.9819e+06
10.00 0.0633549 0.1776 0.0446972 9.875 10.125 3.09998e+06
10.25 0.0563967 0.177604 0.0273709 10.125 10.375 2.38347e+06
10.50 0.0518253 0.160954 0.0153434 10.375 10.625 1.52418e+06
10.75 0.0545337 0.147937 0.00565511 10.625 10.875 948624
11.00 0.0662466 0.146883 -0.00223663 10.875 11.125 587457
11.25 0.0894039 0.146456 -0.00752927 11.125 11.375 353027
11.50 0.133948 0.15467 -0.0042775 11.375 11.625 209522
11.75 0.205813 0.153009 0.000203937 11.625 11.875 123967
12.00 0.325799 0.149814 0.00392497 11.875 12.125 72646
12.25 0.485778 0.133859 0.00360602 12.125 12.375 42330
12.50 0.602666 0.11828 0.0160127 12.375 12.625 24677
12.75 0.60025 0.140699 0.0327238 12.625 12.875 14399
13.00 0.520963 0.169758 0.050848 12.875 13.125 8062
13.25 0.433012 0.170363 0.0479218 13.125 13.375 4568
13.50 0.351967 0.171941 0.0593651 13.375 13.625 2415
13.75 0.275862 0.174291 0.0294853 13.625 13.875 1305
14.00 0.238994 0.142109 0.0518868 13.875 14.125 636
14.25 0.219745 0.127389 0.0483166 14.125 14.375 314
14.50 0.224 0.088 0.056 14.375 14.625 125
14.75 0.142857 0.0714286 0.0476191 14.625 14.875 42
15.00 0.166667 0.166667 0 14.875 15.125 6
15.25 0 0.5 0 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
