#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.00308684 0 8.625 8.875 29156
9.00 1.90785e-05 0.0132023 1.90785e-05 8.875 9.125 52415
9.25 2.80837e-05 0.0351086 2.80837e-05 9.125 9.375 249255
9.50 3.21793e-05 0.0665257 8.04483e-06 9.375 9.625 994427
9.75 0.000176745 0.126394 -3.72662e-05 9.625 9.875 2.81761e+06
10.00 0.000282722 0.143477 -6.12356e-05 9.875 10.125 3.80586e+06
10.25 0.000358164 0.144245 5.45435e-05 10.125 10.375 2.70546e+06
10.50 0.000472808 0.138288 0.0001965 10.375 10.625 1.69414e+06
10.75 0.000759271 0.134082 0.000308074 10.625 10.875 1.05232e+06
11.00 0.00152616 0.131813 0.000420831 10.875 11.125 637548
11.25 0.0034769 0.137119 3.48552e-05 11.125 11.375 368144
11.50 0.00927264 0.149268 -0.000870384 11.375 11.625 213100
11.75 0.0299293 0.156128 -0.00220224 11.625 11.875 122990
12.00 0.0952761 0.15648 0.000110507 11.875 12.125 70154
12.25 0.205954 0.141811 0.00547156 12.125 12.375 39873
12.50 0.2646 0.144383 0.0149392 12.375 12.625 22192
12.75 0.229605 0.167206 0.0203684 12.625 12.875 12160
13.00 0.193072 0.15362 0.0339527 12.875 13.125 6495
13.25 0.189076 0.125639 0.0376513 13.125 13.375 3332
13.50 0.171322 0.106282 0.0386945 13.375 13.625 1611
13.75 0.16245 0.0902237 0.0439414 13.625 13.875 751
14.00 0.175497 0.0969286 0.0695364 13.875 14.125 302
14.25 0.137615 0.0550459 0.0550459 14.125 14.375 109
14.50 0.047619 0.0952381 0.047619 14.375 14.625 21
14.75 0 0.5 0 14.625 14.875 4
15.00 0 0 0 14.875 15.125 1
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
