#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 3.09594e-05 0 8.625 8.875 193802
9.00 6.43366e-06 0.000260563 6.43366e-06 8.875 9.125 310865
9.25 1.28132e-05 0.00127217 1.28132e-05 9.125 9.375 1.09262e+06
9.50 0.00012469 0.00547116 0.000122475 9.375 9.625 3.15984e+06
9.75 0.000352465 0.0110292 0.00034497 9.625 9.875 4.80331e+06
10.00 0.000501105 0.0159679 0.000489947 9.875 10.125 3.67587e+06
10.25 0.00111441 0.0221689 0.00107267 10.125 10.375 2.24514e+06
10.50 0.00171078 0.0265119 0.00163277 10.375 10.625 1.33214e+06
10.75 0.0023714 0.0289893 0.00222033 10.625 10.875 723202
11.00 0.00337633 0.0331105 0.00308809 10.875 11.125 376444
11.25 0.00543956 0.0383392 0.0048483 11.125 11.375 190089
11.50 0.00878746 0.043138 0.00783003 11.375 11.625 92632
11.75 0.0130067 0.0485487 0.0107359 11.625 11.875 43593
12.00 0.020091 0.0496466 0.0155147 11.875 12.125 19561
12.25 0.0273973 0.0557946 0.0199997 12.125 12.375 8249
12.50 0.0292361 0.0490658 0.0185342 12.375 12.625 3181
12.75 0.038 0.051 0.022 12.625 12.875 1000
13.00 0.0391566 0.0331325 0.0271084 12.875 13.125 332
13.25 0.047619 0.047619 0.031746 13.125 13.375 63
13.50 0 0.0769231 0 13.375 13.625 13
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
