#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.000149361 0 8.625 8.875 113818
9.00 0 0.00135251 0 8.875 9.125 192235
9.25 1.32239e-06 0.00610018 1.32239e-06 9.125 9.375 756207
9.50 4.84191e-05 0.0229275 4.76054e-05 9.375 9.625 2.45771e+06
9.75 0.000210416 0.0419567 0.000203503 9.625 9.875 4.62893e+06
10.00 0.000308858 0.0498463 0.000298577 9.875 10.125 4.08602e+06
10.25 0.00075804 0.0560737 0.000734387 10.125 10.375 2.67532e+06
10.50 0.00148105 0.0565071 0.00144215 10.375 10.625 1.66976e+06
10.75 0.00258715 0.0606339 0.00245124 10.625 10.875 989121
11.00 0.0049086 0.0669761 0.00447585 10.875 11.125 541091
11.25 0.00919461 0.0764608 0.00789725 11.125 11.375 291910
11.50 0.0162903 0.0840888 0.0127672 11.375 11.625 155798
11.75 0.0295754 0.100372 0.0213916 11.625 11.875 81757
12.00 0.0496027 0.106539 0.0307311 11.875 12.125 41651
12.25 0.0712784 0.102518 0.0330631 12.125 12.375 20455
12.50 0.092163 0.0987166 0.0364274 12.375 12.625 9570
12.75 0.0982906 0.101376 0.040323 12.625 12.875 4212
13.00 0.100177 0.0926298 0.0424278 12.875 13.125 1697
13.25 0.0770519 0.0954774 0.0318258 13.125 13.375 597
13.50 0.0714286 0.0870414 0.0382794 13.375 13.625 182
13.75 0.125 0.075 0.05 13.625 13.875 40
14.00 0 0.2 0 13.875 14.125 5
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
