#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0 0 8.625 8.875 258555
9.00 0 9.68139e-06 0 8.875 9.125 413164
9.25 3.7851e-06 8.40292e-05 3.7851e-06 9.125 9.375 1.32097e+06
9.50 4.39431e-05 0.000464713 4.30401e-05 9.375 9.625 3.32248e+06
9.75 0.000111785 0.00127294 0.000107627 9.625 9.875 4.08821e+06
10.00 0.000205886 0.002714 0.0001942 9.875 10.125 2.90938e+06
10.25 0.000322632 0.00440076 0.000307619 10.125 10.375 1.66753e+06
10.50 0.000419724 0.00579603 0.000397228 10.375 10.625 888680
10.75 0.000530831 0.00725669 0.000506084 10.625 10.875 444586
11.00 0.000833399 0.0093133 0.000796118 10.875 11.125 214783
11.25 0.00135841 0.0114704 0.00126658 11.125 11.375 98645
11.50 0.00205872 0.0127273 0.00194141 11.375 11.625 42745
11.75 0.00223932 0.0147565 0.00195223 11.625 11.875 17416
12.00 0.00380865 0.0144701 0.00350396 11.875 12.125 6564
12.25 0.00367647 0.0133272 0.00275735 12.125 12.375 2176
12.50 0.010274 0.0136986 0.010274 12.375 12.625 584
12.75 0.0129032 0.0129032 0.0129032 12.625 12.875 155
13.00 0 0 0 12.875 13.125 30
13.25 0 0 0 13.125 13.375 2
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
