#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.00734136 0.00737286 0.00724683 8.625 8.875 31738
9.00 0.0258332 0.0185091 0.0254547 8.875 9.125 52839
9.25 0.0477417 0.0454528 0.0467365 9.125 9.375 229799
9.50 0.0492167 0.0754717 0.0471836 9.375 9.625 755475
9.75 0.051671 0.149224 0.046529 9.625 9.875 2.0179e+06
10.00 0.0484796 0.180277 0.0390731 9.875 10.125 3.16475e+06
10.25 0.041248 0.17495 0.0242951 10.125 10.375 2.41726e+06
10.50 0.0360873 0.157956 0.0144728 10.375 10.625 1.54281e+06
10.75 0.0367473 0.149363 0.0039171 10.625 10.875 960017
11.00 0.0449584 0.148843 -0.00294546 10.875 11.125 594105
11.25 0.0633702 0.14443 -0.0101366 11.125 11.375 355656
11.50 0.10133 0.150352 -0.00710075 11.375 11.625 210599
11.75 0.168412 0.155876 -0.00360256 11.625 11.875 124451
12.00 0.288095 0.151379 0.00160009 11.875 12.125 72792
12.25 0.453832 0.139069 0.00213709 12.125 12.375 42280
12.50 0.571301 0.11866 0.0160753 12.375 12.625 24572
12.75 0.558153 0.150017 0.0303825 12.625 12.875 14290
13.00 0.473141 0.179656 0.0334377 12.875 13.125 7949
13.25 0.384342 0.177376 0.0445595 13.125 13.375 4496
13.50 0.310587 0.177572 0.0412451 13.375 13.625 2418
13.75 0.252216 0.160687 0.0283834 13.625 13.875 1241
14.00 0.210873 0.149918 0.0378913 13.875 14.125 607
14.25 0.2 0.12069 0.0458904 14.125 14.375 290
14.50 0.25 0.0769231 0.0769231 14.375 14.625 104
14.75 0.15 0.05 0.05 14.625 14.875 40
15.00 0 0.333333 0 14.875 15.125 3
15.25 0 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
