#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.000153246 0 8.625 8.875 163136
9.00 0 0.000770871 0 8.875 9.125 265933
9.25 9.2614e-06 0.00377557 9.2614e-06 9.125 9.375 971775
9.50 0.000101142 0.0128385 9.94216e-05 9.375 9.625 2.90681e+06
9.75 0.000349144 0.022703 0.000340059 9.625 9.875 4.84327e+06
10.00 0.000477578 0.0290589 0.00046082 9.875 10.125 3.88e+06
10.25 0.00110126 0.0361379 0.00106712 10.125 10.375 2.44721e+06
10.50 0.001963 0.0405339 0.00188476 10.375 10.625 1.50077e+06
10.75 0.00298694 0.0443037 0.00276466 10.625 10.875 848360
11.00 0.00473463 0.0476152 0.00423904 10.875 11.125 451778
11.25 0.00785875 0.0559434 0.00675895 11.125 11.375 235788
11.50 0.013556 0.065016 0.011335 11.375 11.625 119873
11.75 0.0208284 0.0705844 0.0151396 11.625 11.875 59486
12.00 0.0331662 0.0750091 0.0234834 11.875 12.125 28523
12.25 0.0471328 0.0771406 0.030077 12.125 12.375 12730
12.50 0.0553716 0.0697895 0.0287074 12.375 12.625 5436
12.75 0.0739659 0.0627737 0.0384428 12.625 12.875 2055
13.00 0.0501433 0.0744986 0.0229226 12.875 13.125 698
13.25 0.0845771 0.0497513 0.0547264 13.125 13.375 201
13.50 0.0465116 0.116279 0 13.375 13.625 43
13.75 0 0 0 13.625 13.875 3
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
