#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.000709209 0 8.625 8.875 64861
9.00 0 0.00431242 0 8.875 9.125 114321
9.25 0 0.0149898 0 9.125 9.375 503542
9.50 2.21352e-05 0.0388952 2.05155e-05 9.375 9.625 1.85226e+06
9.75 0.000109287 0.0689758 9.09897e-05 9.625 9.875 4.04441e+06
10.00 0.00019304 0.077347 0.000160747 9.875 10.125 4.18048e+06
10.25 0.000465873 0.0862531 0.000439969 10.125 10.375 2.81836e+06
10.50 0.000877334 0.0817297 0.000846002 10.375 10.625 1.75646e+06
10.75 0.00152227 0.0800595 0.00140065 10.625 10.875 1.07734e+06
11.00 0.00315861 0.0832122 0.00270324 10.875 11.125 611661
11.25 0.00714824 0.0980829 0.0056383 11.125 11.375 339944
11.50 0.0153881 0.1109 0.0106362 11.375 11.625 188652
11.75 0.0332438 0.126825 0.0192877 11.625 11.875 103478
12.00 0.0670609 0.129933 0.0284602 11.875 12.125 55979
12.25 0.111017 0.131028 0.0367117 12.125 12.375 29383
12.50 0.129315 0.112433 0.0335011 12.375 12.625 15149
12.75 0.136376 0.131818 0.0356205 12.625 12.875 7428
13.00 0.122022 0.133023 0.0369219 12.875 13.125 3442
13.25 0.112859 0.110807 0.0389877 13.125 13.375 1462
13.50 0.0971223 0.0881295 0.0465808 13.375 13.625 556
13.75 0.0964467 0.106599 0.0304569 13.625 13.875 197
14.00 0.1 0.025 0.05 13.875 14.125 40
14.25 0 0 0 14.125 14.375 5
14.50 0 1 0 14.375 14.625 1
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
