#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.00866384 0.00705141 0.00798999 8.625 8.875 41552
9.00 0.0328527 0.0193799 0.0303097 8.875 9.125 63313
9.25 0.0595366 0.0450069 0.0549128 9.125 9.375 256716
9.50 0.0633479 0.078858 0.0572248 9.375 9.625 770854
9.75 0.0673622 0.141376 0.0539811 9.625 9.875 1.9766e+06
10.00 0.0660504 0.177843 0.0450843 9.875 10.125 3.09051e+06
10.25 0.0593762 0.177758 0.0274438 10.125 10.375 2.37816e+06
10.50 0.0549616 0.160842 0.0156409 10.375 10.625 1.5215e+06
10.75 0.0581604 0.146551 0.00651512 10.625 10.875 946916
11.00 0.0704024 0.147034 -0.00158733 10.875 11.125 586372
11.25 0.0942436 0.145664 -0.00739989 11.125 11.375 352565
11.50 0.139636 0.154195 -0.00431578 11.375 11.625 209359
11.75 0.212271 0.152434 0.00083518 11.625 11.875 123898
12.00 0.331883 0.149808 0.00398785 11.875 12.125 72643
12.25 0.491037 0.133011 0.00385419 12.125 12.375 42284
12.50 0.608625 0.118012 0.0163397 12.375 12.625 24718
12.75 0.607646 0.138661 0.0341634 12.625 12.875 14413
13.00 0.527079 0.16815 0.0505115 12.875 13.125 8069
13.25 0.440919 0.167757 0.0487192 13.125 13.375 4570
13.50 0.356529 0.173537 0.0573003 13.375 13.625 2443
13.75 0.281895 0.174179 0.0277089 13.625 13.875 1309
14.00 0.239437 0.146143 0.0544837 13.875 14.125 639
14.25 0.22082 0.132492 0.0473186 14.125 14.375 317
14.50 0.234375 0.0859375 0.0625 14.375 14.625 128
14.75 0.166667 0.0714286 0.0714286 14.625 14.875 42
15.00 0.166667 0.166667 0 14.875 15.125 6
15.25 0 0.5 0 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
