#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.00135952 0.00382813 0.00135952 8.625 8.875 27951
9.00 0.00363852 0.0154739 0.00363852 8.875 9.125 48921
9.25 0.00628245 0.0356381 0.00627379 9.125 9.375 230961
9.50 0.00505996 0.0742386 0.0050218 9.375 9.625 864631
9.75 0.00496325 0.142743 0.00429618 9.625 9.875 2.44054e+06
10.00 0.0043918 0.164425 0.00327122 9.875 10.125 3.59739e+06
10.25 0.00344481 0.169096 0.00248742 10.125 10.375 2.61292e+06
10.50 0.00281534 0.150035 0.00187763 10.375 10.625 1.64563e+06
10.75 0.00286865 0.136411 0.00113493 10.625 10.875 1.02243e+06
11.00 0.00361162 0.138789 -0.000732542 10.875 11.125 627142
11.25 0.00591289 0.145034 -0.00330117 11.125 11.375 365980
11.50 0.0149245 0.15932 -0.00758845 11.375 11.625 214278
11.75 0.0446191 0.157325 -0.0119543 11.625 11.875 124319
12.00 0.1321 0.169806 -0.00439543 11.875 12.125 71968
12.25 0.277132 0.143175 0.00147328 12.125 12.375 41482
12.50 0.361625 0.144117 0.0133804 12.375 12.625 23187
12.75 0.313083 0.17964 0.0161265 12.625 12.875 13086
13.00 0.24592 0.169272 0.0234961 12.875 13.125 7230
13.25 0.208355 0.141473 0.0293802 13.125 13.375 3806
13.50 0.194731 0.110695 0.0382231 13.375 13.625 1936
13.75 0.179834 0.0987526 0.039501 13.625 13.875 962
14.00 0.178147 0.0950119 0.0546318 13.875 14.125 421
14.25 0.152941 0.0588235 0.0411765 14.125 14.375 170
14.50 0.194444 0.0277778 0.111111 14.375 14.625 36
14.75 0 0.3 0 14.625 14.875 10
15.00 0 0.5 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
