#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.000122256 0 8.625 8.875 122693
9.00 0 0.00114113 0 8.875 9.125 205936
9.25 2.50527e-06 0.00571451 2.50527e-06 9.125 9.375 798318
9.50 5.41767e-05 0.0213464 5.33915e-05 9.375 9.625 2.54722e+06
9.75 0.000233433 0.0381732 0.000225759 9.625 9.875 4.69085e+06
10.00 0.000333409 0.0458764 0.000322063 9.875 10.125 4.05508e+06
10.25 0.000826354 0.0526014 0.000801607 10.125 10.375 2.63931e+06
10.50 0.00161402 0.054399 0.00157154 10.375 10.625 1.6462e+06
10.75 0.00277383 0.057636 0.00262499 10.625 10.875 966532
11.00 0.0050161 0.0635753 0.0045717 10.875 11.125 526903
11.25 0.00924065 0.0719435 0.00788296 11.125 11.375 282556
11.50 0.0162087 0.0807892 0.0130628 11.375 11.625 149673
11.75 0.0282082 0.0941646 0.0200621 11.625 11.875 77956
12.00 0.046429 0.103374 0.0287001 11.875 12.125 39135
12.25 0.0678207 0.0976008 0.0327099 12.125 12.375 19006
12.50 0.0862718 0.0958164 0.0328167 12.375 12.625 8763
12.75 0.0958244 0.0927991 0.0417922 12.625 12.875 3736
13.00 0.0920502 0.0878661 0.0390516 12.875 13.125 1434
13.25 0.0755467 0.083499 0.0357853 13.125 13.375 503
13.50 0.0779221 0.0769166 0.0452423 13.375 13.625 154
13.75 0.12 0.08 0.04 13.625 13.875 25
14.00 0 0.333333 0 13.875 14.125 3
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
