#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.00118355 0 8.625 8.875 49850
9.00 0 0.00628357 0 8.875 9.125 89917
9.25 0 0.01901 0 9.125 9.375 412205
9.50 1.38107e-05 0.0468912 1.12997e-05 9.375 9.625 1.59297e+06
9.75 9.55887e-05 0.0838121 5.78349e-05 9.625 9.875 3.73475e+06
10.00 0.000181044 0.0958192 0.000119485 9.875 10.125 4.14263e+06
10.25 0.000394125 0.102242 0.000340684 10.125 10.375 2.82652e+06
10.50 0.000717997 0.0953155 0.000687108 10.375 10.625 1.76045e+06
10.75 0.00122074 0.0938429 0.00111812 10.625 10.875 1.08787e+06
11.00 0.00248336 0.0946464 0.00207813 10.875 11.125 628585
11.25 0.00576551 0.106775 0.00436111 11.125 11.375 353481
11.50 0.0135151 0.124397 0.0079909 11.375 11.625 198740
11.75 0.0325283 0.136052 0.0142984 11.625 11.875 110642
12.00 0.0719001 0.149508 0.0219949 11.875 12.125 61196
12.25 0.127318 0.136004 0.0282578 12.125 12.375 32847
12.50 0.153714 0.128825 0.029237 12.375 12.625 17409
12.75 0.151577 0.143531 0.0324528 12.625 12.875 8781
13.00 0.134109 0.139462 0.0347146 12.875 13.125 4295
13.25 0.126537 0.121668 0.0365626 13.125 13.375 1952
13.50 0.126367 0.102066 0.0436419 13.375 13.625 823
13.75 0.112245 0.0959462 0.0439855 13.625 13.875 294
14.00 0.0666667 0.0888889 0.0222222 13.875 14.125 90
14.25 0.0666667 0.0666667 0 14.125 14.375 15
14.50 0 0 0 14.375 14.625 1
14.75 0 1 0 14.625 14.875 1
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
