#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 3.17798e-05 0 8.625 8.875 188799
9.00 3.28603e-06 0.000318744 3.28603e-06 8.875 9.125 304319
9.25 1.39732e-05 0.00167119 1.39732e-05 9.125 9.375 1.07348e+06
9.50 0.000127603 0.00668761 0.000125038 9.375 9.625 3.11905e+06
9.75 0.000355407 0.0128771 0.000343173 9.625 9.875 4.82264e+06
10.00 0.000519479 0.0176382 0.00050064 9.875 10.125 3.71718e+06
10.25 0.00112808 0.0242146 0.00108684 10.125 10.375 2.28265e+06
10.50 0.00179821 0.0289254 0.00170888 10.375 10.625 1.36469e+06
10.75 0.00253499 0.0305326 0.00238045 10.625 10.875 745959
11.00 0.00357168 0.0349896 0.00325518 10.875 11.125 390572
11.25 0.00579573 0.0402554 0.0051353 11.125 11.375 198422
11.50 0.00933045 0.0450559 0.00821877 11.375 11.625 97423
11.75 0.0141518 0.0512876 0.0114066 11.625 11.875 46284
12.00 0.0205048 0.0519858 0.0153402 11.875 12.125 21117
12.25 0.0296064 0.0569504 0.0215256 12.125 12.375 8917
12.50 0.0339601 0.0536065 0.0218917 12.375 12.625 3563
12.75 0.0377524 0.0535557 0.0210711 12.625 12.875 1139
13.00 0.0427807 0.0374332 0.0294118 12.875 13.125 374
13.25 0.0481928 0.0361446 0.0240964 13.125 13.375 83
13.50 0 0.0714286 0 13.375 13.625 14
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
