#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.00369665 0.00503049 0.00369665 8.625 8.875 26240
9.00 0.012885 0.0172303 0.0128635 8.875 9.125 46488
9.25 0.023961 0.0362703 0.0239471 9.125 9.375 215934
9.50 0.0242823 0.0771496 0.0241781 9.375 9.625 777438
9.75 0.0238697 0.145855 0.0226394 9.625 9.875 2.15478e+06
10.00 0.0216323 0.173084 0.0190199 9.875 10.125 3.36206e+06
10.25 0.0180386 0.174125 0.0142453 10.125 10.375 2.50784e+06
10.50 0.0145231 0.157271 0.00923308 10.375 10.625 1.58947e+06
10.75 0.0132777 0.150111 0.0039744 10.625 10.875 988274
11.00 0.0157474 0.147324 -0.00229008 10.875 11.125 609814
11.25 0.0233758 0.153828 -0.00700914 11.125 11.375 361656
11.50 0.0443525 0.158322 -0.010605 11.375 11.625 212818
11.75 0.0947039 0.165827 -0.011129 11.625 11.875 124810
12.00 0.208943 0.161805 -0.00456984 11.875 12.125 72771
12.25 0.373049 0.142984 0.000265211 12.125 12.375 42099
12.50 0.477577 0.135683 0.0138526 12.375 12.625 24172
12.75 0.441979 0.171803 0.0148219 12.625 12.875 13788
13.00 0.352082 0.186834 0.0296866 12.875 13.125 7734
13.25 0.28108 0.169961 0.0322783 13.125 13.375 4223
13.50 0.226009 0.146849 0.026548 13.375 13.625 2230
13.75 0.202809 0.129349 0.0298508 13.625 13.875 1139
14.00 0.191651 0.107967 0.0509664 13.875 14.125 527
14.25 0.200837 0.0920502 0.0460251 14.125 14.375 239
14.50 0.174603 0.047619 0.0634921 14.375 14.625 63
14.75 0.153846 0.0769231 0.0769231 14.625 14.875 26
15.00 0 0.5 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
