#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0.00314477 0.00452541 0.00314477 8.625 8.875 26075
9.00 0.0104313 0.0158409 0.0104097 8.875 9.125 46399
9.25 0.0206903 0.0356297 0.0206811 9.125 9.375 217010
9.50 0.0206758 0.0766746 0.0205982 9.375 9.625 786088
9.75 0.0201704 0.146276 0.0190036 9.625 9.875 2.18553e+06
10.00 0.0182906 0.174829 0.0160619 9.875 10.125 3.39759e+06
10.25 0.0151904 0.177784 0.0123167 10.125 10.375 2.5235e+06
10.50 0.0121841 0.15746 0.00776661 10.375 10.625 1.59741e+06
10.75 0.0110168 0.149543 0.00335046 10.625 10.875 992846
11.00 0.0128959 0.149233 -0.00150795 10.875 11.125 612522
11.25 0.0192611 0.153351 -0.00685844 11.125 11.375 362492
11.50 0.0382319 0.158104 -0.0101041 11.375 11.625 213016
11.75 0.0848031 0.165287 -0.0130634 11.625 11.875 124795
12.00 0.195877 0.160306 -0.00327086 11.875 12.125 72760
12.25 0.360074 0.14301 0.00234878 12.125 12.375 42008
12.50 0.459011 0.138163 0.0135955 12.375 12.625 24043
12.75 0.425322 0.174473 0.0170404 12.625 12.875 13672
13.00 0.33303 0.186918 0.0285522 12.875 13.125 7687
13.25 0.264404 0.168411 0.0335976 13.125 13.375 4183
13.50 0.22663 0.135502 0.0297225 13.375 13.625 2193
13.75 0.192065 0.124587 0.0336491 13.625 13.875 1109
14.00 0.193117 0.101338 0.0543883 13.875 14.125 523
14.25 0.19469 0.0800845 0.0486726 14.125 14.375 226
14.50 0.169492 0.0508475 0.0677966 14.375 14.625 59
14.75 0.16 0.08 0.08 14.625 14.875 25
15.00 0 1 0 14.875 15.125 1
15.25 0 0 0 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
