#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 9.1357e-05 0 8.625 8.875 153245
9.00 0 0.000905468 0 8.875 9.125 250699
9.25 5.38308e-06 0.00412236 5.38308e-06 9.125 9.375 928837
9.50 8.69938e-05 0.014931 8.59286e-05 9.375 9.625 2.81629e+06
9.75 0.000315958 0.0270116 0.000307458 9.625 9.875 4.82342e+06
10.00 0.000448746 0.0336747 0.000433995 9.875 10.125 3.93318e+06
10.25 0.00102296 0.0410414 0.000989596 10.125 10.375 2.50254e+06
10.50 0.00192122 0.0446159 0.00185075 10.375 10.625 1.54537e+06
10.75 0.0030349 0.0483281 0.00284753 10.625 10.875 883391
11.00 0.00492829 0.051726 0.00442929 10.875 11.125 473186
11.25 0.00850104 0.059833 0.00724113 11.125 11.375 248793
11.50 0.0144069 0.07062 0.0116766 11.375 11.625 127925
11.75 0.0234431 0.0765319 0.0171658 11.625 11.875 64454
12.00 0.0365714 0.0837272 0.0252026 11.875 12.125 31336
12.25 0.0527566 0.0848491 0.0305391 12.125 12.375 14311
12.50 0.0637686 0.0789058 0.0311651 12.375 12.625 6257
12.75 0.0850631 0.0708815 0.041921 12.625 12.875 2457
13.00 0.0594966 0.0859788 0.0239868 12.875 13.125 874
13.25 0.0659341 0.0695971 0.03663 13.125 13.375 273
13.50 0.09375 0.0625 0.0453629 13.375 13.625 64
13.75 0 0.166667 0 13.625 13.875 6
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
