#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 0 0.000126842 0 8.625 8.875 118257
9.00 0 0.00120619 0 8.875 9.125 198974
9.25 2.57282e-06 0.00598953 2.57282e-06 9.125 9.375 777356
9.50 5.07725e-05 0.0220796 4.99729e-05 9.375 9.625 2.50135e+06
9.75 0.000221212 0.0401094 0.000213702 9.625 9.875 4.6607e+06
10.00 0.000320559 0.0478624 0.000309503 9.875 10.125 4.07101e+06
10.25 0.00079463 0.054328 0.000770817 10.125 10.375 2.65784e+06
10.50 0.00155809 0.0557682 0.00151712 10.375 10.625 1.65844e+06
10.75 0.00267038 0.05929 0.00253147 10.625 10.875 978139
11.00 0.00497209 0.0653786 0.00452999 10.875 11.125 534182
11.25 0.00922009 0.0742185 0.0079227 11.125 11.375 287199
11.50 0.0162833 0.0823628 0.012974 11.375 11.625 152856
11.75 0.028965 0.0974614 0.0208327 11.625 11.875 79924
12.00 0.0479869 0.105088 0.029435 11.875 12.125 40386
12.25 0.0699797 0.0997465 0.0332299 12.125 12.375 19720
12.50 0.0881105 0.100213 0.0339947 12.375 12.625 9193
12.75 0.0952983 0.0970972 0.0381627 12.625 12.875 3956
13.00 0.0976071 0.0837531 0.0421914 12.875 13.125 1588
13.25 0.076087 0.0942029 0.0326087 13.125 13.375 552
13.50 0.0736196 0.0807014 0.0368098 13.375 13.625 163
13.75 0.117647 0.0882353 0.0588235 13.625 13.875 34
14.00 0 0.25 0 13.875 14.125 4
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
