#Peak halo masses in Msun
#Rejuvenation definition: at least 300Myr quenched, followed by at least 300Myr of star formation.
#Quenched threshold: 1e-11/yr
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) F_rejuv Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 3.48858e-05 0.00408163 3.48858e-05 8.625 8.875 28665
9.00 0.0004917 0.0154984 0.0004917 8.875 9.125 50844
9.25 0.000725692 0.0366659 0.000725692 9.125 9.375 243905
9.50 0.000419993 0.0696517 0.000389544 9.375 9.625 952396
9.75 0.000438412 0.130087 0.00010693 9.625 9.875 2.71206e+06
10.00 0.00053174 0.149221 8.25227e-06 9.875 10.125 3.75183e+06
10.25 0.000527444 0.149361 0.000155228 10.125 10.375 2.68275e+06
10.50 0.000567679 0.141285 0.000135628 10.375 10.625 1.68229e+06
10.75 0.000818691 0.136349 9.06428e-05 10.625 10.875 1.04435e+06
11.00 0.00157851 0.135256 0 10.875 11.125 635409
11.25 0.00352382 0.14116 -0.000875308 11.125 11.375 368066
11.50 0.00962987 0.148461 -0.00257171 11.375 11.625 213710
11.75 0.0316595 0.157038 -0.00469736 11.625 11.875 123312
12.00 0.102267 0.161045 -0.00230104 11.875 12.125 70805
12.25 0.223386 0.139193 0.00626555 12.125 12.375 40374
12.50 0.287896 0.147274 0.0142612 12.375 12.625 22463
12.75 0.247492 0.172143 0.0165685 12.625 12.875 12461
13.00 0.202745 0.158266 0.0281513 12.875 13.125 6703
13.25 0.194253 0.128188 0.0376264 13.125 13.375 3480
13.50 0.183673 0.104878 0.0425656 13.375 13.625 1715
13.75 0.1575 0.0956328 0.0406658 13.625 13.875 800
14.00 0.18845 0.0867795 0.0729483 13.875 14.125 329
14.25 0.136 0.048 0.056 14.125 14.375 125
14.50 0.0740741 0.111111 0.037037 14.375 14.625 27
14.75 0 0.333333 0 14.625 14.875 3
15.00 0 0.5 0 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
