#Radius[Mpc] Delta_Sigma_All[Msun/pc^2] Err+ Err- Delta_Sigma_SF Err+ Err- Delta_Sigma_Q Err+ Err-
#SM Threshold: log10 M*>9.8
#SSFR Threshold for Quenching: SSFR < 1e-11/yr
#Assumed mass / weak lensing particle: 1.95588e+10 Msun
#If above is incorrect, multiply all Delta_sigma below by true_particle_mass/1.95588e+10 Msun
0.0173326 15.4747 0.325684 0.075242 14.5749 0.499007 0.177115 19.316 0.651903 1.36248
0.0231134 15.5091 0.288325 0.133189 14.5379 0.480157 0.213538 19.6548 0.528534 1.5438
0.0308222 14.7941 0.271569 0.119062 13.8343 0.405186 0.23239 18.891 0.587301 1.41716
0.0411021 13.5958 0.253589 0.119082 12.5651 0.393757 0.250503 17.9955 0.641382 1.42296
0.0548105 12.0468 0.231038 0.0907173 10.9906 0.341983 0.188306 16.5556 0.508965 1.3274
0.073091 10.63 0.197542 0.0940027 9.62655 0.297138 0.178957 14.9137 0.424984 1.18293
0.0974684 9.12299 0.151855 0.101104 8.14128 0.247428 0.141304 13.3136 0.297095 1.14981
0.129976 7.73757 0.13192 0.0844893 6.85131 0.183218 0.123952 11.5207 0.321393 0.938045
0.173326 6.48127 0.104435 0.0813541 5.65456 0.147941 0.107647 10.0102 0.221796 0.819335
0.231134 5.36563 0.0885854 0.0747666 4.63549 0.125043 0.099751 8.48239 0.180619 0.717959
0.308222 4.35094 0.0720205 0.0762129 3.71324 0.103451 0.0939965 7.07308 0.164234 0.610537
0.411021 3.46271 0.059623 0.0673695 2.90684 0.0802782 0.0858505 5.83553 0.127057 0.49302
0.548105 2.6506 0.045393 0.0576158 2.18106 0.0642483 0.0756116 4.65491 0.107763 0.39972
0.73091 1.94594 0.0348172 0.0464302 1.57196 0.0495822 0.0677748 3.54232 0.0809488 0.314697
0.974684 1.38351 0.026687 0.0351945 1.10722 0.040037 0.0500777 2.56293 0.0648055 0.23303
1.29976 0.979867 0.0178671 0.0263106 0.796932 0.0267082 0.0363574 1.76074 0.0457109 0.145908
1.73326 0.703953 0.0116376 0.017948 0.57965 0.0183261 0.0238873 1.23456 0.0307455 0.102108
2.31134 0.514624 0.00825608 0.0128463 0.433829 0.0124545 0.0184211 0.859526 0.0224622 0.0635743
3.08222 0.405578 0.0060623 0.00962153 0.347318 0.00924626 0.0130406 0.65426 0.0134614 0.0479667
4.11021 0.326172 0.00330582 0.00728151 0.285175 0.00662389 0.0104859 0.501171 0.00734395 0.0329928
5.48105 0.270268 0.00377858 0.00447115 0.23932 0.00732298 0.00566648 0.402368 0.00344816 0.0290526
7.3091 0.233738 0.00320113 0.00286488 0.211468 0.00482669 0.00408182 0.328811 0.00346336 0.0179585
9.74684 0.196599 0.00218806 0.00196177 0.18281 0.00282872 0.00345054 0.255465 0.00407207 0.00929639
