#Radius[Mpc] Delta_Sigma_All[Msun/pc^2] Err+ Err- Delta_Sigma_SF Err+ Err- Delta_Sigma_Q Err+ Err-
#SM Threshold: log10 M*>10.6
#SSFR Threshold for Quenching: SSFR < 1e-11/yr
#Assumed mass / weak lensing particle: 1.95588e+10 Msun
#If above is incorrect, multiply all Delta_sigma below by true_particle_mass/1.95588e+10 Msun
0.0173326 84.4115 2.90286 0.660873 74.2224 4.73367 1.11459 92.5268 2.5076 1.94266
0.0231134 76.5889 2.62901 0.562309 67.0104 4.55938 1.13947 84.2178 2.31178 1.72699
0.0308222 66.7681 2.34863 0.519547 57.3833 4.12654 1.21547 74.2429 2.08318 1.63378
0.0411021 56.7683 1.98943 0.456726 47.6782 3.63316 0.988941 64.0082 1.66881 1.41029
0.0548105 47.7662 1.63839 0.44981 39.1862 3.03962 0.919426 54.5999 1.39491 1.45057
0.073091 39.364 1.30876 0.406002 31.5396 2.41803 0.844236 45.5958 0.979458 1.37356
0.0974684 31.9904 1.03955 0.382479 24.9076 1.94667 0.735151 37.6316 0.736637 1.25591
0.129976 25.7537 0.79204 0.41897 19.3982 1.5305 0.606737 30.8157 0.551249 1.13783
0.173326 20.5335 0.52932 0.35903 14.9738 1.2012 0.46695 24.9616 0.446608 1.00886
0.231134 16.329 0.392593 0.322071 11.5061 0.819472 0.4242 20.1703 0.292429 0.855949
0.308222 12.9543 0.280143 0.277494 8.78351 0.573433 0.377936 16.2763 0.223881 0.685805
0.411021 10.2583 0.214098 0.249797 6.67884 0.359377 0.312674 13.1091 0.156961 0.5158
0.548105 8.17965 0.142607 0.202877 5.15873 0.23798 0.267647 10.5857 0.126352 0.431498
0.73091 6.5189 0.107912 0.148195 4.02322 0.152946 0.202904 8.50664 0.0954027 0.326154
0.974684 5.19288 0.0800166 0.126944 3.1526 0.0882704 0.18159 6.8179 0.0920444 0.232757
1.29976 4.14998 0.0598097 0.101264 2.50619 0.0565286 0.155933 5.45921 0.079567 0.187368
1.73326 3.2799 0.0526741 0.080662 2.00556 0.039928 0.135838 4.29487 0.0720291 0.131177
2.31134 2.52895 0.0363557 0.0526032 1.59705 0.0303974 0.0972967 3.27118 0.0592947 0.0943613
3.08222 1.86818 0.0279014 0.0374608 1.2102 0.0180684 0.0740203 2.39223 0.047025 0.0573409
4.11021 1.3431 0.0212088 0.0210243 0.901619 0.0183543 0.0414433 1.69473 0.0279962 0.0376542
5.48105 0.970988 0.0137835 0.0153705 0.7005 0.0080567 0.0315605 1.18643 0.0184822 0.0211385
7.3091 0.766849 0.00815386 0.010915 0.575023 0.00721347 0.0218503 0.919624 0.0130615 0.0173019
9.74684 0.590816 0.00395328 0.00787973 0.46819 0.00329426 0.0188027 0.68848 0.0103818 0.0109695
