#Radius[Mpc] Delta_Sigma_All[Msun/pc^2] Err+ Err- Delta_Sigma_SF Err+ Err- Delta_Sigma_Q Err+ Err-
#SM Threshold: log10 M*>9.8
#SSFR Threshold for Quenching: SSFR < 1e-11/yr
#Assumed mass / weak lensing particle: 1.95588e+10 Msun
#If above is incorrect, multiply all Delta_sigma below by true_particle_mass/1.95588e+10 Msun
0.0173326 24.2532 0.43556 0.111202 21.1667 0.861198 0.262793 31.685 0.678146 1.65298
0.0231134 23.2624 0.417891 0.0858288 19.9717 0.882036 0.216387 31.1859 0.572605 1.73098
0.0308222 21.0784 0.390167 0.0691738 17.7927 0.812149 0.227081 28.99 0.520668 1.58122
0.0411021 18.6302 0.317831 0.07691 15.4601 0.676318 0.231595 26.2635 0.443295 1.50334
0.0548105 15.9951 0.267734 0.0954456 12.9922 0.555472 0.191158 23.2258 0.431427 1.39219
0.073091 13.4888 0.217169 0.101178 10.727 0.449547 0.156585 20.1387 0.333616 1.23792
0.0974684 11.2621 0.166262 0.0959635 8.75512 0.340078 0.147265 17.2985 0.226538 1.08067
0.129976 9.27849 0.138274 0.0866413 7.05879 0.256533 0.120745 14.6233 0.164166 0.932884
0.173326 7.57958 0.108393 0.0867467 5.6535 0.1909 0.10245 12.2173 0.117921 0.763974
0.231134 6.18658 0.091814 0.0871024 4.53762 0.125566 0.0857644 10.1571 0.0945501 0.62044
0.308222 5.02573 0.0753374 0.0890241 3.61059 0.100724 0.0696213 8.43325 0.0615864 0.507943
0.411021 4.08411 0.061831 0.0859239 2.88834 0.076231 0.0691502 6.96343 0.0437784 0.404656
0.548105 3.28837 0.0457339 0.073595 2.29292 0.065871 0.0744362 5.68527 0.035779 0.3328
0.73091 2.61289 0.03743 0.0709655 1.80692 0.0519897 0.0714998 4.55355 0.0174475 0.262452
0.974684 2.03357 0.0320046 0.0570349 1.41303 0.040071 0.0636851 3.52776 0.0314007 0.19616
1.29976 1.55436 0.0233996 0.0440413 1.1058 0.0295733 0.0543056 2.63442 0.0265005 0.133049
1.73326 1.15004 0.0177234 0.0312554 0.846482 0.0236908 0.0406192 1.88095 0.0200862 0.0913568
2.31134 0.852491 0.0134908 0.0208838 0.645421 0.0179899 0.0295435 1.35109 0.0181949 0.0621287
3.08222 0.635614 0.00910306 0.0151466 0.49955 0.0118946 0.0236034 0.963229 0.0131288 0.0389851
4.11021 0.506438 0.0057112 0.0118107 0.409091 0.00760201 0.0176106 0.740837 0.00876325 0.0278209
5.48105 0.41006 0.00418216 0.00825915 0.33572 0.0055919 0.012127 0.589068 0.00537521 0.0225951
7.3091 0.333372 0.0029366 0.00627598 0.281465 0.00504968 0.00884202 0.458367 0.00156045 0.0163594
9.74684 0.281592 0.00219208 0.00399449 0.244607 0.00322607 0.0066153 0.37064 0.00295699 0.0102733
