#Radius[Mpc] Delta_Sigma_All[Msun/pc^2] Err+ Err- Delta_Sigma_SF Err+ Err- Delta_Sigma_Q Err+ Err-
#SM Threshold: log10 M*>10.2
#SSFR Threshold for Quenching: SSFR < 1e-11/yr
#Assumed mass / weak lensing particle: 1.95588e+10 Msun
#If above is incorrect, multiply all Delta_sigma below by true_particle_mass/1.95588e+10 Msun
0.0173326 65.3881 1.242 0.567299 58.4065 2.38391 1.14516 72.9554 1.41152 1.79365
0.0231134 58.5162 1.0365 0.524971 51.8061 2.16456 1.18974 65.7894 1.24698 1.67305
0.0308222 50.3028 0.880585 0.479088 43.8094 1.89635 1.07648 57.3412 1.09983 1.49158
0.0411021 42.1555 0.681835 0.41116 35.9664 1.61372 0.881069 48.864 0.850437 1.35728
0.0548105 34.9211 0.527134 0.377136 29.2455 1.32722 0.801975 41.0729 0.734856 1.2276
0.073091 28.4051 0.364359 0.358356 23.2005 1.04901 0.733099 34.0465 0.587616 1.11546
0.0974684 22.8599 0.298023 0.372047 18.1876 0.852402 0.61385 27.9242 0.382849 0.994841
0.129976 18.2937 0.194427 0.356979 14.1137 0.618602 0.478944 22.8245 0.248917 0.869707
0.173326 14.5855 0.146752 0.308069 10.8956 0.438327 0.406615 18.585 0.188202 0.750669
0.231134 11.6672 0.104262 0.295327 8.39528 0.294286 0.34696 15.2136 0.148267 0.670118
0.308222 9.40361 0.080267 0.275596 6.49796 0.199572 0.290071 12.5531 0.127645 0.565507
0.411021 7.62369 0.0556545 0.258101 5.05288 0.123575 0.253673 10.4102 0.0828695 0.47801
0.548105 6.26437 0.0443788 0.195389 4.00616 0.0828767 0.209224 8.71208 0.0883961 0.362127
0.73091 5.19363 0.0390668 0.160069 3.26625 0.0516644 0.188745 7.28274 0.103986 0.294704
0.974684 4.29622 0.0365152 0.127306 2.68165 0.0263665 0.162657 6.04626 0.107492 0.221168
1.29976 3.5491 0.0267708 0.0994072 2.22286 0.02264 0.141075 4.98662 0.106133 0.169574
1.73326 2.89379 0.0248318 0.0745363 1.84428 0.0189741 0.119551 4.03136 0.0889683 0.128623
2.31134 2.27613 0.0212502 0.0556247 1.50042 0.0191593 0.0917271 3.11693 0.0762186 0.0929689
3.08222 1.71334 0.0175431 0.0387518 1.16927 0.010354 0.073379 2.30307 0.0639064 0.0629425
4.11021 1.25376 0.0136557 0.0245867 0.887975 0.00921595 0.0444831 1.65024 0.0379184 0.0403163
5.48105 0.917924 0.0088647 0.0154945 0.683264 0.0066449 0.0268545 1.17228 0.0227864 0.0235515
7.3091 0.726827 0.00613296 0.0106601 0.567177 0.00597036 0.0207743 0.899865 0.0177344 0.0185821
9.74684 0.565424 0.00387633 0.00766432 0.459599 0.00203082 0.016213 0.680131 0.0142242 0.0105206
