#Radius[Mpc] Delta_Sigma_All[Msun/pc^2] Err+ Err- Delta_Sigma_SF Err+ Err- Delta_Sigma_Q Err+ Err-
#SM Threshold: log10 M*>10.2
#SSFR Threshold for Quenching: SSFR < 1e-11/yr
#Assumed mass / weak lensing particle: 1.95588e+10 Msun
#If above is incorrect, multiply all Delta_sigma below by true_particle_mass/1.95588e+10 Msun
0.0173326 41.1435 1.04252 0.110039 35.3742 1.89939 0.326206 49.1007 0.572865 1.19911
0.0231134 38.1277 0.946815 0.106106 31.8628 1.87269 0.195248 46.7683 0.392921 1.28627
0.0308222 33.9345 0.810207 0.113567 27.8503 1.51669 0.264698 42.3261 0.359196 1.17324
0.0411021 29.1764 0.648554 0.109152 23.4254 1.35166 0.208447 37.1083 0.243561 1.18646
0.0548105 24.5824 0.544111 0.0982094 19.2128 1.10764 0.155827 31.9882 0.182642 1.13933
0.073091 20.4456 0.430729 0.124134 15.5816 0.893902 0.175915 27.1542 0.0873909 1.04441
0.0974684 16.7782 0.310308 0.121153 12.4168 0.702061 0.151531 22.7937 0.0567303 0.940659
0.129976 13.6266 0.255345 0.122437 9.8059 0.530065 0.115719 18.8962 0.0756931 0.863562
0.173326 10.9455 0.19043 0.11037 7.65192 0.383404 0.0854115 15.4882 0.0853138 0.751208
0.231134 8.77108 0.144703 0.105406 5.94161 0.281191 0.0820141 12.6736 0.0848455 0.625457
0.308222 7.03101 0.107246 0.103258 4.62885 0.17934 0.0819039 10.3441 0.0663404 0.500832
0.411021 5.66046 0.089097 0.0874557 3.63093 0.133678 0.0719883 8.45967 0.0648708 0.408881
0.548105 4.58997 0.0737143 0.0750093 2.88415 0.0922112 0.0776339 6.94269 0.065722 0.305642
0.73091 3.71172 0.0613606 0.0639439 2.29605 0.0789936 0.0702567 5.66424 0.0632477 0.241405
0.974684 2.98926 0.0508087 0.0558629 1.85243 0.074591 0.0677131 4.55721 0.0564246 0.188869
1.29976 2.39348 0.0428495 0.0460799 1.513 0.0573552 0.063774 3.60788 0.0497437 0.139702
1.73326 1.8794 0.0363845 0.0387403 1.22037 0.0418106 0.0596082 2.78836 0.0450578 0.103552
2.31134 1.42103 0.0285043 0.0276197 0.957143 0.0313321 0.0431372 2.06084 0.0317237 0.0744858
3.08222 1.05504 0.019166 0.0190272 0.741005 0.0208535 0.0335691 1.48816 0.0239565 0.0472624
4.11021 0.789869 0.01465 0.0117329 0.585135 0.0142787 0.0255805 1.07224 0.0187362 0.0262682
5.48105 0.60867 0.0101898 0.00755203 0.469615 0.0105708 0.0153807 0.800464 0.0116589 0.0187173
7.3091 0.482241 0.00762326 0.00510633 0.383587 0.00821748 0.00932169 0.618295 0.00778627 0.0139153
9.74684 0.405633 0.00584617 0.0031274 0.334557 0.00624815 0.00672936 0.503669 0.00636947 0.00895649
