#Radius[Mpc] Delta_Sigma_All[Msun/pc^2] Err+ Err- Delta_Sigma_SF Err+ Err- Delta_Sigma_Q Err+ Err-
#SM Threshold: log10 M*>10.6
#SSFR Threshold for Quenching: SSFR < 1e-11/yr
#Assumed mass / weak lensing particle: 1.95588e+10 Msun
#If above is incorrect, multiply all Delta_sigma below by true_particle_mass/1.95588e+10 Msun
0.0173326 33.2177 1.42577 0.225044 28.0314 2.01988 0.46224 38.8368 0.618664 0.464382
0.0231134 32.422 1.28287 0.324032 26.7256 2.06312 0.496326 38.5938 0.37434 0.830677
0.0308222 30.0015 1.2397 0.275087 24.1869 2.12655 0.553284 36.3013 0.423801 0.6646
0.0411021 27.0892 1.14193 0.29813 21.4553 1.97873 0.391399 33.1933 0.209412 0.785137
0.0548105 23.6593 1.03832 0.290615 18.2579 1.75565 0.423149 29.5115 0.188936 0.704742
0.073091 20.3313 0.904341 0.272629 15.3309 1.46044 0.308168 25.749 0.0922642 0.708023
0.0974684 17.1204 0.767984 0.225382 12.5218 1.16186 0.282594 22.1028 0.14562 0.6287
0.129976 14.2362 0.623388 0.200653 10.1162 0.911853 0.249687 18.7 0.131231 0.590874
0.173326 11.6706 0.489499 0.168948 8.10414 0.727042 0.197431 15.5347 0.127088 0.529729
0.231134 9.47428 0.380107 0.148763 6.42272 0.561957 0.172739 12.7805 0.114688 0.458836
0.308222 7.63795 0.297103 0.13161 5.00448 0.445412 0.111649 10.4912 0.097312 0.410666
0.411021 6.10907 0.239244 0.105578 3.87628 0.315518 0.0989351 8.52818 0.0925646 0.355507
0.548105 4.84074 0.182654 0.0964012 2.98454 0.217958 0.0609274 6.85186 0.0790558 0.305454
0.73091 3.75105 0.138912 0.0691752 2.25338 0.158241 0.044342 5.37371 0.0786028 0.247617
0.974684 2.83928 0.106375 0.048547 1.67565 0.125092 0.0307435 4.10001 0.0651145 0.196954
1.29976 2.09547 0.0698769 0.034601 1.24504 0.0854906 0.0286595 3.01687 0.0518131 0.137558
1.73326 1.49494 0.0434402 0.0219444 0.910707 0.0616192 0.0194533 2.12791 0.0310824 0.0986016
2.31134 1.07639 0.0276698 0.0153282 0.682329 0.0399723 0.0162886 1.50334 0.0210347 0.0652567
3.08222 0.776274 0.0186269 0.0109316 0.515713 0.028232 0.0127422 1.05857 0.0148833 0.0467649
4.11021 0.609722 0.0133992 0.00922042 0.422855 0.0194243 0.00992668 0.812181 0.00618535 0.0356624
5.48105 0.482464 0.0098713 0.00663391 0.342691 0.0174336 0.0076637 0.633907 0.0050205 0.0269566
7.3091 0.381307 0.0105167 0.00203082 0.290457 0.0176715 0.000617206 0.479742 0.00300336 0.0149951
9.74684 0.320322 0.00621122 0.00273317 0.256825 0.0138578 0.00113991 0.389121 0.00149158 0.0130727
