#Radius[Mpc] Delta_Sigma_All[Msun/pc^2] Err+ Err- Delta_Sigma_SF Err+ Err- Delta_Sigma_Q Err+ Err-
#SM Threshold: log10 M*>9.8
#SSFR Threshold for Quenching: SSFR < 1e-11/yr
#Assumed mass / weak lensing particle: 1.95588e+10 Msun
#If above is incorrect, multiply all Delta_sigma below by true_particle_mass/1.95588e+10 Msun
0.0173326 60.5347 2.15518 -0.00583267 54.5096 1.89127 1.83224 67.6276 4.60931 -0.0981369
0.0231134 52.9371 1.74331 0.141411 46.7879 1.68487 1.74151 60.1761 3.77177 0.0871887
0.0308222 44.7201 1.26421 0.21999 39.02 1.44662 1.56711 51.4305 2.97631 0.436432
0.0411021 36.9414 0.831821 0.348053 31.6283 1.18088 1.43933 43.1962 2.15807 0.695576
0.0548105 29.9134 0.521471 0.429369 25.0789 0.882986 1.29006 35.6047 1.57157 0.765526
0.073091 24.0465 0.258863 0.523052 19.6759 0.683588 1.13453 29.1917 1.0337 0.958874
0.0974684 19.1793 0.0627384 0.538921 15.3333 0.475976 0.952464 23.707 0.584932 0.988422
0.129976 15.2154 -0.0663834 0.524606 11.834 0.336025 0.844462 19.1961 0.275282 0.936085
0.173326 12.0968 -0.123633 0.508039 9.11837 0.185838 0.733129 15.6031 0.0878696 0.831656
0.231134 9.71421 -0.149531 0.493946 7.05477 0.092627 0.627888 12.845 -0.0222979 0.747164
0.308222 7.93279 -0.146348 0.448772 5.53866 0.045455 0.528406 10.7512 -0.0678701 0.670749
0.411021 6.63111 -0.14681 0.41011 4.44841 0.0218067 0.425677 9.20069 -0.0737581 0.577334
0.548105 5.66704 -0.130601 0.359426 3.68456 0 0.359055 8.00087 -0.0886736 0.513636
0.73091 4.90456 -0.106231 0.316629 3.13678 -0.0107691 0.329955 6.98564 -0.0235057 0.432881
0.974684 4.265 -0.0902343 0.271475 2.72552 -0.0216775 0.298743 6.07733 0.0100756 0.357908
1.29976 3.63624 -0.0713282 0.223137 2.34177 -0.00824857 0.249276 5.16014 0.0385051 0.289534
1.73326 3.00651 -0.0448055 0.169723 1.97763 -0.00331688 0.204152 4.21772 0.0478821 0.21202
2.31134 2.395 -0.0311458 0.123465 1.61462 -0.00144792 0.160015 3.31369 0.048887 0.152722
3.08222 1.82338 -0.0206009 0.0896993 1.26713 -0.00126576 0.120522 2.4782 0.0414522 0.107463
4.11021 1.35953 -0.01203 0.0621209 0.982016 -0.00205994 0.0862556 1.80395 0.0332078 0.0674912
5.48105 0.990161 -0.0053795 0.0386323 0.750949 -0.00243551 0.0557436 1.27177 0.0247011 0.0385594
7.3091 0.773979 -0.00464976 0.0266743 0.614529 -0.00312179 0.0387881 0.961673 0.0148899 0.025431
9.74684 0.600044 -0.0029763 0.0170203 0.493988 -0.00333852 0.0274144 0.724904 0.0121613 0.0163962
