#Radius[Mpc] Delta_Sigma_Q/Delta_Sigma_SF Err+ Err- Delta_Sigma_SF/Delta_Sigma_All Err+ Err- Delta_Sigma_Q/Delta_Sigma_All Err+ Err-
#SM Threshold: log10 M*>9.8
#SSFR Threshold for Quenching: SSFR < 1e-11/yr
0.0173326 1 0 5.96046e-08 0.869741 0.0237394 0.00856173 1.2494 0.00384784 0.0542742
0.0231134 1 0 0 0.847417 0.0251346 0.00748795 1.29214 0.000909805 0.0598136
0.0308222 1 0 0 0.831392 0.0254018 0.00768209 1.32283 0.000362873 0.0622883
0.0411021 1 0 5.96046e-08 0.81344 0.0261144 0.00735015 1.3572 0 0.0661544
0.0548105 1 0 5.96046e-08 0.794972 0.0261422 0.00750357 1.39256 0 0.0701334
0.073091 1 0 5.96046e-08 0.776053 0.0243706 0.00736886 1.42878 0.00244129 0.0704082
0.0974684 1 0 0 0.755179 0.0245799 0.00809968 1.46875 0.00117922 0.0713277
0.129976 1 0 5.96046e-08 0.736246 0.0240642 0.0077287 1.505 0.00386453 0.0743566
0.173326 1 0 5.96046e-08 0.718215 0.0228061 0.00849366 1.53952 0.00498843 0.0730433
0.231134 1 0 0 0.699751 0.0197688 0.00880277 1.57487 0.00681782 0.0706061
0.308222 1 0 5.96046e-08 0.684676 0.0164546 0.00912184 1.60374 0.00802791 0.0687177
0.411021 1 0 5.96046e-08 0.672039 0.014484 0.0109425 1.62793 0.00674546 0.0657203
0.548105 1 0 0 0.662665 0.0126402 0.0144687 1.64588 0.0115036 0.0627282
0.73091 1 0 0 0.658649 0.0117976 0.0177057 1.65357 0.0160805 0.059659
0.974684 1 0 5.96046e-08 0.662683 0.0124347 0.0206614 1.64584 0.0207374 0.0610243
1.29976 1 0 5.96046e-08 0.680213 0.0114002 0.0228072 1.61228 0.0285705 0.0584053
1.73326 1 0 0 0.698045 0.0122673 0.0239869 1.57814 0.031074 0.0578301
2.31134 1 0 5.96046e-08 0.724062 0.0113848 0.0232251 1.52834 0.0290965 0.052765
3.08222 1 0 0 0.752982 0.0098151 0.0232439 1.47295 0.0320632 0.0445729
4.11021 1 0 0 0.778996 0.00937277 0.0227348 1.42315 0.0298982 0.0409522
5.48105 1 0 5.96046e-08 0.807459 0.00953716 0.0180392 1.36864 0.0212933 0.0371981
7.3091 1 0 0 0.83357 0.00696039 0.0173503 1.31867 0.0232613 0.029922
9.74684 1 0 0 0.856658 0.00384021 0.0156912 1.27443 0.0209452 0.0231744
