#Radius[Mpc] Delta_Sigma_All[Msun/pc^2] Err+ Err- Delta_Sigma_SF Err+ Err- Delta_Sigma_Q Err+ Err-
#SM Threshold: log10 M*>10.2
#SSFR Threshold for Quenching: SSFR < 1e-11/yr
#Assumed mass / weak lensing particle: 1.95588e+10 Msun
#If above is incorrect, multiply all Delta_sigma below by true_particle_mass/1.95588e+10 Msun
0.0173326 17.5907 0.513998 0.132092 16.4926 0.62184 0.346916 20.9533 0.654533 0.820957
0.0231134 17.8686 0.389656 0.174234 16.6683 0.598013 0.360117 21.5445 0.424671 1.17463
0.0308222 17.1743 0.400341 0.235193 15.9284 0.562737 0.341816 20.9895 0.418385 1.18669
0.0411021 15.991 0.402504 0.225923 14.6388 0.536406 0.389244 20.1316 0.425154 1.04031
0.0548105 14.3402 0.335288 0.237115 12.9088 0.461891 0.319985 18.7233 0.244089 1.1693
0.073091 12.7811 0.27621 0.226436 11.4539 0.38372 0.288228 16.845 0.301323 1.1181
0.0974684 11.029 0.242115 0.191471 9.7465 0.354299 0.231172 14.9563 0.224199 0.971047
0.129976 9.39582 0.210148 0.179438 8.21422 0.299568 0.192046 13.0142 0.241743 0.894341
0.173326 7.91586 0.166289 0.162832 6.82794 0.240332 0.177101 11.2474 0.179179 0.805512
0.231134 6.56907 0.142813 0.145794 5.61698 0.1915 0.145638 9.48467 0.138559 0.69669
0.308222 5.32631 0.117578 0.125921 4.50356 0.150835 0.131753 7.84578 0.161531 0.566622
0.411021 4.24402 0.0958891 0.102073 3.52247 0.129271 0.116041 6.45364 0.128921 0.47434
0.548105 3.26018 0.0753763 0.0815358 2.64821 0.0997915 0.102508 5.13422 0.104025 0.378337
0.73091 2.38761 0.0610392 0.0599358 1.89161 0.0826507 0.0773629 3.90653 0.0793352 0.297714
0.974684 1.67615 0.0399053 0.0459108 1.30211 0.0603821 0.0502924 2.82154 0.047435 0.220231
1.29976 1.17627 0.0255247 0.0339766 0.927949 0.0357503 0.0366294 1.93668 0.0285388 0.147758
1.73326 0.832759 0.0164481 0.0222099 0.66354 0.0252632 0.0247151 1.35095 0.0205431 0.104958
2.31134 0.596962 0.0127237 0.0134185 0.49094 0.0164393 0.0176477 0.921659 0.017782 0.0613257
3.08222 0.464192 0.00842795 0.00947765 0.38868 0.011319 0.0124029 0.695398 0.0122896 0.0459804
4.11021 0.363266 0.00520876 0.00793692 0.309758 0.00754476 0.0110359 0.527126 0.00648957 0.0290542
5.48105 0.298725 0.0040462 0.00477618 0.259275 0.00701648 0.00618723 0.419529 0.00286204 0.0216144
7.3091 0.256499 0.00366679 0.00305119 0.229548 0.00418408 0.00465667 0.339027 0.00630969 0.0132372
9.74684 0.21243 0.00362334 0.00156493 0.195754 0.00451311 0.00266609 0.263511 0.00482324 0.00807533
