#Radius[Mpc] Delta_Sigma_All[Msun/pc^2] Err+ Err- Delta_Sigma_SF Err+ Err- Delta_Sigma_Q Err+ Err-
#SM Threshold: log10 M*>9.8
#SSFR Threshold for Quenching: SSFR < 1e-11/yr
#Assumed mass / weak lensing particle: 1.95588e+10 Msun
#If above is incorrect, multiply all Delta_sigma below by true_particle_mass/1.95588e+10 Msun
0.0173326 34.6181 0.625916 0.125507 30.1088 1.14208 0.238428 43.2519 0.641644 1.66556
0.0231134 31.7754 0.531828 0.139187 26.927 1.07979 0.201578 41.0584 0.518448 1.80399
0.0308222 27.9559 0.436485 0.135092 23.2423 0.941542 0.195999 36.9808 0.387302 1.65089
0.0411021 23.7814 0.369152 0.102657 19.3448 0.845297 0.174173 32.2761 0.266998 1.46147
0.0548105 19.8944 0.293509 0.100676 15.8155 0.685858 0.135058 27.7041 0.228416 1.34374
0.073091 16.4204 0.228168 0.133398 12.7431 0.512272 0.147856 23.4612 0.159273 1.22615
0.0974684 13.4101 0.177672 0.139046 10.127 0.386748 0.118629 19.696 0.156937 1.02672
0.129976 10.8513 0.133553 0.130342 7.98925 0.284263 0.105941 16.3312 0.114849 0.865178
0.173326 8.73764 0.107655 0.119164 6.2755 0.204073 0.0819135 13.4518 0.105146 0.74472
0.231134 7.04129 0.0851822 0.110285 4.92714 0.145076 0.0848022 11.0891 0.110384 0.584094
0.308222 5.71147 0.0665097 0.102694 3.9105 0.0969229 0.0777068 9.15972 0.0912771 0.477144
0.411021 4.66934 0.0527754 0.0932503 3.13798 0.0676453 0.0828402 7.60137 0.0922608 0.380627
0.548105 3.85593 0.0495818 0.0863054 2.55519 0.0582933 0.0835643 6.34641 0.0752635 0.302252
0.73091 3.18705 0.0487251 0.0720484 2.09915 0.0543208 0.0810599 5.27 0.0601602 0.23349
0.974684 2.63225 0.0400546 0.0586112 1.74435 0.0480299 0.0766577 4.33228 0.0573874 0.188668
1.29976 2.1621 0.036808 0.0527625 1.47069 0.0376372 0.0779809 3.48592 0.0517466 0.140906
1.73326 1.73259 0.0311446 0.0405955 1.20943 0.0330757 0.06344 2.73428 0.0443814 0.108799
2.31134 1.33642 0.022211 0.0307703 0.967653 0.0248112 0.0476424 2.0425 0.030592 0.0755845
3.08222 1.00416 0.0151184 0.0214222 0.756116 0.0158362 0.0355313 1.47908 0.0244339 0.0480757
4.11021 0.753156 0.0137423 0.0120137 0.586705 0.0153863 0.023905 1.07185 0.0201192 0.0272332
5.48105 0.584008 0.00986475 0.00852138 0.471563 0.0128928 0.0157633 0.799299 0.0125501 0.0181769
7.3091 0.463728 0.00604564 0.00638446 0.386549 0.00760219 0.0115247 0.611503 0.00973946 0.0140452
9.74684 0.390572 0.00440419 0.00408754 0.334587 0.00478131 0.00818661 0.497755 0.00765732 0.00845331
