#Halo mass averages in bins of observed stellar mass.
#For satellites, the satellite peak halo mass is used, rather than the host halo's peak halo mass.
#<Mh>: Linear average of peak halo mass (in Msun) in each bin.
#<Log(Mh)>: Average of Log_10(peak halo mass/Msun) in each bin.
#<WL(Mh)>: <Mh^2/3>^(3/2), i.e., weak-lensing-averaged halo mass; i.e., average of (peak halo mass (in Msun) to the two-thirds power), taken to the 3/2 power.
#Bestfit_X_Counts is the number of galaxies of type X in the bin for the bestfit model.
#Log10(SM_Center)(0) <Mh>(1) Err+(2) Err-(3) <Log(Mh)>(4) Err+(5) Err-(6) <WL(Mh)>(7) Err+(8) Err-(9) <Mh>(10) Err+(11) Err-(12) <Log(Mh)>(13) Err+(14) Err-(15) <WL(Mh)>(16) Err+(17) Err-(18) <Mh>(19) Err+(20) Err-(21) <Log(Mh)>(22) Err+(23) Err-(24) <WL(Mh)>(25) Err+(26) Err-(27) <Mh>(28) Err+(29) Err-(30) <Log(Mh)>(31) Err+(32) Err-(33) <WL(Mh)>(34) Err+(35) Err-(36) <Mh>(37) Err+(38) Err-(39) <Log(Mh)>(40) Err+(41) Err-(42) <WL(Mh)>(43) Err+(44) Err-(45) <Mh>(46) Err+(47) Err-(48) <Log(Mh)>(49) Err+(50) Err-(51) <WL(Mh)>(52) Err+(53) Err-(54) <Mh>(55) Err+(56) Err-(57) <Log(Mh)>(58) Err+(59) Err-(60) <WL(Mh)>(61) Err+(62) Err-(63) (64) HM_Left_Edge(65) HM_Right_Edge(66) Bestfit_Galaxy_Counts(67) Bestfit_Central_Counts(68) Bestfit_Central_SF_Counts(69) Bestfit_Central_Q_Counts(70) Bestfit_Satellite_Counts(71) Bestfit_SF_Counts(72) Bestfit_Q_Counts(73) 
7.1 1.13652e+10 4.44677e+08 5.79808e+08 9.94891 0.0110703 0.0164652 1.04899e+10 3.59996e+08 4.87052e+08 1.11117e+10 4.0561e+08 5.8527e+08 9.93869 0.0103035 0.0164537 1.02522e+10 3.35664e+08 4.85771e+08 1.11118e+10 4.46634e+08 5.47652e+08 9.93869 0.0112534 0.0141916 1.02523e+10 3.63153e+08 4.43685e+08 6.99077e+09 3.19972e+09 -2.55898e+07 9.82664 0.0602264 0.0117664 6.89355e+09 2.38895e+09 -7.66976e+06 1.26816e+10 5.54139e+08 7.39584e+08 10.0005 0.0144529 0.0211344 1.17548e+10 4.70533e+08 6.40398e+08 1.13653e+10 4.49211e+08 5.94086e+08 9.94891 0.0111589 0.0159578 1.049e+10 3.59347e+08 4.91054e+08 7.00557e+09 8.68502e+09 -1.14352e+09 9.82789 0.111123 -0.00888538 6.91025e+09 4.05976e+09 -6.20625e+08 7 7.2 1.28822e+07 1.0801e+07 1.08008e+07 179 2.08121e+06 1.2882e+07 220
7.3 3.45297e+10 3.08847e+09 4.04112e+09 10.5024 0.040081 0.0514011 3.36042e+10 3.09216e+09 3.87458e+09 3.55687e+10 3.62031e+09 4.33013e+09 10.5163 0.0438089 0.0555134 3.46452e+10 3.58029e+09 4.23468e+09 3.55695e+10 3.55565e+09 4.39627e+09 10.5163 0.0437279 0.056469 3.46462e+10 3.52188e+09 4.23506e+09 9.4499e+09 3.42793e+10 -7.89279e+08 9.95902 0.624812 -0.0306988 9.33607e+09 3.19329e+10 -8.32652e+08 3.16293e+10 2.68949e+09 3.34301e+09 10.4637 0.0358686 0.0494461 3.0755e+10 2.64374e+09 3.28481e+09 3.45302e+10 3.06625e+09 4.04153e+09 10.5024 0.039712 0.0527191 3.36048e+10 3.09248e+09 3.87506e+09 2.00092e+10 2.21037e+10 5.09875e+09 10.0545 0.49603 0 1.52578e+10 2.38474e+10 1.95682e+09 7.2 7.4 666681 490850 490835 15 175831 666660 21
7.5 4.39518e+10 3.49407e+09 4.33015e+09 10.6082 0.0346851 0.0426607 4.28109e+10 3.39109e+09 4.14803e+09 4.56758e+10 3.9053e+09 4.63085e+09 10.6265 0.0388079 0.0467367 4.45461e+10 3.81245e+09 4.62338e+09 4.56767e+10 3.77878e+09 4.81483e+09 10.6265 0.03862 0.0491238 4.45472e+10 3.81303e+09 4.61927e+09 1.14624e+10 4.79598e+10 -1.41449e+09 10.0474 0.660487 -0.0321741 1.13638e+10 4.40338e+10 -1.44887e+09 3.97364e+10 2.69253e+09 3.78872e+09 10.5635 0.0308456 0.0457792 3.86663e+10 2.68582e+09 3.78606e+09 4.39517e+10 3.24372e+09 4.33144e+09 10.6082 0.0346975 0.0434875 4.28112e+10 3.23104e+09 4.14942e+09 4.60039e+10 8.50496e+09 1.6034e+10 10.2669 0.389253 0 3.21001e+10 1.97676e+10 4.63375e+09 7.4 7.6 535813 380288 380278 10 155525 535799 14
7.7 5.55126e+10 3.59832e+09 4.0408e+09 10.7105 0.0282154 0.0315523 5.41121e+10 3.67094e+09 3.94666e+09 5.87345e+10 4.3029e+09 4.43533e+09 10.738 0.0331106 0.0355644 5.73765e+10 4.28972e+09 4.56873e+09 5.8735e+10 4.25476e+09 4.6869e+09 10.738 0.0331135 0.0376062 5.73772e+10 4.29365e+09 4.57547e+09 2.97618e+10 5.20434e+10 4.94064e+09 10.2387 0.620288 0.0131588 2.45121e+10 5.41874e+10 2.70394e+09 4.89156e+10 2.75293e+09 3.24581e+09 10.6543 0.0236092 0.0310936 4.76306e+10 2.63881e+09 3.18082e+09 5.55088e+10 3.62551e+09 4.03717e+09 10.7105 0.0282879 0.0315733 5.41107e+10 3.56777e+09 3.98927e+09 2.61539e+11 -1.85917e+11 2.15263e+11 10.5674 0.209311 0.0645742 1.44419e+11 -7.58884e+10 1.03308e+11 7.6 7.8 439177 295070 295065 5 144107 439169 8
7.9 6.93701e+10 3.62704e+09 3.43069e+09 10.807 0.0238476 0.021349 6.76125e+10 3.59617e+09 3.34472e+09 7.50694e+10 4.52634e+09 3.55642e+09 10.8469 0.0290279 0.0234098 7.34527e+10 4.67709e+09 3.51944e+09 7.50696e+10 4.51104e+09 3.88451e+09 10.8469 0.0288296 0.0254459 7.34531e+10 4.45509e+09 3.91372e+09 6.17706e+10 5.33431e+10 8.55409e+07 10.4169 0.58451 -0.219801 4.79375e+10 6.14081e+10 -7.13288e+09 5.92804e+10 3.02782e+09 3.04879e+09 10.7364 0.0208063 0.0204306 5.76777e+10 3.03278e+09 2.85881e+09 6.93663e+10 3.57661e+09 3.46445e+09 10.807 0.0244417 0.0213356 6.761e+10 3.66141e+09 3.35591e+09 1.73042e+11 -5.71984e+10 1.06217e+11 10.9826 -0.0358868 0.22441 1.48262e+11 -4.4868e+10 8.39409e+10 7.8 8 362755 231812 231809 3 130943 362742 13
8.1 8.70132e+10 3.89755e+09 3.28273e+09 10.9049 0.0201998 0.0149546 8.47784e+10 3.96608e+09 3.11596e+09 9.55946e+10 4.66942e+09 3.69942e+09 10.9538 0.023591 0.0155907 9.36622e+10 4.72691e+09 3.42702e+09 9.55647e+10 4.46153e+09 3.66646e+09 10.9538 0.0218935 0.0171156 9.36465e+10 4.66653e+09 3.41031e+09 1.00225e+12 -7.81892e+11 8.97443e+11 11.7854 -0.638009 0.840109 8.62049e+11 -6.68752e+11 7.61624e+11 7.2862e+10 3.66894e+09 3.74992e+09 10.8243 0.0228472 0.0221796 7.07892e+10 3.53042e+09 3.50352e+09 8.69591e+10 3.80115e+09 3.33013e+09 10.9049 0.0195713 0.015132 8.47544e+10 3.74279e+09 3.17338e+09 8.05297e+11 -6.46095e+11 7.18226e+11 11.5074 -0.411343 0.616246 5.56914e+11 -4.08231e+11 4.72414e+11 8 8.2 292111 181841 181835 6 110270 292089 22
8.3 1.09392e+11 4.55383e+09 2.71061e+09 11.0051 0.0176907 0.0129108 1.06664e+11 4.52558e+09 2.56878e+09 1.2072e+11 4.81841e+09 2.97976e+09 11.0567 0.0188503 0.0104694 1.18415e+11 4.7508e+09 2.92058e+09 1.20676e+11 4.39547e+09 3.36246e+09 11.0567 0.0177364 0.0119448 1.18391e+11 4.50851e+09 3.13318e+09 8.21456e+11 -4.00658e+11 6.75833e+11 11.5762 -0.134103 0.453707 6.67318e+11 -2.95134e+11 5.25661e+11 9.06923e+10 4.83178e+09 4.03104e+09 10.9201 0.0222635 0.0196772 8.81848e+10 4.50648e+09 3.9568e+09 1.09333e+11 4.24052e+09 2.93028e+09 11.0051 0.0170803 0.0132103 1.06628e+11 4.16956e+09 2.90749e+09 3.79883e+11 -1.52959e+11 2.65146e+11 11.3556 -0.130378 0.343596 3.12863e+11 -1.14212e+11 2.02144e+11 8.2 8.4 230868 143774 143765 9 87094 230818 50
8.5 1.37273e+11 5.18078e+09 2.73224e+09 11.1049 0.0168819 0.00786781 1.33961e+11 5.00159e+09 2.52816e+09 1.5123e+11 5.31179e+09 2.71155e+09 11.1559 0.0177231 0.00668621 1.48491e+11 5.43225e+09 2.62137e+09 1.51102e+11 4.96715e+09 3.19024e+09 11.1558 0.0166674 0.00744247 1.48416e+11 5.1325e+09 3.14298e+09 8.43767e+11 -2.54316e+11 6.50387e+11 11.7125 -0.115658 0.462247 7.04425e+11 -1.78603e+11 5.15465e+11 1.13832e+11 5.18045e+09 5.07739e+09 11.0193 0.0196991 0.0187416 1.1071e+11 4.99408e+09 4.83797e+09 1.37085e+11 4.47209e+09 2.83561e+09 11.1047 0.0159883 0.0080843 1.33839e+11 4.34251e+09 2.58429e+09 3.91114e+11 -1.02853e+11 2.43476e+11 11.4143 -0.0970669 0.291935 3.29376e+11 -7.78988e+10 1.87725e+11 8.4 8.6 180718 113273 113252 21 67445 180584 134
8.7 1.71151e+11 5.84879e+09 3.04377e+09 11.202 0.0142736 0.00814152 1.67168e+11 5.45096e+09 3.00989e+09 1.883e+11 6.48264e+09 2.8916e+09 11.2524 0.0154963 0.00602627 1.85034e+11 6.37077e+09 2.76896e+09 1.87947e+11 5.60257e+09 3.47677e+09 11.2521 0.0148134 0.006917 1.84819e+11 5.74618e+09 3.14951e+09 1.08241e+12 -3.18603e+11 8.18916e+11 11.8561 -0.219131 0.484815 9.42541e+11 -3.53165e+11 6.91653e+11 1.41888e+11 5.96856e+09 5.9214e+09 11.1161 0.0179148 0.0158787 1.38115e+11 5.76358e+09 5.44273e+09 1.70679e+11 4.55401e+09 3.3037e+09 11.2015 0.0139399 0.00877094 1.6684e+11 4.73702e+09 3.19136e+09 4.36247e+11 -1.04747e+11 2.45536e+11 11.4987 -0.088932 0.264371 3.81936e+11 -8.61982e+10 1.98158e+11 8.6 8.8 140735 88735 88700 35 52000 140485 250
8.9 2.12681e+11 7.19305e+09 3.89281e+09 11.2956 0.0143528 0.00715351 2.07392e+11 6.74716e+09 3.70832e+09 2.33715e+11 7.15465e+09 4.3779e+09 11.3452 0.0142498 0.00435543 2.29161e+11 7.18032e+09 3.19093e+09 2.31701e+11 6.37562e+09 3.82991e+09 11.3443 0.0140352 0.00593281 2.28068e+11 6.59186e+09 3.37854e+09 1.5618e+12 -5.49246e+11 1.21553e+12 11.928 -0.178294 0.448227 1.25012e+12 -4.82997e+11 9.22422e+11 1.76093e+11 7.73267e+09 6.24209e+09 11.2094 0.0187902 0.0146503 1.71296e+11 7.60527e+09 6.16743e+09 2.10734e+11 6.05399e+09 3.9137e+09 11.2942 0.013051 0.00725937 2.06186e+11 6.08158e+09 3.68915e+09 6.13609e+11 -1.37556e+11 3.65101e+11 11.585 -0.0726776 0.242259 5.00441e+11 -9.82727e+10 2.62998e+11 8.8 9 109213 69347 69242 105 39866 108685 528
