#Halo mass averages in bins of observed stellar mass.
#For satellites, the satellite peak halo mass is used, rather than the host halo's peak halo mass.
#<Mh>: Linear average of peak halo mass (in Msun) in each bin.
#<Log(Mh)>: Average of Log_10(peak halo mass/Msun) in each bin.
#<WL(Mh)>: <Mh^2/3>^(3/2), i.e., weak-lensing-averaged halo mass; i.e., average of (peak halo mass (in Msun) to the two-thirds power), taken to the 3/2 power.
#Bestfit_X_Counts is the number of galaxies of type X in the bin for the bestfit model.
#Log10(SM_Center)(0) <Mh>(1) Err+(2) Err-(3) <Log(Mh)>(4) Err+(5) Err-(6) <WL(Mh)>(7) Err+(8) Err-(9) <Mh>(10) Err+(11) Err-(12) <Log(Mh)>(13) Err+(14) Err-(15) <WL(Mh)>(16) Err+(17) Err-(18) <Mh>(19) Err+(20) Err-(21) <Log(Mh)>(22) Err+(23) Err-(24) <WL(Mh)>(25) Err+(26) Err-(27) <Mh>(28) Err+(29) Err-(30) <Log(Mh)>(31) Err+(32) Err-(33) <WL(Mh)>(34) Err+(35) Err-(36) <Mh>(37) Err+(38) Err-(39) <Log(Mh)>(40) Err+(41) Err-(42) <WL(Mh)>(43) Err+(44) Err-(45) <Mh>(46) Err+(47) Err-(48) <Log(Mh)>(49) Err+(50) Err-(51) <WL(Mh)>(52) Err+(53) Err-(54) <Mh>(55) Err+(56) Err-(57) <Log(Mh)>(58) Err+(59) Err-(60) <WL(Mh)>(61) Err+(62) Err-(63) (64) HM_Left_Edge(65) HM_Right_Edge(66) Bestfit_Galaxy_Counts(67) Bestfit_Central_Counts(68) Bestfit_Central_SF_Counts(69) Bestfit_Central_Q_Counts(70) Bestfit_Satellite_Counts(71) Bestfit_SF_Counts(72) Bestfit_Q_Counts(73) 
7.1 1.13287e+10 3.90589e+08 4.78142e+08 9.96319 0.0110292 0.0147934 1.05962e+10 3.35885e+08 4.25316e+08 1.11102e+10 3.78695e+08 4.44855e+08 9.95443 0.0107889 0.0133743 1.03906e+10 3.28917e+08 3.82373e+08 1.11426e+10 3.75702e+08 4.12261e+08 9.9559 0.0109415 0.0122471 1.04235e+10 3.20224e+08 3.59801e+08 9.99079e+09 4.58034e+09 6.54092e+08 9.90231 0.186408 0.0196829 9.27705e+09 4.45929e+09 5.12203e+08 1.24825e+10 4.63578e+08 6.78693e+08 10.0081 0.0137529 0.0211239 1.17051e+10 4.13639e+08 6.2042e+08 1.13361e+10 3.80061e+08 4.6794e+08 9.9637 0.01089 0.0141125 1.06063e+10 3.28338e+08 4.0083e+08 1.11459e+10 4.80691e+09 6.31552e+08 9.94908 0.183395 0.0189486 1.03448e+10 4.69652e+09 5.52898e+08 7 7.2 9.73489e+06 8.18396e+06 7.95415e+06 229810 1.55093e+06 9.36076e+06 374129
7.3 2.87398e+10 2.12619e+09 2.30317e+09 10.4244 0.032238 0.0378876 2.80001e+10 2.155e+09 2.31838e+09 2.95857e+10 2.38291e+09 2.40376e+09 10.4383 0.0346699 0.036273 2.8854e+10 2.32681e+09 2.37182e+09 2.95183e+10 2.3394e+09 2.34185e+09 10.4375 0.0341053 0.0354185 2.87938e+10 2.29093e+09 2.29417e+09 3.48398e+10 2.60246e+09 6.96502e+09 10.4968 0.0318909 0.0962486 3.36731e+10 2.52597e+09 6.6437e+09 2.63366e+10 1.85156e+09 2.25015e+09 10.3852 0.0291634 0.0411263 2.56219e+10 1.75049e+09 2.21014e+09 2.86542e+10 2.10173e+09 2.29152e+09 10.4234 0.0323238 0.0349312 2.79234e+10 2.08052e+09 2.20904e+09 3.16341e+10 2.78472e+09 4.98655e+09 10.4588 0.0335188 0.0750942 3.06383e+10 2.715e+09 4.98347e+09 7.2 7.4 711626 526353 519692 6661 185273 691201 20425
7.5 3.61905e+10 2.34813e+09 2.31093e+09 10.5246 0.0300045 0.0289125 3.52652e+10 2.2989e+09 2.27841e+09 3.75138e+10 2.66789e+09 2.35373e+09 10.5418 0.0315552 0.0310001 3.6602e+10 2.70667e+09 2.3842e+09 3.74176e+10 2.60608e+09 2.52945e+09 10.5409 0.0312614 0.0308628 3.65152e+10 2.57643e+09 2.43269e+09 4.5596e+10 3.02204e+09 9.36262e+09 10.6151 0.0275936 0.0986261 4.41225e+10 2.85853e+09 8.94747e+09 3.26592e+10 1.96799e+09 2.67054e+09 10.4788 0.02491 0.0387383 3.17808e+10 1.87368e+09 2.68071e+09 3.60648e+10 2.32259e+09 2.34544e+09 10.5234 0.0294256 0.0294657 3.51521e+10 2.4061e+09 2.34968e+09 4.04324e+10 3.1158e+09 7.27508e+09 10.565 0.0289745 0.0810938 3.91537e+10 2.9311e+09 6.91372e+09 7.4 7.6 587918 427652 422619 5033 160266 571000 16918
7.7 4.58247e+10 2.40801e+09 2.30189e+09 10.628 0.0231276 0.0225964 4.46834e+10 2.36422e+09 2.24427e+09 4.77815e+10 2.74071e+09 2.33377e+09 10.6482 0.0270243 0.0231571 4.66715e+10 2.70137e+09 2.35174e+09 4.76415e+10 2.80612e+09 2.39571e+09 10.6472 0.0273981 0.023037 4.65444e+10 2.79344e+09 2.36331e+09 5.95984e+10 3.21035e+09 1.17573e+10 10.7341 0.021493 0.0951176 5.7804e+10 3.07023e+09 1.14117e+10 4.08441e+10 2.12286e+09 2.93193e+09 10.5765 0.0216627 0.0335865 3.97556e+10 2.05881e+09 2.89733e+09 4.56173e+10 2.53014e+09 2.12119e+09 10.6265 0.0243645 0.0220671 4.45015e+10 2.5093e+09 2.10074e+09 5.21871e+10 2.90725e+09 9.65767e+09 10.6743 0.0234318 0.0846138 5.0385e+10 2.86913e+09 9.11463e+09 7.6 7.8 479153 344001 339973 4028 135152 464028 15125
7.9 5.79738e+10 2.45849e+09 2.38372e+09 10.7313 0.0195837 0.0182114 5.65873e+10 2.53703e+09 2.34424e+09 6.08627e+10 2.99122e+09 2.23445e+09 10.7551 0.0237274 0.0174017 5.95237e+10 2.99501e+09 2.29353e+09 6.06428e+10 2.9016e+09 2.24319e+09 10.7539 0.0235052 0.0173645 5.93276e+10 2.96474e+09 2.20812e+09 7.90639e+10 3.14879e+09 1.56689e+10 10.8575 0.0169888 0.102234 7.64751e+10 3.21771e+09 1.55174e+10 5.12578e+10 2.16868e+09 3.07091e+09 10.6761 0.0170412 0.026269 4.99558e+10 2.08075e+09 3.01127e+09 5.77135e+10 2.64356e+09 2.26082e+09 10.7298 0.021595 0.0171709 5.63556e+10 2.69607e+09 2.24562e+09 6.49036e+10 3.69711e+09 1.04138e+10 10.7715 0.0209608 0.0741568 6.28702e+10 3.30274e+09 9.8935e+09 7.8 8 390593 273110 269849 3261 117483 376454 14139
8.1 7.25651e+10 2.53477e+09 2.07066e+09 10.8296 0.0166025 0.0123281 7.08812e+10 2.51692e+09 2.02306e+09 7.72755e+10 3.32431e+09 2.28766e+09 10.8611 0.0207529 0.0139885 7.57064e+10 3.24302e+09 2.23675e+09 7.69587e+10 3.35675e+09 2.43959e+09 10.8596 0.021224 0.0135517 7.54144e+10 3.41761e+09 2.40598e+09 1.00537e+11 4.45672e+09 1.92746e+10 10.9699 0.0144348 0.09443 9.81472e+10 3.69405e+09 1.88147e+10 6.3198e+10 2.37212e+09 2.6276e+09 10.7669 0.0143261 0.0191145 6.16065e+10 2.2234e+09 2.58937e+09 7.22252e+10 2.70356e+09 2.0248e+09 10.828 0.0183144 0.0116348 7.05754e+10 2.85802e+09 1.94769e+09 8.0176e+10 5.35539e+09 1.26569e+10 10.8647 0.0205832 0.0733833 7.78437e+10 4.23519e+09 1.24573e+10 8 8.2 320836 213483 210615 2868 107353 307121 13715
8.3 9.02271e+10 2.49721e+09 2.64091e+09 10.9239 0.0132818 0.0122128 8.81135e+10 2.56872e+09 2.4146e+09 9.76935e+10 3.55602e+09 2.42128e+09 10.9648 0.0175581 0.0117617 9.58396e+10 3.67909e+09 2.51311e+09 9.7158e+10 3.56624e+09 2.70104e+09 10.963 0.0182018 0.0124588 9.53606e+10 3.75418e+09 2.69414e+09 1.29891e+11 4.95423e+09 2.55561e+10 11.078 0.0127649 0.0906067 1.26066e+11 3.78028e+09 2.40196e+10 7.72337e+10 2.85861e+09 4.24836e+09 10.8525 0.0136957 0.0237598 7.51955e+10 2.64209e+09 4.06365e+09 8.96396e+10 2.80464e+09 2.10374e+09 10.9218 0.0140829 0.00919533 8.76089e+10 2.84707e+09 1.96643e+09 1.01794e+11 4.34736e+09 1.82079e+10 10.9644 0.017211 0.0814905 9.82437e+10 3.94633e+09 1.73756e+10 8.2 8.4 261888 166317 163596 2721 95571 249230 12658
8.5 1.11621e+11 3.07461e+09 3.35906e+09 11.0169 0.0116501 0.0119495 1.09083e+11 2.93883e+09 3.11023e+09 1.22012e+11 4.2284e+09 2.68403e+09 11.0634 0.0160942 0.00954628 1.19877e+11 4.33762e+09 2.71397e+09 1.21182e+11 4.37748e+09 2.85388e+09 11.061 0.0166388 0.0106058 1.19125e+11 4.54278e+09 2.92223e+09 1.63224e+11 5.91325e+09 3.03954e+10 11.1809 0.0105133 0.0898628 1.59051e+11 5.02604e+09 2.9027e+10 9.45149e+10 4.02168e+09 4.9739e+09 10.9405 0.0163469 0.0238237 9.20735e+10 3.61264e+09 4.97356e+09 1.10824e+11 3.00303e+09 2.5121e+09 11.0146 0.0116253 0.0103464 1.08379e+11 2.94628e+09 2.56573e+09 1.24855e+11 8.35079e+09 2.03667e+10 11.0558 0.0199175 0.0753536 1.21008e+11 6.73196e+09 1.95293e+10 8.4 8.6 208315 129590 127029 2561 78725 196491 11824
8.7 1.38032e+11 3.49492e+09 3.62851e+09 11.1096 0.0102901 0.0115175 1.34942e+11 3.26039e+09 3.55269e+09 1.51458e+11 4.02229e+09 3.11455e+09 11.1584 0.0131626 0.0095377 1.48923e+11 3.8836e+09 3.10657e+09 1.50136e+11 4.35442e+09 3.42614e+09 11.1554 0.0142908 0.0100012 1.4773e+11 4.47514e+09 3.26079e+09 2.04171e+11 8.44712e+09 3.69683e+10 11.279 0.0106726 0.086031 1.99026e+11 7.03378e+09 3.59794e+10 1.1637e+11 4.82943e+09 5.78019e+09 11.0309 0.0159063 0.0228434 1.13377e+11 4.37057e+09 5.89383e+09 1.36746e+11 3.27089e+09 2.83585e+09 11.1066 0.0120926 0.00877476 1.33805e+11 3.17933e+09 2.85408e+09 1.55645e+11 1.13343e+10 2.40772e+10 11.1511 0.0205126 0.0713243 1.50823e+11 8.79624e+09 2.38375e+10 8.6 8.8 164314 101439 98957 2482 62875 153132 11182
8.9 1.70549e+11 3.96539e+09 4.79245e+09 11.2015 0.00961113 0.0124979 1.66631e+11 3.7986e+09 5.00053e+09 1.86651e+11 4.0774e+09 3.88304e+09 11.2494 0.0101032 0.00915337 1.83457e+11 3.95928e+09 3.78256e+09 1.84143e+11 4.35207e+09 3.84709e+09 11.2453 0.0122433 0.00935555 1.81351e+11 4.41885e+09 3.92875e+09 2.63757e+11 6.78594e+09 5.32056e+10 11.3761 0.00979424 0.0870571 2.52035e+11 6.49708e+09 4.85826e+10 1.44234e+11 5.34795e+09 8.54497e+09 11.1231 0.0139742 0.0253391 1.40323e+11 4.85687e+09 8.06304e+09 1.6806e+11 3.37106e+09 3.58547e+09 11.1972 0.00961971 0.00869465 1.64571e+11 3.44207e+09 3.35299e+09 1.98409e+11 9.36408e+09 3.24743e+10 11.2494 0.0167503 0.0746965 1.90278e+11 8.17984e+09 3.04588e+10 8.8 9 131426 81534 78966 2568 49892 120651 10775
