#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.293560.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.699643 0.0548813 0.0591044 1.2743 0.139898 0.145873 0.25315 0.0209058 0.0228397 0.69919 0.0635524 0.0649422 1.25731 0.136531 0.133055 0.236239 0.0287429 0.0188049 0.373172 0.260967 0.167651 1.22004 0.214298 0.436014 0.147262 0.0200004 0.0347033 7.2 7.4 600783 31240 6208 9
7.5 0.78372 0.0538887 0.0612282 1.45333 0.0807605 0.1535 0.286589 0.019094 0.0257092 0.796265 0.0524498 0.0629571 1.46958 0.151584 0.166083 0.282891 0.0218588 0.0270702 0.634139 0.111217 0.327621 1.33705 0.10258 0.437266 0.157527 0.0166808 0.01857 7.4 7.6 483604 30959 6005 19
7.7 0.84076 0.0327933 0.0508325 1.53361 0.0423391 0.075074 0.310288 0.0139466 0.0186125 0.862913 0.0424444 0.0502367 1.62988 0.070311 0.116574 0.309859 0.018203 0.0179558 0.823652 0.031041 0.157544 1.27123 0.458016 0.0973039 0.333501 0.26233 0.180884 7.6 7.8 378607 28956 5526 13
7.9 0.841113 0.025798 0.0457788 1.52824 0.032858 0.0658947 0.310809 0.0102496 0.0177519 0.896065 0.0366829 0.0536944 1.68389 0.0546023 0.0877454 0.333208 0.0190323 0.025318 0.977274 0.0453021 0.138083 1.65105 0.102216 0.41268 0.3197 0.289438 0.0959624 7.8 8 289338 25283 4859 15
8.1 0.817343 0.0267285 0.0416157 1.48367 0.0390363 0.05773 0.300869 0.0107993 0.0163234 0.917756 0.0316446 0.0470759 1.71712 0.0407168 0.0793121 0.346801 0.0158912 0.0210165 0.992414 0.83837 0.0761011 2.19723 0.0484986 0.446378 0.619335 0.202823 0.53182 8 8.2 220633 21415 4071 10
8.3 0.78682 0.0248455 0.0388566 1.4352 0.0350196 0.0535179 0.28284 0.0118613 0.0144166 0.917271 0.0211752 0.051226 1.69786 0.0341971 0.0750546 0.335115 0.0147997 0.0178102 0.406293 0.463866 0.0663829 1.8164 0.39385 0.48478 0.202263 0.0781544 0.0215221 8.2 8.4 167475 17935 3451 5
8.5 0.749603 0.023686 0.0405723 1.39327 0.0305852 0.0562871 0.26928 0.00810391 0.0142685 0.895166 0.0297663 0.0401692 1.64924 0.0394388 0.0696368 0.326378 0.0142612 0.0185871 0.885581 0.030732 0.0619292 1.63202 0.202292 0.254493 0.434522 0.312047 0.164762 8.4 8.6 127390 14830 2998 9
8.7 0.712795 0.022828 0.0373065 1.34948 0.0288786 0.0520436 0.251038 0.00892988 0.0136558 0.888572 0.0351878 0.0482451 1.65683 0.0391123 0.0624045 0.337238 0.0173765 0.0173155 0.792453 0.304778 0.0156602 1.64855 0.16785 0.325896 0.269761 0.463312 0.0106724 8.6 8.8 96832 11878 2492 6
8.9 0.676471 0.0259922 0.038082 1.30047 0.0298035 0.0536761 0.222469 0.00968647 0.0126125 0.894256 0.0267166 0.0384288 1.65293 0.0336245 0.0617894 0.350519 0.0103208 0.0181637 0.916313 0.210492 0.31429 1.82419 0.168295 0.513247 0.568209 0.306104 0.387468 8.8 9 73116 8959 2052 3
9.1 0.647859 0.0195545 0.0370405 1.26595 0.0335027 0.05457 0.205845 0.00854798 0.010653 0.878732 0.0341179 0.0397792 1.59569 0.0351906 0.0369483 0.342748 0.0177706 0.0187474 1.12681 0.869792 0.687535 2.01326 0.0191364 0.866363 0.180741 1.48998 0.0215788 9 9.2 55099 6332 1808 3
9.3 0.61262 0.0324152 0.0320227 1.21949 0.0363804 0.0601864 0.187021 0.0114159 0.00918582 0.826044 0.032847 0.0290635 1.55598 0.0312121 0.0648313 0.311049 0.015005 0.0142636 0.406293 0.0329778 0.337279 1.13757 0.88528 0.696717 0.0329124 0.0218763 0.010957 9.2 9.4 40855 4057 1525 3
