#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.759310.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.45999 0.0482523 0.105215 5.41783 0.0287576 0.0589948 1.05139 0.0310373 0.0467647 4.14202 0.0607181 0.141726 5.86798 0.0513363 0.0923567 1.17133 0.0294801 0.0539082 4.09978 0.0643597 0.122651 5.86289 0.0751886 0.103996 1.2652 0.0324579 0.0398241 7.2 7.4 718856 26112 24696 18570
7.5 3.53208 0.0342522 0.0352116 5.47215 0.0204687 0.0235505 1.12316 0.0231833 0.0264152 4.31225 0.036633 0.0629573 5.99106 0.0280242 0.0459862 1.24565 0.0375949 0.032701 4.29594 0.048522 0.0597825 6.04346 0.0420785 0.071466 1.34978 0.0304557 0.0259869 7.4 7.6 599294 23936 22559 16782
7.7 3.5073 0.0443933 0.0389247 5.48717 0.0296178 0.0278358 1.17112 0.0156599 0.0162539 4.41018 0.0322757 0.0370188 6.08599 0.036231 0.0320649 1.31485 0.0203784 0.0227671 4.41951 0.0504231 0.0461411 6.20331 0.0325928 0.0441098 1.40201 0.0309682 0.0215447 7.6 7.8 491512 21653 19687 14656
7.9 3.43933 0.0482764 0.0391042 5.45534 0.130181 0.0529752 1.16319 0.0197845 0.022637 4.48744 0.0263577 0.0360489 6.19773 0.0672235 0.0547304 1.35305 0.0374362 0.0281812 4.53502 0.0316539 0.0397067 6.2915 0.0340014 0.0302439 1.46781 0.0325834 0.0373137 7.8 8 396389 18849 17390 12656
8.1 3.47164 0.116626 0.0978584 5.76826 0.277538 0.31661 1.21843 0.0500802 0.0388889 4.59943 0.0573058 0.054719 6.37076 0.149834 0.118129 1.44759 0.0339326 0.0381376 4.67137 0.0516191 0.0383077 6.4342 0.0757608 0.070313 1.56611 0.0267649 0.0350897 8 8.2 324596 17573 15391 10943
8.3 3.66998 0.145415 0.191639 6.34641 0.265406 0.494538 1.34326 0.056739 0.0860425 4.70171 0.0706744 0.07441 6.68801 0.172808 0.205176 1.60733 0.0539976 0.0621263 4.7947 0.0647135 0.056726 6.63217 0.0824404 0.131347 1.62296 0.0537293 0.0552441 8.2 8.4 265511 16459 13952 9592
8.5 3.71246 0.157085 0.197587 6.50148 0.263602 0.388295 1.37412 0.078676 0.0920775 4.75031 0.0909905 0.0822005 6.825 0.167737 0.21527 1.65965 0.0681462 0.0576159 4.94675 0.0557556 0.0739408 6.75254 0.0866985 0.100183 1.71552 0.0430387 0.0505617 8.4 8.6 214092 14590 12101 8353
8.7 3.57707 0.16036 0.220348 6.36951 0.203798 0.351163 1.29576 0.0785556 0.0757549 4.71335 0.0678849 0.0831285 6.8298 0.197614 0.204401 1.63072 0.0600418 0.0511043 4.98355 0.0680957 0.0844603 6.8048 0.0941672 0.102435 1.74345 0.0505891 0.0563265 8.6 8.8 169431 12672 10396 6967
8.9 3.42692 0.156539 0.213029 6.10061 0.198601 0.345829 1.24846 0.0693665 0.0950272 4.65725 0.0858088 0.0944104 6.8259 0.160005 0.230168 1.69731 0.0673788 0.061933 4.98099 0.0710201 0.100003 6.79788 0.105874 0.0973525 1.78502 0.0714823 0.0812912 8.8 9 136514 10707 8480 5802
9.1 3.25969 0.168346 0.235551 5.91519 0.230025 0.3793 1.17131 0.0841979 0.0868888 4.56766 0.0911584 0.107408 6.76244 0.152189 0.2593 1.65414 0.0814236 0.0763143 4.98722 0.0903406 0.0709934 6.81312 0.117017 0.0951314 1.8723 0.0815623 0.0712398 9 9.2 111101 9076 7325 4911
9.3 3.19019 0.156709 0.256156 5.79248 0.19753 0.363044 1.09703 0.0768875 0.0891227 4.46377 0.0970764 0.0932136 6.70972 0.184399 0.255896 1.60543 0.0643829 0.0759902 4.92985 0.0592165 0.0734239 6.78252 0.0816102 0.0915103 1.79886 0.051847 0.0457667 9.2 9.4 92661 7433 6257 4206
9.5 3.06101 0.194267 0.230762 5.69015 0.208309 0.330646 1.01883 0.093249 0.0959853 4.24832 0.121312 0.130219 6.58682 0.212017 0.286682 1.60103 0.059399 0.0696924 4.93074 0.0955057 0.0709438 6.83165 0.101456 0.117107 1.85236 0.106065 0.0992466 9.4 9.6 79813 5969 5603 3723
9.7 2.99671 0.187315 0.263937 5.43839 0.221377 0.299637 0.974901 0.0652032 0.0803595 4.09501 0.112526 0.11361 6.47145 0.225702 0.291929 1.51034 0.0740539 0.0578214 4.8808 0.0972142 0.0960016 6.76854 0.122389 0.109286 1.85483 0.0750334 0.0746773 9.6 9.8 68758 4230 4923 3381
9.9 2.88339 0.178321 0.239205 5.41439 0.222425 0.309537 0.91631 0.0885692 0.088425 3.90961 0.0977829 0.111005 6.21646 0.1541 0.241254 1.41089 0.0695574 0.0607688 4.82162 0.0849371 0.0932002 6.71509 0.11375 0.101421 1.72551 0.109168 0.0652544 9.8 10 61805 3085 4571 3128
10.1 2.95619 0.178912 0.253705 5.5312 0.200007 0.248851 0.844525 0.0917205 0.113715 3.62499 0.106641 0.125646 5.9208 0.184562 0.242321 1.31919 0.0644017 0.0676904 4.73261 0.125952 0.120566 6.6602 0.108174 0.117289 1.72219 0.0846477 0.103125 10 10.2 56354 1885 4282 2968
10.3 3.10753 0.210804 0.178798 5.77296 0.14666 0.27685 0.926413 0.116507 0.128707 3.36877 0.104329 0.133108 5.6404 0.206465 0.208858 1.22099 0.0426956 0.0624664 4.44774 0.119288 0.0754766 6.44639 0.111702 0.0757084 1.61465 0.058645 0.0582426 10.2 10.4 50861 919 4119 2622
10.5 3.73767 0.278744 0.200971 6.48829 0.237741 0.272203 1.16841 0.328676 0.196487 3.04081 0.0954874 0.10805 5.13555 0.182631 0.196498 1.09091 0.0401639 0.0465659 4.18683 0.0729313 0.0684967 6.29542 0.0653377 0.106278 1.48738 0.0685018 0.0539072 10.4 10.6 44774 377 3716 2406
10.7 4.67115 0.496947 0.531276 6.9483 0.273554 0.136668 0.932602 0.841789 0.275493 2.78108 0.100394 0.12837 4.99731 0.145492 0.230926 0.972225 0.0494536 0.0576786 3.74801 0.115756 0.133119 5.98426 0.118024 0.195772 1.28467 0.0466167 0.0449228 10.6 10.8 35240 132 2892 1943
10.9 5.23461 0.158957 0.624416 7.30382 0.3008 0.227257 3.3028 0.288287 0.355516 2.59245 0.109355 0.152402 4.74541 0.170012 0.366074 0.886621 0.0486547 0.0638435 3.4722 0.0654511 0.113341 5.72047 0.0987649 0.259286 1.19359 0.0380559 0.0377599 10.8 11 23699 48 1761 1381
11.1 4.34498 1.04859 0.452304 7.45858 0.797028 1.90141 3.82117 0.0544312 0.224102 2.5244 0.138742 0.254072 4.53281 0.207694 0.35851 0.798908 0.0655194 0.0754293 3.06268 0.153727 0.163232 5.297 0.270302 0.223091 1.12793 0.054891 0.0743583 11 11.2 12358 9 688 811
11.3 3.14596 5.11498 0.0416346 7.627 0.654941 4.49425 3.08911 4.52395 0.0132146 2.24947 0.187699 0.187604 4.68116 0.265254 0.325363 0.811365 0.12631 0.203169 2.61331 0.169491 0.113563 4.8575 0.28386 0.223233 0.935253 0.0794339 0.0818225 11.2 11.4 4928 0 150 313
11.5 9.87799 0 2.26331 9.87799 0 2.24031 9.87799 0 2.28637 2.22862 1.12535 1.30772 3.70961 2.28626 0.323266 0.606417 0.352556 0.0585651 2.5067 0.107768 0.4865 4.5695 0.480886 0.564993 0.791967 0.142021 0.0925452 11.4 11.6 1449 1 12 80
11.7 9.87799 0 0 9.87799 0 0 9.87799 0 0 9.87799 0 0 9.87799 0 0 9.87799 0 0 2.0202 0.125037 0.249823 3.47599 0.476992 0.791733 1.00331 0.232633 0.26001 11.6 11.8 346 0 0 17
