#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.592248.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.19545 0.0339627 0.0661316 3.61562 0.0307326 0.0312684 0.715254 0.020164 0.0308382 2.61362 0.0655146 0.0978763 3.94297 0.0393567 0.0542939 0.778633 0.034537 0.033779 2.58914 0.0499692 0.0875955 3.95049 0.0474048 0.067946 0.83473 0.0128495 0.0252883 7.2 7.4 689031 30158 23847 11358
7.5 2.25329 0.0327494 0.0224411 3.67821 0.0600696 0.0252733 0.766679 0.0150279 0.0184272 2.74473 0.0395308 0.0503485 4.03207 0.0442896 0.0400012 0.838327 0.0148233 0.0261373 2.71489 0.0541501 0.056186 4.05486 0.0490904 0.0431905 0.867261 0.0259907 0.0174269 7.4 7.6 556787 26923 21191 10035
7.7 2.31538 0.0700507 0.0551524 3.80714 0.166297 0.134488 0.798911 0.0266975 0.0170517 2.85429 0.0422468 0.0347681 4.17275 0.0869985 0.0913844 0.8771 0.0276893 0.0212902 2.87212 0.0577857 0.0548205 4.20839 0.0859361 0.0749722 0.923316 0.0238137 0.0284735 7.6 7.8 452252 24978 18574 8799
7.9 2.46342 0.0876513 0.146548 4.24272 0.27595 0.368456 0.853178 0.038022 0.0501068 2.97709 0.071924 0.0724139 4.41325 0.141624 0.166229 0.95696 0.0360793 0.0280563 2.98879 0.0550778 0.057693 4.3733 0.0930104 0.10739 0.961737 0.0325148 0.0240529 7.8 8 374298 24129 17138 7853
8.1 2.58082 0.0993876 0.139888 4.65841 0.169758 0.382953 0.912501 0.0432637 0.0460578 3.10025 0.0556901 0.0759077 4.70121 0.157275 0.238217 1.02735 0.040014 0.0371979 3.13082 0.0499611 0.0615013 4.56254 0.10488 0.146747 1.1001 0.0486461 0.0484384 8 8.2 308209 22920 15376 6986
8.3 2.59296 0.0817549 0.146466 4.70185 0.124478 0.279934 0.945759 0.0376983 0.0586864 3.11999 0.0541689 0.0673988 4.81149 0.168355 0.252782 1.05602 0.035848 0.0406729 3.19352 0.0535133 0.0645769 4.66728 0.101512 0.132663 1.13604 0.0346202 0.041351 8.2 8.4 246511 19868 13223 5726
8.5 2.49341 0.0764172 0.135669 4.55066 0.128782 0.245098 0.885887 0.0349715 0.0535448 3.07181 0.0614862 0.0756803 4.79779 0.13381 0.215861 1.04555 0.0269517 0.0291739 3.19598 0.0530732 0.0707326 4.68665 0.106727 0.138436 1.09438 0.0616158 0.0423468 8.4 8.6 193433 17129 10969 4816
8.7 2.40215 0.0933187 0.130628 4.39234 0.136963 0.237789 0.85656 0.037169 0.0484587 3.04984 0.0521929 0.0726943 4.76852 0.125253 0.202223 1.038 0.0334946 0.0387868 3.20254 0.0453267 0.0596447 4.70108 0.115365 0.131406 1.09802 0.0341473 0.0477389 8.6 8.8 151094 14347 9075 3895
8.9 2.30297 0.0922639 0.143799 4.25895 0.120405 0.236649 0.827773 0.0359116 0.0616851 3.0087 0.0632873 0.0751684 4.73799 0.161126 0.180488 1.07344 0.0388165 0.0476595 3.22006 0.0553212 0.0729661 4.69863 0.0911117 0.109515 1.12955 0.03795 0.0457385 8.8 9 118425 11586 7585 3230
9.1 2.2166 0.0975356 0.13512 4.14208 0.122869 0.237927 0.778357 0.0335231 0.0452795 2.97881 0.0715551 0.0670426 4.73899 0.145043 0.220751 1.0952 0.0382684 0.0401583 3.21116 0.0508053 0.0709357 4.72445 0.127725 0.121584 1.17869 0.0479976 0.048457 9 9.2 94326 9360 6385 2739
9.3 2.1647 0.103564 0.14399 4.05601 0.121608 0.186731 0.750414 0.0461669 0.0499381 2.90754 0.071995 0.0674016 4.66506 0.153883 0.190499 1.04289 0.0505841 0.0381341 3.20236 0.0584495 0.0695291 4.72224 0.119521 0.113908 1.05122 0.0794107 0.0433929 9.2 9.4 77150 7370 5395 2350
9.5 2.12536 0.0885146 0.149773 3.90772 0.137533 0.173549 0.694137 0.0413801 0.0527612 2.83588 0.076196 0.0722654 4.56212 0.124516 0.18876 1.03561 0.0447274 0.0380585 3.20105 0.0683448 0.0819843 4.75311 0.100124 0.13699 1.09193 0.039644 0.0610691 9.4 9.6 64901 5642 4795 2053
9.7 2.07643 0.122642 0.140182 3.83961 0.139177 0.171487 0.666579 0.0411224 0.040133 2.74533 0.0683572 0.0800123 4.42645 0.114193 0.215547 1.00551 0.04445 0.0400788 3.13615 0.0826926 0.0811815 4.69034 0.113311 0.126527 1.12969 0.0402501 0.043233 9.6 9.8 56735 4002 4491 1917
9.9 2.029 0.133913 0.147308 3.81769 0.15579 0.172779 0.614667 0.0474549 0.0451905 2.61712 0.08725 0.0904036 4.32787 0.117427 0.198549 0.959011 0.0596954 0.0585976 3.00676 0.0702977 0.0645337 4.63196 0.118504 0.150563 1.14423 0.0556618 0.0882215 9.8 10 51382 2685 4176 1721
