#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.597310.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.24307 0.0276752 0.0634623 3.67463 0.0227098 0.0263848 0.733915 0.0189561 0.0328619 2.65042 0.0619156 0.0828216 4.00612 0.0367603 0.0609877 0.790803 0.0234143 0.0281502 2.62375 0.0730722 0.0919316 3.99703 0.0590861 0.0754383 0.848333 0.0188382 0.0231682 7.2 7.4 689571 29758 24009 11767
7.5 2.29049 0.0298731 0.0249448 3.7196 0.0610693 0.0198181 0.773488 0.0139729 0.016404 2.79854 0.0326574 0.0632274 4.09032 0.0413465 0.0340848 0.845654 0.0147236 0.0248282 2.79808 0.0332649 0.0577519 4.13971 0.0410523 0.0585356 0.887932 0.0217713 0.014257 7.4 7.6 557819 26943 21242 10286
7.7 2.34928 0.0644524 0.0511174 3.85447 0.149206 0.137342 0.809084 0.0239317 0.0156441 2.88606 0.063189 0.0302992 4.2209 0.0914254 0.085165 0.881508 0.0221065 0.0166639 2.86784 0.0554941 0.030966 4.2435 0.0692201 0.0567446 0.919779 0.0185781 0.0181513 7.6 7.8 452796 24830 18780 8971
7.9 2.47468 0.0988333 0.124754 4.25873 0.284086 0.341616 0.861215 0.0416583 0.0421815 3.02305 0.0651813 0.0754654 4.44417 0.149241 0.157713 0.952608 0.0327957 0.02595 3.03318 0.0629103 0.0685062 4.41554 0.0993805 0.0877442 0.995624 0.0354541 0.0262479 7.8 8 375836 23808 17065 8083
8.1 2.62067 0.0937488 0.144746 4.72226 0.173208 0.393475 0.933534 0.0359609 0.0519667 3.14191 0.0643404 0.0723798 4.74391 0.166123 0.227016 1.03521 0.0409358 0.0324249 3.1744 0.0508275 0.0820689 4.6211 0.0829697 0.149977 1.08919 0.0419741 0.0351439 8 8.2 308689 22563 15325 7064
8.3 2.62448 0.0781071 0.149235 4.74505 0.126893 0.263924 0.943241 0.0403907 0.0511678 3.16891 0.0538955 0.0683091 4.86675 0.15303 0.228997 1.08267 0.0315706 0.0353395 3.26818 0.0482893 0.0641265 4.72522 0.0958405 0.126486 1.17593 0.0482415 0.0468953 8.2 8.4 247912 20134 13268 5936
8.5 2.52829 0.0908337 0.144731 4.61108 0.120025 0.256417 0.908436 0.0327419 0.054094 3.12856 0.0638189 0.0827355 4.87558 0.144143 0.214134 1.06699 0.0330187 0.0416306 3.24305 0.0580184 0.0674579 4.73333 0.11327 0.12935 1.11001 0.0468528 0.0440158 8.4 8.6 193626 16697 11006 4899
8.7 2.43207 0.0752702 0.141969 4.46849 0.114663 0.262351 0.869772 0.0358129 0.053831 3.09151 0.0602632 0.0726738 4.8271 0.131396 0.204147 1.03936 0.0314208 0.029604 3.2298 0.0583794 0.0622749 4.75385 0.103543 0.128687 1.1355 0.0445747 0.0427804 8.6 8.8 151544 14190 9112 3822
8.9 2.32189 0.0885901 0.135247 4.31714 0.125813 0.21975 0.818643 0.042421 0.0566018 3.05078 0.0663133 0.0661945 4.79345 0.170548 0.1967 1.07631 0.037452 0.0364459 3.26158 0.0487885 0.059268 4.75142 0.077271 0.100899 1.13288 0.0291384 0.0317445 8.8 9 119227 11782 7557 3381
9.1 2.27526 0.119512 0.144898 4.19973 0.127985 0.24378 0.791206 0.0406726 0.0550212 3.01935 0.0679414 0.0693119 4.7866 0.153835 0.18128 1.08982 0.0391473 0.0386477 3.22739 0.0660284 0.0798578 4.77098 0.104934 0.11118 1.15817 0.0484316 0.0431839 9 9.2 94419 9341 6409 2761
9.3 2.1849 0.102635 0.143995 4.09089 0.133296 0.199177 0.759469 0.0400003 0.0546415 2.94764 0.0683169 0.0740447 4.71672 0.155813 0.219655 1.03525 0.0724372 0.0424032 3.27844 0.0737092 0.0698984 4.80549 0.0933399 0.127771 1.13465 0.0565485 0.0564755 9.2 9.4 77664 7320 5426 2481
9.5 2.17494 0.0986946 0.161938 4.00898 0.125661 0.204484 0.724991 0.0403082 0.0511832 2.86582 0.0802372 0.0625341 4.64863 0.144296 0.209732 1.0402 0.0378571 0.0331367 3.20678 0.0617814 0.0701196 4.74649 0.0861278 0.11933 1.07181 0.0677235 0.060262 9.4 9.6 65345 5705 4816 2061
9.7 2.08429 0.123317 0.143992 3.85801 0.154548 0.178595 0.674033 0.0395929 0.0512254 2.78079 0.0824525 0.0855143 4.51129 0.146342 0.232901 1.04324 0.0469786 0.0467277 3.16884 0.0825913 0.0662944 4.7695 0.117103 0.140447 1.11869 0.0685498 0.0624036 9.6 9.8 57352 3921 4442 1955
9.9 2.03841 0.142938 0.137926 3.87772 0.182813 0.224349 0.620046 0.0536497 0.0555282 2.67249 0.0738082 0.0851207 4.36255 0.151213 0.187652 0.969957 0.0483707 0.044199 3.08819 0.067266 0.0770204 4.71471 0.115843 0.143462 1.09959 0.0763254 0.0496987 9.8 10 52083 2711 4280 1851
10.1 2.11613 0.133919 0.15952 4.00703 0.123828 0.229176 0.597779 0.0542513 0.0498345 2.47674 0.0992758 0.0974083 4.1984 0.149372 0.1739 0.926888 0.0330226 0.0360934 2.9982 0.0643651 0.0605896 4.63175 0.104491 0.135896 1.05504 0.0361217 0.0410442 10 10.2 48448 1632 4089 1831
10.3 2.24393 0.150618 0.249013 4.19397 0.139328 0.188797 0.598513 0.0395372 0.0690323 2.25667 0.0624142 0.0823977 3.95635 0.115916 0.167975 0.793875 0.0310157 0.0377992 2.83776 0.0876379 0.0811534 4.50731 0.111782 0.1536 1.00219 0.0479947 0.0489769 10.2 10.4 45864 820 4119 1693
10.5 2.45899 0.194559 0.150582 4.52493 0.165443 0.194921 0.622362 0.117433 0.128387 2.07042 0.0706201 0.0844603 3.71888 0.154763 0.18208 0.721014 0.023247 0.032856 2.61209 0.076226 0.0775049 4.34284 0.119026 0.139296 0.917776 0.0434881 0.0335616 10.4 10.6 41084 384 3588 1573
10.7 2.69824 0.578049 0.329509 4.80224 0.126846 0.178971 0.751377 0.184798 0.134722 1.8602 0.0774105 0.0770434 3.46745 0.148464 0.177759 0.6553 0.0294471 0.0298845 2.44396 0.0916874 0.098419 4.19959 0.156493 0.200296 0.857247 0.0406162 0.0511366 10.6 10.8 32610 141 2897 1262
10.9 3.60183 0.374745 0.59794 5.49341 0.22802 0.0885096 1.68544 0.442075 0.162876 1.72468 0.0767432 0.0771055 3.31411 0.126251 0.188015 0.581106 0.0345333 0.0274282 2.25085 0.0656075 0.101349 4.04539 0.137451 0.239954 0.818497 0.0329927 0.0579128 10.8 11 21567 45 1663 971
11.1 3.14055 0.308839 0.156259 4.67783 0.228259 0.731169 2.44859 0.284743 0.729296 1.75291 0.0598537 0.142464 3.31389 0.169878 0.262079 0.572619 0.0690124 0.0712906 2.1919 0.0793278 0.134045 3.94736 0.149 0.239336 0.721205 0.0423511 0.0502048 11 11.2 10724 9 693 552
11.3 3.33418 0.267652 0.626014 3.62771 1.07988 0.305762 2.67915 0.896758 0.0252233 1.72378 0.13886 0.154352 3.37315 0.207868 0.359092 0.532233 0.0684236 0.100488 1.86264 0.183046 0.163415 3.51789 0.166277 0.15559 0.59477 0.0663693 0.0588015 11.2 11.4 3944 4 173 214
11.5 7.23223 0 3.6304 7.23223 0 3.60452 7.23223 0 3.65633 1.32943 0.287856 0.247868 2.3838 1.22715 0.502346 0.505406 0.358955 0.363835 1.69922 0.305858 0.369793 3.46723 0.229151 0.536922 0.665039 0.170684 0.170541 11.4 11.6 966 0 17 52
11.7 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 6.39941 7.23223 0 5.58697 7.23223 0 6.4561 1.08156 0.617661 0.207223 2.46399 1.17937 0.270754 0.352019 0.505158 0.285846 11.6 11.8 191 0 0 6
11.9 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 11.8 12 21 0 0 0
12.1 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 12 12.2 3 0 0 0
12.3 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 12.2 12.4 0 0 0 0
12.5 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 12.4 12.6 0 0 0 0
12.7 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 12.6 12.8 0 0 0 0
12.9 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 12.8 13 0 0 0 0
13.1 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 7.23223 0 0 13 13.2 0 0 0 0
