#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.918779.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 4.60061 0.0777521 0.11794 7.09641 0.0434132 0.0699739 1.36723 0.0412443 0.0765644 5.49657 0.120825 0.181138 7.63829 0.0957022 0.100506 1.50223 0.069723 0.0913773 5.44061 0.114279 0.13865 7.62649 0.0834799 0.11806 1.62111 0.045296 0.0800382 7.2 7.4 741864 22878 23617 19984
7.5 4.77287 0.0482821 0.0673857 7.23957 0.0386939 0.0450106 1.45722 0.0311322 0.026637 5.80291 0.047286 0.0720925 7.86798 0.0484643 0.0622582 1.68259 0.0355431 0.0355225 5.77655 0.0739374 0.0774341 7.86474 0.090126 0.0689001 1.7763 0.0344439 0.0378742 7.4 7.6 635393 21825 22726 18775
7.7 4.78593 0.0473385 0.074492 7.29627 0.0300536 0.0415773 1.52759 0.040899 0.0390562 5.96278 0.0423298 0.0422149 8.00167 0.0274134 0.0298514 1.81326 0.0393474 0.0414641 5.94708 0.0466738 0.0529485 8.09507 0.0341272 0.0399361 1.82518 0.0416204 0.0388035 7.6 7.8 529127 20053 20638 17016
7.9 4.70135 0.0350804 0.0424609 7.22818 0.0382295 0.0400038 1.58063 0.0246412 0.0349785 6.09496 0.0270405 0.0345984 8.10673 0.0263987 0.0236702 1.91511 0.0389799 0.0347759 6.07975 0.0391049 0.0376234 8.23733 0.0316753 0.0302668 1.94139 0.0391123 0.0547996 7.8 8 429246 17477 18295 15065
8.1 4.5799 0.0486035 0.0549245 7.19675 0.121288 0.0819464 1.57603 0.0259162 0.023635 6.14371 0.0227518 0.036664 8.17962 0.0659561 0.0414038 1.98025 0.0381209 0.0446436 6.21879 0.0287218 0.042819 8.34704 0.0413313 0.0304365 2.01811 0.0319285 0.0381935 8 8.2 344728 15456 15928 12865
8.3 4.5478 0.083035 0.128402 7.35107 0.231787 0.28716 1.59591 0.0376437 0.0506359 6.20014 0.0455475 0.0469446 8.35854 0.113805 0.113295 2.09052 0.0347726 0.0481544 6.38167 0.0550141 0.039638 8.50006 0.0742683 0.0739517 2.13526 0.0572493 0.0442176 8.2 8.4 278806 13836 14090 11196
8.5 4.62376 0.168543 0.239056 7.80164 0.284211 0.436036 1.6578 0.0751311 0.0985941 6.31827 0.0932512 0.0981441 8.61404 0.167088 0.214756 2.25368 0.0967212 0.10274 6.56728 0.0581965 0.0699196 8.72739 0.0843906 0.102401 2.40669 0.0744233 0.123237 8.4 8.6 229338 12804 12831 10088
8.7 4.65394 0.211449 0.249321 7.94468 0.278819 0.385953 1.65556 0.0693111 0.102642 6.3656 0.0899043 0.108773 8.77013 0.158687 0.209269 2.33052 0.0864782 0.0738931 6.61625 0.0789948 0.081706 8.80786 0.0894222 0.111702 2.45737 0.111436 0.108217 8.6 8.8 187979 11522 10876 8708
8.9 4.514 0.18849 0.29219 7.74279 0.218143 0.370261 1.59445 0.0885644 0.109696 6.25557 0.101347 0.113645 8.74643 0.195621 0.257032 2.2893 0.0817337 0.104166 6.72655 0.0752048 0.0753369 8.86374 0.0920935 0.123608 2.55886 0.118929 0.104339 8.8 9 151754 10130 9199 7226
9.1 4.2664 0.243149 0.31187 7.47402 0.29363 0.406545 1.46493 0.102191 0.116267 6.11314 0.0958495 0.117472 8.6115 0.193814 0.216702 2.22691 0.0935264 0.0948842 6.70271 0.100914 0.115872 8.85554 0.11437 0.103682 2.53943 0.176399 0.140312 9 9.2 124224 8677 7785 6101
