#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.690967.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.94532 0.0336637 0.0941865 4.68034 0.0210748 0.0457954 0.928747 0.0206034 0.037156 3.50331 0.0569189 0.118064 5.07101 0.0434737 0.0824251 1.01457 0.0347075 0.0401517 3.46092 0.0611811 0.12726 5.08278 0.0687132 0.10691 1.06384 0.0319026 0.0404656 7.2 7.4 706845 27355 24806 16473
7.5 3.00129 0.0309658 0.0233347 4.70892 0.0260768 0.0203185 0.974597 0.0219758 0.0206196 3.64886 0.0410542 0.0498974 5.17899 0.0379086 0.0429797 1.08412 0.0274467 0.0258921 3.63708 0.0483007 0.0661278 5.22626 0.0478516 0.0518465 1.13212 0.0295904 0.0285286 7.4 7.6 581907 24970 21948 14611
7.7 2.9779 0.0398698 0.0312533 4.73324 0.0626559 0.0324178 0.993246 0.0145833 0.0155826 3.75684 0.0323632 0.0308437 5.27087 0.0414114 0.03088 1.12585 0.0201842 0.0184207 3.76745 0.0359948 0.0409505 5.3775 0.0489664 0.0577784 1.21778 0.0203742 0.0160325 7.6 7.8 474380 22373 19195 12481
7.9 2.94944 0.0822043 0.0433576 4.85971 0.219901 0.169347 1.02301 0.0320325 0.022306 3.85895 0.0387595 0.0415266 5.41825 0.104739 0.0984182 1.19315 0.0251819 0.0371416 3.89623 0.0409985 0.0318034 5.48319 0.0559382 0.0449367 1.26623 0.0298793 0.0285333 7.8 8 387463 20285 17262 11121
8.1 3.12264 0.112627 0.16153 5.3881 0.298176 0.450872 1.11194 0.0514492 0.0612174 3.96091 0.0609269 0.0672426 5.69153 0.148682 0.187591 1.26897 0.0396345 0.0358125 4.03395 0.0568204 0.0585747 5.64043 0.0900149 0.113867 1.34505 0.0303944 0.0428569 8 8.2 319186 19409 15530 9714
8.3 3.26708 0.118512 0.18905 5.79948 0.183915 0.453335 1.20667 0.0607896 0.0742615 4.06402 0.0807695 0.0881863 5.94543 0.18331 0.236979 1.3656 0.0567629 0.0490953 4.11456 0.0768337 0.0640225 5.82412 0.0826941 0.145926 1.39164 0.0414728 0.0415087 8.2 8.4 259145 18066 13722 8430
8.5 3.20871 0.127492 0.176999 5.75318 0.180807 0.288561 1.17021 0.0731932 0.0739522 4.04071 0.0782013 0.0733283 5.99507 0.152084 0.198468 1.38024 0.0524014 0.0590584 4.19302 0.0626636 0.0705123 5.89172 0.0875278 0.120109 1.441 0.0576326 0.0471449 8.4 8.6 205296 15471 11766 7010
8.7 3.0671 0.123557 0.187375 5.54998 0.15708 0.295467 1.13979 0.0480883 0.0775858 4.01469 0.0657039 0.0783148 5.9809 0.147824 0.187282 1.41536 0.0435082 0.0419364 4.24271 0.0579624 0.0646391 5.90485 0.0856624 0.105652 1.5071 0.0536836 0.0500712 8.6 8.8 162076 13161 9717 5956
8.9 2.94293 0.138039 0.200161 5.37538 0.171946 0.312142 1.06945 0.0486325 0.0595849 3.97551 0.0785623 0.0814278 5.98402 0.139952 0.22264 1.37699 0.0422989 0.0463364 4.23188 0.063632 0.070631 5.92674 0.0985794 0.0990806 1.51993 0.0690221 0.0517172 8.8 9 129155 11099 8163 4814
9.1 2.87337 0.152081 0.203332 5.26386 0.160794 0.339947 1.02691 0.0496889 0.0664926 3.91832 0.0928481 0.0948424 5.9695 0.174154 0.222072 1.38344 0.0699089 0.0630368 4.2362 0.0599713 0.0650148 5.92521 0.068491 0.111398 1.45634 0.0651997 0.0503796 9 9.2 103964 9051 6855 4202
