#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.979529.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 5.0448 0.0975432 0.15173 7.71173 0.0781822 0.106353 1.44831 0.0323554 0.0646718 6.04654 0.0987234 0.19331 8.28798 0.0963669 0.102063 1.62337 0.0513442 0.0758923 5.95195 0.107581 0.168672 8.26323 0.0932446 0.118948 1.72119 0.056375 0.0766903 7.2 7.4 750404 21654 22999 20672
7.5 5.23369 0.0594325 0.0608864 7.87941 0.0284262 0.0387011 1.57906 0.0404313 0.0472715 6.35059 0.0513105 0.0858917 8.54841 0.0642815 0.0750036 1.79222 0.0570599 0.0508394 6.31877 0.0876241 0.0982356 8.54479 0.0881166 0.088295 1.91681 0.0557877 0.0630748 7.4 7.6 649499 21185 22307 19746
7.7 5.27431 0.0454745 0.0660319 7.93667 0.0268888 0.0312762 1.68077 0.0393965 0.0432789 6.51954 0.0484843 0.0529461 8.71766 0.0313711 0.0349283 1.96813 0.0610118 0.056348 6.54381 0.035007 0.0501919 8.79935 0.050189 0.0595627 2.03332 0.0334399 0.0388944 7.6 7.8 541880 19283 20475 18125
7.9 5.20115 0.0548863 0.0602822 7.94241 0.0271215 0.0517063 1.75427 0.0253985 0.0384032 6.68169 0.0327067 0.039741 8.84992 0.0337029 0.0261917 2.13718 0.0339136 0.0436919 6.69252 0.0434117 0.0447812 8.968 0.02495 0.0282717 2.12245 0.0553846 0.0447154 7.8 8 441147 17143 18432 16124
8.1 5.02148 0.0559611 0.0567231 7.81651 0.0913043 0.0649118 1.74437 0.0217257 0.0330476 6.75412 0.0250072 0.0412831 8.92103 0.0309162 0.0270395 2.20817 0.0324023 0.0444944 6.85705 0.0461969 0.0464029 9.08734 0.0411139 0.0456524 2.29979 0.0650063 0.0827756 8 8.2 354933 14977 15927 13808
8.3 4.94074 0.072535 0.11779 7.89563 0.217581 0.194046 1.73225 0.0355041 0.0571346 6.81221 0.0479908 0.0541444 9.02422 0.110744 0.0845823 2.32251 0.0697808 0.0587127 6.99709 0.0410142 0.0297804 9.23653 0.0644379 0.0631142 2.39938 0.0356014 0.034333 8.2 8.4 285610 12986 14112 12214
8.5 4.98193 0.158359 0.230141 8.2563 0.290626 0.387757 1.76972 0.0559713 0.0841022 6.9146 0.0837922 0.0851626 9.23253 0.149943 0.16541 2.49223 0.0851753 0.116347 7.15461 0.0715795 0.0829115 9.43356 0.0978146 0.103566 2.62851 0.102127 0.12501 8.4 8.6 234446 12111 12697 10686
8.7 5.02908 0.226305 0.301368 8.53486 0.288291 0.474787 1.81169 0.0880558 0.101681 6.92901 0.104831 0.116088 9.41933 0.187228 0.211694 2.54569 0.11939 0.1065 7.25884 0.0760689 0.0932651 9.56834 0.086154 0.127946 2.70606 0.107694 0.126679 8.6 8.8 193132 11022 10874 9217
8.9 4.87569 0.216144 0.332084 8.35745 0.260829 0.449627 1.74393 0.0923728 0.113079 6.84538 0.0801687 0.110113 9.44332 0.181776 0.225201 2.47148 0.100006 0.08532 7.3245 0.0839615 0.0942965 9.56461 0.0929747 0.11622 2.78019 0.150183 0.114048 8.8 9 156808 9845 9199 7890
9.1 4.56763 0.25684 0.328402 7.93446 0.334391 0.404905 1.63223 0.108569 0.122998 6.73622 0.121725 0.134825 9.36133 0.163736 0.20216 2.43334 0.0978756 0.127852 7.3269 0.0838122 0.0901861 9.59551 0.119009 0.107257 2.84058 0.127411 0.16434 9 9.2 128447 8420 7807 6663
