#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.941560.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 4.76482 0.0796499 0.137492 7.33627 0.0606022 0.0721836 1.39986 0.037304 0.0638915 5.72272 0.105919 0.2041 7.90606 0.0963192 0.119967 1.54697 0.0451344 0.085086 5.61426 0.131762 0.142792 7.84476 0.104879 0.103996 1.64999 0.0469162 0.0704978 7.2 7.4 745811 22322 23362 20030
7.5 4.9532 0.0528603 0.0688901 7.46169 0.0316076 0.0379848 1.49533 0.033036 0.0304635 6.03524 0.0549364 0.0743718 8.13217 0.0420618 0.047226 1.7248 0.0428691 0.0436431 5.97753 0.0801215 0.0963655 8.11836 0.0853386 0.0875015 1.80962 0.0407103 0.04849 7.4 7.6 641668 21631 22609 19049
7.7 4.94605 0.0460229 0.0601449 7.53801 0.03157 0.0429988 1.58877 0.0406572 0.0522404 6.19294 0.0435543 0.0369453 8.28714 0.032526 0.0405521 1.8461 0.0583284 0.0464405 6.20369 0.0536942 0.0511832 8.38056 0.0361967 0.0549612 1.9171 0.0379143 0.0425886 7.6 7.8 533185 19782 20624 17219
7.9 4.89654 0.0391803 0.0626788 7.4859 0.0390983 0.0359693 1.61628 0.0235851 0.0252463 6.29491 0.0309315 0.0414886 8.37775 0.015378 0.0241251 1.96997 0.0381986 0.0460808 6.29361 0.0447135 0.0357146 8.49864 0.0302277 0.0226526 1.99321 0.0517296 0.041391 7.8 8 433485 17429 18086 15202
8.1 4.76292 0.0406466 0.0504065 7.44977 0.110634 0.0693393 1.682 0.0283965 0.0383826 6.36175 0.0297227 0.0325022 8.43699 0.0565119 0.0405407 2.05386 0.0330009 0.0358679 6.45298 0.0345149 0.0420189 8.6321 0.047574 0.0486765 2.1268 0.0267191 0.0330138 8 8.2 348989 15362 16026 13144
8.3 4.68308 0.108821 0.104623 7.57685 0.240031 0.257785 1.64463 0.0377257 0.0440922 6.46914 0.0471768 0.041254 8.62108 0.102435 0.0934649 2.20089 0.0704184 0.055481 6.62134 0.0453696 0.0534549 8.7992 0.0740089 0.0662565 2.20952 0.0421233 0.0543475 8.2 8.4 281171 13387 14147 11479
8.5 4.77136 0.152542 0.249903 7.95889 0.30924 0.409809 1.69261 0.0758607 0.0958972 6.54245 0.0950093 0.0945759 8.84859 0.188865 0.197393 2.3296 0.0894525 0.0819359 6.77251 0.0726757 0.0711222 8.99503 0.0814447 0.107368 2.40708 0.10556 0.0987964 8.4 8.6 231696 12620 12628 10378
8.7 4.81316 0.217334 0.262045 8.19777 0.28924 0.424865 1.75643 0.0803249 0.122782 6.57112 0.107215 0.105818 9.00565 0.210609 0.230808 2.41462 0.118105 0.102438 6.87059 0.0837231 0.094101 9.09746 0.087841 0.108086 2.59762 0.138747 0.133818 8.6 8.8 189879 11364 10817 8768
8.9 4.6014 0.214237 0.28553 7.93493 0.24872 0.366164 1.62602 0.0968783 0.09851 6.49887 0.0920925 0.0960808 8.99482 0.181434 0.222624 2.38186 0.107609 0.0932326 6.94765 0.080708 0.0849681 9.12225 0.103785 0.113548 2.6866 0.15472 0.143689 8.8 9 153460 9942 9294 7354
9.1 4.40656 0.207877 0.34105 7.6831 0.263052 0.407224 1.51876 0.0799865 0.11539 6.36154 0.0911698 0.116825 8.90863 0.207435 0.196225 2.29941 0.0975428 0.110547 6.92871 0.0750594 0.0919256 9.12217 0.0968685 0.101271 2.64707 0.0984719 0.0974102 9 9.2 126072 8608 7817 6269
9.3 4.21453 0.279465 0.346591 7.41884 0.328548 0.455924 1.47968 0.0972751 0.143011 6.22084 0.137496 0.139981 8.82182 0.217656 0.199644 2.28575 0.119706 0.122775 6.90741 0.0841098 0.0725174 9.14419 0.0916948 0.106122 2.68379 0.126962 0.145196 9.2 9.4 104906 7136 6588 5319
9.5 4.08221 0.242047 0.314891 7.22731 0.231256 0.424695 1.39597 0.079316 0.106296 5.94392 0.114532 0.123143 8.71502 0.169442 0.231488 2.20198 0.0836825 0.05952 6.8565 0.088769 0.0728464 9.14362 0.0812845 0.104764 2.58072 0.155157 0.0971565 9.4 9.6 88562 5548 5661 4743
9.7 4.03564 0.222257 0.333364 7.03003 0.265964 0.473053 1.32856 0.115232 0.122759 5.67872 0.134383 0.131067 8.5416 0.172145 0.239554 2.13798 0.127354 0.0800045 6.87373 0.122352 0.135651 9.17767 0.119114 0.10538 2.51216 0.184267 0.140369 9.6 9.8 75755 4150 4966 4097
9.9 3.99527 0.259394 0.311968 6.90683 0.29074 0.3593 1.17322 0.0940689 0.103206 5.33313 0.147333 0.157197 8.24665 0.197859 0.247886 1.97554 0.0679107 0.0796404 6.74132 0.0967393 0.0858393 9.02643 0.0981607 0.109359 2.38402 0.11447 0.100847 9.8 10 64823 2793 4328 3690
10.1 4.19802 0.25531 0.342588 7.23126 0.308604 0.430761 1.3037 0.138459 0.181845 4.89325 0.150942 0.141945 7.81861 0.205766 0.196276 1.78105 0.0734001 0.0835475 6.62762 0.124803 0.12999 9.03516 0.085845 0.105947 2.47987 0.136962 0.148996 10 10.2 56632 1581 4030 3314
10.3 4.43086 0.247181 0.312582 7.36253 0.239484 0.249732 1.25266 0.160494 0.187592 4.6136 0.129995 0.157962 7.44709 0.196757 0.197812 1.70777 0.0540978 0.0708917 6.28323 0.114029 0.0882158 8.88696 0.104562 0.111033 2.18324 0.103292 0.0733328 10.2 10.4 50276 773 3765 2998
10.5 5.17222 0.318085 0.29882 8.23659 0.226761 0.286235 1.87622 0.749181 0.329181 4.13962 0.141963 0.173774 6.97124 0.187816 0.23154 1.52533 0.068784 0.065866 5.96731 0.113372 0.120374 8.59869 0.117813 0.116657 2.07096 0.0657718 0.0514135 10.4 10.6 43427 290 3387 2665
10.7 5.60327 0.277892 0.389337 9.33306 0.221102 0.335721 2.65368 0.480135 0.764002 3.86517 0.18256 0.282146 6.59137 0.210533 0.325991 1.35101 0.0692589 0.0751853 5.50893 0.0927968 0.103405 8.16606 0.140108 0.158499 1.88404 0.0775197 0.0679998 10.6 10.8 34449 111 2546 2103
10.9 5.8395 0.374514 0.264034 9.18454 0.469052 0.150237 3.58314 0.560502 0.66036 3.32909 0.189001 0.180795 6.08531 0.256236 0.328632 1.13793 0.1014 0.0870259 4.92402 0.106407 0.175055 7.65229 0.204968 0.154881 1.70338 0.0770868 0.0903463 10.8 11 23909 49 1558 1590
11.1 5.92281 0.912083 1.08412 9.2189 0.377869 0.661693 4.1281 0.715187 0.313158 3.24641 0.227512 0.310102 5.87331 0.368561 0.351732 1.02465 0.0907156 0.0664577 4.22535 0.229518 0.225766 7.2624 0.208785 0.317527 1.50028 0.0600998 0.093017 11 11.2 13033 9 625 871
11.3 5.92281 6.77367 0 5.95123 6.74524 0 5.89438 6.8021 0 3.18507 0.410132 0.536768 6.04888 0.26574 0.225028 0.733874 0.142973 0.148893 3.32318 0.254021 0.216883 6.46774 0.285864 0.469843 1.2022 0.067391 0.0434786 11.2 11.4 5770 1 141 381
11.5 12.6965 0 0 12.6965 0 0 12.6965 0 0 1.97398 0.662188 0.178754 6.07809 0.59772 1.41721 0.466386 1.20158 0.150256 2.75763 0.320248 0.333261 5.45601 0.461185 0.638569 0.78326 0.153621 0.114192 11.4 11.6 2042 0 11 112
11.7 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 2.45457 0.424828 0.390895 5.02344 0.483306 0.119249 0.849681 0.19532 0.243356 11.6 11.8 606 0 0 24
11.9 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 2.94038 9.75609 2.25721 6.57604 6.12044 3.67437 2.8378 9.85867 2.61725 11.8 12 143 0 0 1
12.1 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12 12.2 22 0 0 0
12.3 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.2 12.4 3 0 0 0
12.5 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.4 12.6 0 0 0 0
12.7 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6 12.8 0 0 0 0
12.9 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.8 13 0 0 0 0
13.1 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 12.6965 0 0 13 13.2 0 0 0 0
