#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.663123.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.71949 0.0436699 0.0738306 4.36879 0.0259604 0.0322261 0.872934 0.0282545 0.032568 3.24394 0.0592704 0.138718 4.73727 0.0493021 0.0721898 0.951979 0.0305079 0.0388586 3.20977 0.0573084 0.130726 4.74157 0.068007 0.0814314 1.00642 0.0186085 0.036891 7.2 7.4 702586 28467 24376 14980
7.5 2.77502 0.0272675 0.0218847 4.41093 0.025599 0.0171003 0.911579 0.0114266 0.0201113 3.39968 0.0408812 0.0608299 4.85033 0.0394917 0.047287 1.00603 0.0291506 0.0172176 3.35976 0.0545669 0.0570936 4.89667 0.0531731 0.0649257 1.06023 0.0312023 0.0297897 7.4 7.6 574644 25412 21696 13348
7.7 2.76205 0.0346174 0.0394351 4.44206 0.0813236 0.0450664 0.929585 0.0220527 0.0239711 3.49838 0.0299962 0.0383523 4.94206 0.0656152 0.0295987 1.06492 0.0219266 0.026706 3.5045 0.0425587 0.0469182 5.03094 0.0489388 0.0492311 1.11378 0.02877 0.0250916 7.6 7.8 469009 22822 19157 11587
7.9 2.81947 0.0937185 0.0831189 4.67998 0.252835 0.270178 0.984743 0.0323309 0.0310816 3.5832 0.0490091 0.0380864 5.10709 0.116445 0.113998 1.1053 0.028897 0.0202591 3.60521 0.0433991 0.0355754 5.14599 0.071238 0.0688028 1.16551 0.0303118 0.0234472 7.8 8 384217 21163 17079 10098
8.1 2.99352 0.108983 0.182467 5.20711 0.283045 0.456132 1.07586 0.0493808 0.071891 3.71717 0.0617776 0.0809453 5.38259 0.15801 0.18814 1.1866 0.052205 0.0326176 3.75052 0.063849 0.0657022 5.32043 0.0926757 0.123667 1.26098 0.0384979 0.0347561 8 8.2 316207 20250 15596 9006
8.3 3.07796 0.112747 0.164456 5.52305 0.160496 0.369113 1.14364 0.0468942 0.0662647 3.81262 0.0766833 0.0777378 5.63777 0.173564 0.237994 1.28619 0.0443021 0.043211 3.87177 0.0612991 0.060998 5.49262 0.0840483 0.118606 1.33389 0.0513918 0.0519805 8.2 8.4 256299 18664 13588 7672
8.5 2.96915 0.111964 0.173372 5.39785 0.160666 0.301065 1.09325 0.0467914 0.0572816 3.77085 0.0855091 0.0683057 5.67794 0.154209 0.212111 1.31877 0.0467101 0.0514992 3.89364 0.0475969 0.0660858 5.53921 0.0723257 0.117469 1.33331 0.0319822 0.0395184 8.4 8.6 201795 15831 11415 6346
8.7 2.87193 0.118674 0.166283 5.19916 0.163364 0.275032 1.06189 0.0420247 0.0621428 3.74909 0.057276 0.0744519 5.6607 0.154401 0.219069 1.30842 0.0357202 0.0436889 3.9314 0.0601335 0.0587125 5.54198 0.0878315 0.0958452 1.37574 0.041924 0.0497035 8.6 8.8 159021 13538 9698 5243
8.9 2.78522 0.121079 0.171725 5.05852 0.157771 0.271916 1.01147 0.0575402 0.0619557 3.66419 0.0854034 0.0890305 5.58244 0.169086 0.204276 1.27913 0.0648727 0.0502311 3.92731 0.0662975 0.0650854 5.56885 0.0864124 0.111405 1.35828 0.0489782 0.0447638 8.8 9 125921 11183 7958 4308
9.1 2.65556 0.133647 0.207802 4.97193 0.137931 0.284334 0.94289 0.0461036 0.0706524 3.66392 0.0662136 0.0751941 5.59588 0.163678 0.187091 1.29942 0.0445659 0.0494267 3.96296 0.066314 0.0638459 5.58575 0.111045 0.123272 1.41811 0.0457151 0.0586323 9 9.2 101713 9335 6797 3658
9.3 2.60844 0.119112 0.209615 4.82221 0.142215 0.284302 0.896551 0.0498046 0.0663682 3.53648 0.0874946 0.0905738 5.58911 0.162896 0.235477 1.24099 0.0565606 0.0475564 3.90151 0.0657339 0.0664968 5.59276 0.0797 0.125649 1.38213 0.0539957 0.0474815 9.2 9.4 83891 7351 5969 3252
9.5 2.53427 0.136424 0.175309 4.69764 0.172395 0.230159 0.873923 0.0594262 0.0686394 3.43188 0.0986841 0.0889096 5.51248 0.136274 0.224137 1.28244 0.0573243 0.0576298 3.87711 0.0659173 0.0724831 5.58542 0.105801 0.119021 1.366 0.0668032 0.0568495 9.4 9.6 71612 5788 5085 2725
9.7 2.43632 0.157961 0.174387 4.56045 0.15241 0.267146 0.793923 0.0571092 0.0553831 3.25303 0.0933003 0.107023 5.32698 0.170741 0.244013 1.15474 0.0492941 0.0452266 3.81332 0.0832031 0.0671747 5.55416 0.0867786 0.138851 1.34316 0.0546736 0.0541788 9.6 9.8 63055 4338 4725 2596
9.9 2.39969 0.162002 0.171459 4.52097 0.193137 0.242502 0.729351 0.0594189 0.0603172 3.1274 0.0987115 0.0847437 5.1014 0.189987 0.208305 1.14855 0.0513915 0.0630827 3.83794 0.0463021 0.0693347 5.49787 0.140294 0.113819 1.40359 0.0509615 0.0579164 9.8 10 57091 2854 4409 2438
10.1 2.38729 0.12065 0.18112 4.60848 0.165571 0.242967 0.717311 0.0651348 0.0584204 2.94698 0.0873585 0.0911603 4.90161 0.147954 0.192922 1.11494 0.0494199 0.0583873 3.70307 0.087539 0.115983 5.3987 0.100088 0.132592 1.30742 0.062569 0.0540589 10 10.2 52905 1799 4240 2324
10.3 2.52674 0.211619 0.243788 4.70603 0.193792 0.212407 0.659977 0.0629644 0.0689577 2.68295 0.0858645 0.0865507 4.65183 0.169991 0.196482 0.98439 0.0395942 0.0335266 3.44911 0.0985119 0.0730722 5.22015 0.129594 0.127973 1.2146 0.04992 0.0455372 10.2 10.4 49268 897 4116 2195
10.5 2.68686 0.299776 0.150625 4.92209 0.268958 0.153637 0.691861 0.0706106 0.0990551 2.4057 0.0719559 0.104397 4.32833 0.150326 0.181886 0.888282 0.0335388 0.03437 3.23459 0.0728903 0.0865359 5.11103 0.136549 0.138821 1.1245 0.0465423 0.0435324 10.4 10.6 43729 411 3778 1971
10.7 3.21403 0.561502 0.247766 5.54907 0.202616 0.309951 0.774191 0.365606 0.164743 2.20683 0.0635941 0.085345 4.02397 0.14358 0.182074 0.78578 0.037527 0.0400506 2.87446 0.0696445 0.074682 4.781 0.124527 0.131448 1.01033 0.0391467 0.0437782 10.6 10.8 34661 152 2901 1643
10.9 4.37885 0.128242 0.508223 5.80634 0.128426 0.0882211 2.57913 0.190736 0.700788 2.09781 0.0980208 0.120079 3.88224 0.191901 0.219127 0.678789 0.0379459 0.0303452 2.69621 0.0927167 0.0868928 4.60603 0.0956068 0.174148 0.94678 0.0365395 0.0378389 10.8 11 22992 50 1777 1178
11.1 4.10671 0.578361 0.494478 5.85239 0.104548 0.127871 2.94902 0.0763686 0.353482 2.07067 0.0685029 0.177435 3.85368 0.150791 0.208311 0.67974 0.0449913 0.136618 2.46305 0.0937495 0.106622 4.47337 0.13337 0.208033 0.934866 0.0552639 0.0457916 11 11.2 11634 16 694 679
11.3 1.66669 0.745977 0.0416194 2.3865 3.47351 0.73301 1.60987 0.0132084 0.0132116 1.9887 0.18645 0.169536 3.68569 0.430428 0.471239 0.486632 0.104515 0.14029 2.33016 0.103125 0.206762 4.16042 0.176786 0.359891 0.937508 0.0972569 0.167074 11.2 11.4 4330 2 159 261
11.5 8.31548 0 0 8.31548 0 0 8.31548 0 0 1.50016 0.623234 0.375211 2.58526 1.61831 0.425629 0.548249 0.574698 0.166669 1.89531 0.103756 0.228618 3.53972 0.417826 0.363236 0.540234 0.220717 0.0643861 11.4 11.6 1214 0 13 79
11.7 8.31548 0 0 8.31548 0 0 8.31548 0 0 2.20618 6.1093 1.08122 2.23441 6.08107 1.08098 2.17793 6.13754 1.08146 1.02066 0.145995 0.437941 2.95568 0.524101 0.704179 0.225667 0.204781 0.0284064 11.6 11.8 225 0 2 13
11.9 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 6.1093 8.31548 0 5.03006 8.31548 0 6.13754 11.8 12 38 0 0 0
12.1 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 12 12.2 3 0 0 0
12.3 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 12.2 12.4 0 0 0 0
12.5 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 12.4 12.6 0 0 0 0
12.7 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 12.6 12.8 0 0 0 0
12.9 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 12.8 13 0 0 0 0
13.1 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 8.31548 0 0 13 13.2 0 0 0 0
