#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.531497.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.81632 0.0403796 0.0661652 3.01235 0.0429828 0.027997 0.611538 0.0208865 0.0253856 2.11237 0.0559993 0.0867579 3.2825 0.0464146 0.0523732 0.666816 0.0271404 0.0390712 2.11739 0.0548341 0.0845678 3.26433 0.0537426 0.0606639 0.711227 0.0191197 0.0289132 7.2 7.4 675184 31380 22430 8445
7.5 1.88375 0.0511239 0.0276144 3.10228 0.117415 0.0638294 0.652 0.0151865 0.015056 2.25793 0.0594509 0.0669928 3.39272 0.0695131 0.0560882 0.714869 0.0130153 0.0208365 2.2373 0.0549126 0.0433686 3.39353 0.0804007 0.0577581 0.750768 0.0154756 0.0163709 7.4 7.6 540842 28617 19707 7313
7.7 2.0042 0.0963304 0.0998144 3.39493 0.237115 0.255082 0.688644 0.0390013 0.0312191 2.38301 0.0562789 0.0505419 3.56806 0.108442 0.120279 0.757414 0.0299624 0.0209697 2.38712 0.0719359 0.0695107 3.60081 0.0788968 0.12623 0.806933 0.025481 0.0252789 7.6 7.8 443405 27464 18116 6528
7.9 2.17807 0.0885322 0.121457 3.88264 0.202775 0.373358 0.776331 0.0388904 0.0444618 2.48449 0.0634608 0.0667307 3.8016 0.155468 0.178678 0.819626 0.026446 0.0286993 2.51928 0.0625184 0.0690949 3.77467 0.112467 0.13819 0.874189 0.0396535 0.0339575 7.8 8 367230 26436 16369 5957
8.1 2.22583 0.0792186 0.115943 4.02996 0.125549 0.243222 0.80475 0.0338231 0.0432193 2.57077 0.056596 0.0713594 4.04257 0.156817 0.224097 0.845867 0.0371128 0.0252179 2.58703 0.0651512 0.0630007 3.92955 0.102516 0.134981 0.903712 0.039552 0.0453655 8 8.2 299332 24825 14509 4995
8.3 2.18522 0.0693302 0.126225 4.0008 0.0992661 0.220712 0.803373 0.0276694 0.0481592 2.58232 0.0505297 0.0658092 4.11336 0.146323 0.207044 0.87521 0.0257846 0.0338637 2.63075 0.049844 0.0589623 3.96406 0.111287 0.153582 0.963182 0.0337176 0.0356429 8.2 8.4 236259 21284 12406 4259
8.5 2.11225 0.0627353 0.122923 3.89407 0.0926428 0.194498 0.764437 0.0322323 0.0403272 2.572 0.0501637 0.0615654 4.11669 0.157444 0.213481 0.882455 0.0328807 0.0282066 2.63995 0.0574629 0.0771248 4.02237 0.0781741 0.174942 0.935371 0.0339983 0.034852 8.4 8.6 185487 17860 10267 3548
8.7 1.99776 0.0678641 0.114465 3.71545 0.109458 0.196908 0.724302 0.0260188 0.0496119 2.49825 0.0549991 0.0626202 4.06689 0.124171 0.211599 0.885949 0.0305006 0.0349746 2.66066 0.0620434 0.0835786 4.0362 0.105611 0.15842 0.913964 0.0383221 0.0376855 8.6 8.8 145298 15107 8496 2956
8.9 1.92153 0.0684918 0.123872 3.61414 0.0985596 0.19017 0.691662 0.0325111 0.0394083 2.51057 0.0592303 0.0704525 4.06899 0.141711 0.222489 0.899081 0.0346017 0.0333974 2.6065 0.0547736 0.0818913 4.01426 0.111133 0.140572 0.884351 0.0410945 0.0311314 8.8 9 112319 12129 6995 2374
9.1 1.87032 0.0844324 0.111928 3.47313 0.121872 0.175053 0.647303 0.0360325 0.0331028 2.4355 0.0563672 0.0676708 4.00084 0.141932 0.194621 0.864546 0.0264899 0.0301692 2.58554 0.0609834 0.0730884 3.98106 0.0799308 0.14136 0.929536 0.040538 0.040331 9 9.2 88014 9306 5845 1983
