#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.571997.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.07702 0.0323851 0.051847 3.42564 0.0247121 0.0396962 0.669634 0.0207835 0.0208368 2.42982 0.0647235 0.100387 3.72579 0.0396378 0.0576832 0.735011 0.0242339 0.0272935 2.42079 0.0797026 0.0983565 3.70957 0.0595782 0.0564938 0.765984 0.0221338 0.0230686 7.2 7.4 684367 30335 23656 10324
7.5 2.13309 0.035032 0.0264366 3.48434 0.0766916 0.0321779 0.723722 0.013845 0.0210719 2.57088 0.035208 0.0515628 3.81135 0.0595827 0.0356953 0.783617 0.0195866 0.0227381 2.59452 0.0329576 0.0575473 3.84097 0.0505369 0.0534256 0.83114 0.0300561 0.0227847 7.4 7.6 550881 27710 20383 9328
7.7 2.20943 0.076416 0.0679691 3.65818 0.207002 0.170971 0.746164 0.0290262 0.0169006 2.66434 0.0615506 0.0414243 3.95748 0.100729 0.0963264 0.838008 0.0160208 0.016025 2.66949 0.0660048 0.0320148 3.97231 0.0916319 0.0854692 0.896351 0.0302991 0.0210803 7.6 7.8 448755 25753 18580 7962
7.9 2.35745 0.0991883 0.149502 4.13339 0.270596 0.376351 0.819866 0.0448083 0.0465749 2.81457 0.0686302 0.0644197 4.20745 0.169985 0.167606 0.902338 0.0442662 0.0292485 2.83294 0.0566368 0.0697277 4.17404 0.089798 0.119866 0.927978 0.0274627 0.0195883 7.8 8 370943 24764 16973 7228
8.1 2.45847 0.0901914 0.131667 4.47468 0.155528 0.340052 0.874048 0.0393749 0.0493916 2.90634 0.0605433 0.0731578 4.47355 0.181777 0.237708 0.962063 0.0336176 0.0386857 2.95346 0.0571592 0.0618072 4.35125 0.0998487 0.127771 1.01996 0.0390884 0.0368204 8 8.2 305103 23520 15148 6309
8.3 2.45264 0.0796559 0.140131 4.46803 0.118248 0.259111 0.889659 0.0351426 0.0471207 2.93841 0.0572984 0.0741889 4.57842 0.135419 0.239151 0.994439 0.031316 0.039655 3.01053 0.0517433 0.0729415 4.44813 0.0947962 0.135349 1.06939 0.0372115 0.032352 8.2 8.4 243988 20484 13097 5344
8.5 2.36726 0.0708067 0.130798 4.30609 0.125072 0.206944 0.851688 0.0304946 0.0490911 2.89447 0.0544279 0.0655742 4.52435 0.138671 0.198021 1.00178 0.0266241 0.028524 2.9674 0.0663898 0.066833 4.4329 0.110578 0.136417 1.0061 0.0408957 0.0416659 8.4 8.6 190853 17214 10769 4507
8.7 2.27964 0.0851691 0.134602 4.19514 0.10214 0.224579 0.81926 0.0310063 0.0569081 2.84747 0.0525382 0.0629795 4.52354 0.129976 0.221277 0.963926 0.0389971 0.035767 2.98775 0.0687141 0.0600982 4.45958 0.120756 0.138442 1.00711 0.0349653 0.042764 8.6 8.8 148880 14430 8846 3525
8.9 2.17999 0.0846508 0.127107 4.05134 0.110547 0.245514 0.782149 0.0357366 0.0453138 2.84074 0.0618355 0.0693264 4.5044 0.146041 0.22665 1.03253 0.029663 0.0340838 2.97966 0.0615368 0.0617273 4.41319 0.106483 0.0894775 1.04809 0.0356855 0.0315657 8.8 9 116472 11917 7516 3064
9.1 2.11318 0.0790565 0.139741 3.91232 0.115482 0.219499 0.726551 0.0383211 0.0420841 2.83317 0.065289 0.0676472 4.49913 0.191744 0.228067 1.03387 0.0376126 0.039926 2.98529 0.0591769 0.0572195 4.459 0.0966582 0.104136 1.08179 0.0398581 0.0326312 9 9.2 92729 9565 6168 2410
9.3 2.04517 0.0802608 0.145213 3.826 0.122962 0.206924 0.690425 0.0364851 0.0407351 2.72885 0.0621519 0.0636761 4.42646 0.135627 0.164116 0.989393 0.0407241 0.0294647 3.01128 0.0571427 0.0617371 4.46101 0.103949 0.11004 1.01768 0.0680439 0.0472781 9.2 9.4 74404 7251 5171 2100
9.5 1.9833 0.117309 0.124197 3.73168 0.147088 0.190954 0.651137 0.0466244 0.047964 2.64024 0.0699754 0.0647879 4.28678 0.100523 0.19833 0.944719 0.0502385 0.0371565 2.97293 0.0678589 0.0719039 4.47555 0.107002 0.140051 1.09885 0.0625199 0.0560677 9.4 9.6 62901 5401 4797 1832
9.7 1.96105 0.102193 0.136192 3.63545 0.12693 0.189746 0.631009 0.0385183 0.0475551 2.59734 0.0626528 0.0692129 4.23612 0.125665 0.210789 0.968099 0.0416337 0.0429566 2.9203 0.0624347 0.0853114 4.50632 0.147504 0.18075 1.12428 0.0502993 0.0481089 9.6 9.8 54987 3869 4372 1650
9.9 1.94275 0.106921 0.142978 3.60802 0.112025 0.195923 0.574151 0.0445768 0.0503681 2.47013 0.0701511 0.0696251 4.05748 0.134495 0.186645 0.926758 0.0502467 0.0403903 2.81919 0.089499 0.0690444 4.37653 0.159903 0.12165 1.11265 0.0409006 0.0423917 9.8 10 49473 2570 4132 1608
10.1 1.98873 0.132666 0.137522 3.71189 0.129992 0.204638 0.515521 0.0836618 0.0518022 2.30588 0.0718675 0.0811472 3.95243 0.134676 0.203494 0.86524 0.0330971 0.0266603 2.81279 0.0554531 0.0632341 4.35006 0.116645 0.132451 1.05083 0.0724664 0.050496 10 10.2 46399 1540 3873 1534
10.3 2.10008 0.193806 0.120159 3.90871 0.0990386 0.14022 0.549446 0.119062 0.0785886 2.09912 0.063462 0.0844314 3.71766 0.141663 0.162992 0.745511 0.0276856 0.0337979 2.6737 0.0556495 0.0601666 4.2794 0.120122 0.174009 0.965201 0.0453734 0.048435 10.2 10.4 43983 785 3974 1496
10.5 2.23828 0.211156 0.204004 4.08858 0.127865 0.141509 0.47817 0.107507 0.0907721 1.9103 0.0690888 0.0886986 3.5174 0.117724 0.208067 0.670945 0.0298162 0.0339092 2.48153 0.0900455 0.095947 4.16469 0.129533 0.192384 0.841876 0.0434272 0.0496466 10.4 10.6 39193 369 3531 1344
10.7 2.60655 0.502313 0.255867 4.49864 0.240638 0.271769 0.745581 0.545579 0.145042 1.72071 0.0722197 0.0688112 3.30115 0.165548 0.175184 0.581383 0.0289371 0.0360222 2.29124 0.0881488 0.0844615 3.99354 0.116821 0.157519 0.792026 0.0313775 0.0308905 10.6 10.8 31446 123 2690 1151
10.9 2.95574 0.361393 0.349191 5.0173 0.167904 0.374658 1.25159 0.410711 0.999475 1.63939 0.0640671 0.0990174 3.11838 0.126456 0.233979 0.570591 0.0208727 0.047321 2.09875 0.0674837 0.072309 3.75856 0.216501 0.179371 0.74086 0.0485573 0.0304329 10.8 11 20684 49 1684 863
11.1 3.29831 1.01437 0.419625 5.1763 0.383887 0.766212 1.13842 1.77513 0.896708 1.53656 0.114734 0.0840541 3.05809 0.136476 0.196329 0.503022 0.0599735 0.0385591 2.02537 0.0720446 0.123827 3.6657 0.141847 0.183934 0.640561 0.0439444 0.0362648 11 11.2 10325 7 679 521
11.3 4.31268 1.57557 0.0347009 5.89793 0.00838995 1.59625 4.26527 1.60481 2.82151 1.56784 0.121732 0.146599 3.0427 0.13927 0.190412 0.496275 0.115515 0.0417311 1.68379 0.113633 0.0888569 3.50475 0.15178 0.255896 0.555116 0.0370538 0.0438467 11.2 11.4 3720 2 163 191
11.5 6.81531 0 0.927068 6.81531 0 0.908993 6.81531 0 0.945234 1.11828 0.571288 0.164555 3.25407 1.21679 1.20431 0.547543 0.107148 0.10529 1.62876 0.182115 0.264674 2.83668 0.584447 0.175453 0.476371 0.0809366 0.08102 11.4 11.6 929 1 23 52
11.7 6.81531 0 0 6.81531 0 0 6.81531 0 0 6.81531 0 0 6.81531 0 0 6.81531 0 0 0.953728 0.735843 0.413361 2.79087 0.451205 0.337648 0.460011 0.0283259 0.0395125 11.6 11.8 159 0 0 5
11.9 6.81531 0 0 6.81531 0 0 6.81531 0 0 6.81531 0 0 6.81531 0 0 6.81531 0 0 6.81531 0 0 6.81531 0 0 6.81531 0 0 11.8 12 25 0 0 0
